A;RTSALEDATA;238;20170522 01:12;VALNET;
B;238;2632781;1;20170522 01:12;;;115;CASTLEREAGH ST;COONAMBLE;2829;366;M;20170216;20170330;54000;R1;R;RESIDENCE;;AAD;;0;AM397672;
C;238;2632781;1;20170522 01:12;3/21840;
D;238;2632781;1;20170522 01:12;P;;;;;;
D;238;2632781;1;20170522 01:12;V;;;;;;
D;238;2632781;1;20170522 01:12;V;;;;;;
B;238;2633061;2;20170522 01:12;;;19;MCCULLOUGH ST;COONAMBLE;2829;1296;M;20170314;20170424;110000;R1;R;RESIDENCE;;AAD;;0;AM346544;
C;238;2633061;2;20170522 01:12;1/35188;
D;238;2633061;2;20170522 01:12;P;;;;;;
D;238;2633061;2;20170522 01:12;V;;;;;;
D;238;2633061;2;20170522 01:12;V;;;;;;
B;238;2633062;3;20170522 01:12;;;21;MCCULLOUGH ST;COONAMBLE;2829;1296;M;20170315;20170418;53000;R1;R;RESIDENCE;;AAD;;0;AM380790;
C;238;2633062;3;20170522 01:12;2/35188;
D;238;2633062;3;20170522 01:12;P;;;;;;
D;238;2633062;3;20170522 01:12;V;;;;;;
D;238;2633062;3;20170522 01:12;V;;;;;;
B;238;3065012;4;20170522 01:12;;;;NAMOI ST;COONAMBLE;2829;299.8;M;20170329;20170510;93000;B2;R;RESIDENCE;;BBC;;0;AM382978;
C;238;3065012;4;20170522 01:12;301/1063785;
D;238;3065012;4;20170522 01:12;P;;;;;;
D;238;3065012;4;20170522 01:12;V;;;;;;
Z;21;4;4;11;
