A;RTSALEDATA;620;20170220 01:07;VALNET;
B;620;1254303;1;20170220 01:07;;;78;DENISON ST;MUDGEE;2850;505.9;M;20161207;20170127;512000;R3;R;RESIDENCE;;AAD;;0;AM136039;
C;620;1254303;1;20170220 01:07;1/197567;
D;620;1254303;1;20170220 01:07;P;;;;;;
D;620;1254303;1;20170220 01:07;P;;;;;;
D;620;1254303;1;20170220 01:07;V;;;;;;
D;620;1254303;1;20170220 01:07;V;;;;;;
B;620;1256624;2;20170220 01:07;;;24;PERRY ST;MUDGEE;2850;891.9;M;20161222;20170202;480000;R3;R;RESIDENCE;;AAD;;0;AM159427;
C;620;1256624;2;20170220 01:07;2/595449;
D;620;1256624;2;20170220 01:07;P;;;;;;
D;620;1256624;2;20170220 01:07;P;;;;;;
D;620;1256624;2;20170220 01:07;V;;;;;;
D;620;1256624;2;20170220 01:07;V;;;;;;
D;620;1256624;2;20170220 01:07;V;;;;;;
D;620;1256624;2;20170220 01:07;V;;;;;;
B;620;1255185;3;20170220 01:07;;;72;INGLIS ST;MUDGEE;2850;1010;M;20170112;20170131;279000;R3;R;RESIDENCE;;AAD;;0;AM152982;
C;620;1255185;3;20170220 01:07;PT 13/41/758721;
D;620;1255185;3;20170220 01:07;P;;;;;;
D;620;1255185;3;20170220 01:07;P;;;;;;
D;620;1255185;3;20170220 01:07;V;;;;;;
B;620;1255483;4;20170220 01:07;;5;39;LEWIS ST;MUDGEE;2850;;;20161223;20170203;312500;;R;RESIDENCE;5;;;0;AM159947;
C;620;1255483;4;20170220 01:07;5/SP45526;
D;620;1255483;4;20170220 01:07;P;;;;;;
D;620;1255483;4;20170220 01:07;P;;;;;;
D;620;1255483;4;20170220 01:07;V;;;;;;
D;620;1255483;4;20170220 01:07;V;;;;;;
D;620;1255483;4;20170220 01:07;V;;;;;;
B;620;1258483;5;20170220 01:07;EASTCOURT;;548;HENRY LAWSON DR;EURUNDEREE;2850;16.73;H;20161117;20170127;699000;R5;R;RESIDENCE;;RRC;;0;AM159262;
C;620;1258483;5;20170220 01:07;104, 105/755429;
D;620;1258483;5;20170220 01:07;P;;;;;;
D;620;1258483;5;20170220 01:07;P;;;;;;
D;620;1258483;5;20170220 01:07;V;;;;;;
B;620;1261155;6;20170220 01:07;FRAUENSTEIN;;698;CASTLEREAGH HWY;MENAH;2850;9.455;H;20161214;20170125;740000;R5;R;RESIDENCE;;RRC;;0;AM140325;
C;620;1261155;6;20170220 01:07;1/624026;
D;620;1261155;6;20170220 01:07;P;;;;;;
D;620;1261155;6;20170220 01:07;P;;;;;;
D;620;1261155;6;20170220 01:07;V;;;;;;
D;620;1261155;6;20170220 01:07;V;;;;;;
