A;608;20090216 01:30;VALNET;
B;608;1207667;1;20090216 01:30;;;4;OWEN WAY;WEST BATHURST;2795;860;M;20081223;20090128;167000;A;R;RESIDENCE;;AB;;0;AE472850;
C;608;1207667;1;20090216 01:30;31/212740;
D;608;1207667;1;20090216 01:30;P;;;;;;
D;608;1207667;1;20090216 01:30;V;;;;;;
D;608;1207667;1;20090216 01:30;V;;;;;;
B;608;1202666;2;20090216 01:30;;;10;COUNTRY WAY;ABERCROMBIE;2795;1448;M;20081223;20090116;575000;A;R;RESIDENCE;;AW;;0;AE472526;
C;608;1202666;2;20090216 01:30;120/1009951;
D;608;1202666;2;20090216 01:30;P;;;;;;
D;608;1202666;2;20090216 01:30;P;;;;;;
D;608;1202666;2;20090216 01:30;V;;;;;;
D;608;1202666;2;20090216 01:30;V;;;;;;
B;608;1205702;3;20090216 01:30;;6;180;KEPPEL ST;BATHURST;2795;;;20081104;20081216;90000;;R;RESIDENCE;6;;;0;AE473164;
C;608;1205702;3;20090216 01:30;6/SP13715;
D;608;1205702;3;20090216 01:30;P;;;;;;
D;608;1205702;3;20090216 01:30;P;;;;;;
D;608;1205702;3;20090216 01:30;P;;;;;;
D;608;1205702;3;20090216 01:30;P;;;;;;
D;608;1205702;3;20090216 01:30;V;;;;;;
B;608;1203196;4;20090216 01:30;;;264;DURHAM ST;WEST BATHURST;2795;992.7;M;20081223;20090127;202000;A;R;RESIDENCE;;AE;;0;AE468982;
C;608;1203196;4;20090216 01:30;C/62/160478;
D;608;1203196;4;20090216 01:30;P;;;;;;
D;608;1203196;4;20090216 01:30;P;;;;;;
D;608;1203196;4;20090216 01:30;V;;;;;;
B;608;1205939;5;20090216 01:30;;11;84;LAMBERT ST;BATHURST;2795;;;20081218;20090120;227000;;R;RESIDENCE;11;;;0;AE474169;
C;608;1205939;5;20090216 01:30;11/SP36132;
D;608;1205939;5;20090216 01:30;P;;;;;;
D;608;1205939;5;20090216 01:30;V;;;;;;
D;608;1205939;5;20090216 01:30;V;;;;;;
D;608;1205939;5;20090216 01:30;V;;;;;;
B;608;1200798;6;20090216 01:30;;;24;ALAMEIN WALK;WEST BATHURST;2795;442.6;M;20081211;20090115;155000;A;R;RESIDENCE;;AB;;0;AE471255;
C;608;1200798;6;20090216 01:30;42/28260;
D;608;1200798;6;20090216 01:30;P;;;;;;
D;608;1200798;6;20090216 01:30;P;;;;;;
D;608;1200798;6;20090216 01:30;V;;;;;;
B;608;1200916;7;20090216 01:30;;;13;ALPUGI CL;KELSO;2795;1390;M;20081028;20090129;270000;A;R;RESIDENCE;;AK;;0;AE474213;
C;608;1200916;7;20090216 01:30;347/575921;
D;608;1200916;7;20090216 01:30;P;;;;;;
D;608;1200916;7;20090216 01:30;P;;;;;;
D;608;1200916;7;20090216 01:30;V;;;;;;
D;608;1200916;7;20090216 01:30;V;;;;;;
B;608;1200964;8;20090216 01:30;;;3;ARUNTA ST;SOUTH BATHURST;2795;;;20081030;20090114;125500;A;R;RESIDENCE;;AS;;0;AE480326;
C;608;1200964;8;20090216 01:30;67/243500;
D;608;1200964;8;20090216 01:30;P;;;;;;
D;608;1200964;8;20090216 01:30;V;;;;;;
B;608;1208986;9;20090216 01:30;;;79;ROSE ST;SOUTH BATHURST;2795;581.7;M;20081201;20090123;215000;A;R;RESIDENCE;;AS;;0;AE472682;
C;608;1208986;9;20090216 01:30;103/1044547;
D;608;1208986;9;20090216 01:30;P;;;;;;
D;608;1208986;9;20090216 01:30;V;;;;;;
B;608;1203864;10;20090216 01:30;;;5;GEORGE ST;BATHURST;2795;586.8;M;20081217;20090121;208000;A;R;RESIDENCE;;AC;;0;AE480168;
C;608;1203864;10;20090216 01:30;A/158894;
D;608;1203864;10;20090216 01:30;P;;;;;;
D;608;1203864;10;20090216 01:30;P;;;;;;
D;608;1203864;10;20090216 01:30;V;;;;;;
D;608;1203864;10;20090216 01:30;V;;;;;;
B;608;1209292;11;20090216 01:30;;;317;RUSSELL ST;BATHURST;2795;560.7;M;20081222;20090115;235000;A;R;RESIDENCE;;AC;;0;AE470509;
C;608;1209292;11;20090216 01:30;1/995055;
D;608;1209292;11;20090216 01:30;P;;;;;;
D;608;1209292;11;20090216 01:30;P;;;;;;
D;608;1209292;11;20090216 01:30;V;;;;;;
B;608;1204381;12;20090216 01:30;;;18;HAMLEY ST;SOUTH BATHURST;2795;;;20081124;20081218;245000;A;R;RESIDENCE;;AS;;0;AE474405;
C;608;1204381;12;20090216 01:30;314/978692;
D;608;1204381;12;20090216 01:30;P;;;;;;
D;608;1204381;12;20090216 01:30;V;;;;;;
D;608;1204381;12;20090216 01:30;V;;;;;;
B;608;1207025;13;20090216 01:30;;;29;MESSENGER ST;WINDRADYNE;2795;871.3;M;20081201;20090112;310000;A;R;RESIDENCE;;AW;;0;AE473029;
C;608;1207025;13;20090216 01:30;66/716075;
D;608;1207025;13;20090216 01:30;P;;;;;;
D;608;1207025;13;20090216 01:30;P;;;;;;
D;608;1207025;13;20090216 01:30;V;;;;;;
B;608;1213036;14;20090216 01:30;;;617;MITCHELL HWY;ROBIN HILL;2795;2.345;H;20081106;20090114;580000;R;R;RESIDENCE;;RB;;0;AE469039;
C;608;1213036;14;20090216 01:30;2/787060;
D;608;1213036;14;20090216 01:30;P;;;;;;
D;608;1213036;14;20090216 01:30;P;;;;;;
D;608;1213036;14;20090216 01:30;V;;;;;;
D;608;1213036;14;20090216 01:30;V;;;;;;
B;608;1213063;15;20090216 01:30;;;;STEWART ST;EVANS PLAINS;2795;9712;M;20080625;20090114;800000;R;R;RESIDENCE;;RA;;0;AE471745;
C;608;1213063;15;20090216 01:30;1/2/758719 3, 4, 5/3/758719;
D;608;1213063;15;20090216 01:30;P;;;;;;
D;608;1213063;15;20090216 01:30;V;;;;;;
D;608;1213063;15;20090216 01:30;V;;;;;;
B;608;1213076;16;20090216 01:30;;;;STEWART ST;EVANS PLAINS;2795;1.184;H;20080625;20090114;800000;R;R;RESIDENCE;;RA;;0;AE471745;
C;608;1213076;16;20090216 01:30;1/112699 1/256929 1, 2, 3, 4/9/758719;
D;608;1213076;16;20090216 01:30;P;;;;;;
D;608;1213076;16;20090216 01:30;V;;;;;;
D;608;1213076;16;20090216 01:30;V;;;;;;
B;608;3433215;17;20090216 01:30;;;111;THOMPSONS HILL RTT;WHITE ROCK;2795;44.89;H;20080626;20081224;550000;;V;VACANT LAND;;;;0;AE439346;
C;608;3433215;17;20090216 01:30;3, 4/1132235;
D;608;3433215;17;20090216 01:30;P;;;;;;
D;608;3433215;17;20090216 01:30;P;;;;;;
D;608;3433215;17;20090216 01:30;V;;;;;;
