A;678;20090104 02:59;VALNET;
B;678;3395136;1;20090104 02:59;;;5;BILL WATSON CT;ARMIDALE;2350;1031;M;20070921;20080814;110000;A;V;VACANT LAND;;AA;;0;AE241565;
C;678;3395136;1;20090104 02:59;13/1128247;
D;678;3395136;1;20090104 02:59;P;;;;;;
D;678;3395136;1;20090104 02:59;V;;;;;;
B;678;3395136;2;20090104 02:59;;;5;BILL WATSON CT;ARMIDALE;2350;1031;M;20080327;20080813;148000;A;V;VACANT LAND;;AA;;0;AE241584;
C;678;3395136;2;20090104 02:59;13/1128247;
D;678;3395136;2;20090104 02:59;P;;;;;;
D;678;3395136;2;20090104 02:59;P;;;;;;
D;678;3395136;2;20090104 02:59;V;;;;;;
B;678;3395137;3;20090104 02:59;;;3;BILL WATSON CT;ARMIDALE;2350;1048;M;20070522;20081014;110000;A;V;VACANT LAND;;AA;;0;AE293289;
C;678;3395137;3;20090104 02:59;14/1128247;
D;678;3395137;3;20090104 02:59;P;;;;;;
D;678;3395137;3;20090104 02:59;V;;;;;;
B;678;1844650;4;20090104 02:59;;;854;BOOROLONG RD;ARMIDALE;2350;4.654;H;20080926;20081030;418000;R;V;VACANT LAND;;EV;;0;AE395112;
C;678;1844650;4;20090104 02:59;6/734280;
D;678;1844650;4;20090104 02:59;P;;;;;;
D;678;1844650;4;20090104 02:59;P;;;;;;
D;678;1844650;4;20090104 02:59;V;;;;;;
D;678;1844650;4;20090104 02:59;V;;;;;;
B;678;2752046;5;20090104 02:59;;;224;MARKHAM ST;ARMIDALE;2350;1185;M;20081021;20081121;370000;A;R;RESIDENCE;;AB;;0;AE386911;
C;678;2752046;5;20090104 02:59;58/571641;
D;678;2752046;5;20090104 02:59;P;;;;;;
D;678;2752046;5;20090104 02:59;P;;;;;;
D;678;2752046;5;20090104 02:59;V;;;;;;
D;678;2752046;5;20090104 02:59;V;;;;;;
B;678;2749608;6;20090104 02:59;;;8;EDGAR ST;ARMIDALE;2350;9583;M;20080915;20081016;330000;P;R;RESIDENCE;;PE;;0;AE389687;
C;678;2749608;6;20090104 02:59;41/874601;
D;678;2749608;6;20090104 02:59;P;;;;;;
D;678;2749608;6;20090104 02:59;V;;;;;;
B;678;2749895;7;20090104 02:59;;;24;FAULKNER ST;ARMIDALE;2350;1823;M;20080801;20081208;620000;A;R;RESIDENCE;;AC;;0;AE382880;
C;678;2749895;7;20090104 02:59;C/384956;
D;678;2749895;7;20090104 02:59;P;;;;;;
D;678;2749895;7;20090104 02:59;P;;;;;;
D;678;2749895;7;20090104 02:59;V;;;;;;
D;678;2749895;7;20090104 02:59;V;;;;;;
B;678;2752688;8;20090104 02:59;;1;10;MOYES ST;ARMIDALE;2350;794.3;M;20081024;20081128;304000;A;R;RESIDENCE;;AB;;0;AE368196;
C;678;2752688;8;20090104 02:59;49/253418;
D;678;2752688;8;20090104 02:59;P;;;;;;
D;678;2752688;8;20090104 02:59;P;;;;;;
D;678;2752688;8;20090104 02:59;V;;;;;;
B;678;2748663;9;20090104 02:59;;3;54;CLAUDE ST;ARMIDALE;2350;;;20081114;20081211;190000;;R;RESIDENCE;3;;;0;AE394883;
C;678;2748663;9;20090104 02:59;3/SP33208;
D;678;2748663;9;20090104 02:59;P;;;;;;
D;678;2748663;9;20090104 02:59;V;;;;;;
B;678;2754013;10;20090104 02:59;;2;12;ST CUTHBERTS AVE;ARMIDALE;2350;;;20081114;20081215;168000;;R;RESIDENCE;2;;;0;AE396829;
C;678;2754013;10;20090104 02:59;2/SP12470;
D;678;2754013;10;20090104 02:59;P;;;;;;
D;678;2754013;10;20090104 02:59;P;;;;;;
D;678;2754013;10;20090104 02:59;V;;;;;;
B;678;2748916;11;20090104 02:59;;;32;DALTON DR;ARMIDALE;2350;967.3;M;20081021;20081202;308000;A;R;RESIDENCE;;AB;;0;AE383613;
C;678;2748916;11;20090104 02:59;15/251062;
D;678;2748916;11;20090104 02:59;P;;;;;;
D;678;2748916;11;20090104 02:59;P;;;;;;
D;678;2748916;11;20090104 02:59;V;;;;;;
D;678;2748916;11;20090104 02:59;V;;;;;;
B;678;2754359;12;20090104 02:59;;;138;TAYLOR ST;ARMIDALE;2350;514.3;M;20081025;20081128;130000;A;R;RESIDENCE;;AE;;0;AE388079;
C;678;2754359;12;20090104 02:59;13, 14/1131514;
D;678;2754359;12;20090104 02:59;P;;;;;;
D;678;2754359;12;20090104 02:59;V;;;;;;
D;678;2754359;12;20090104 02:59;V;;;;;;
Z;62;12;12;36;
