A;058;20090316 01:26;VALNET;
B;058;3434408;1;20090316 01:26;;;2268;OLD HUME HIGHWAY;GUNDAGAI;2722;42.7;H;20090120;20090120;50500;;3;FARM;;;;0;AE461851;
C;058;3434408;1;20090316 01:26;1/1131269;
D;058;3434408;1;20090316 01:26;P;;;;;;
D;058;3434408;1;20090316 01:26;P;;;;;;
D;058;3434408;1;20090316 01:26;V;;;;;;
B;058;527182;2;20090316 01:26;;;;GOCUP RD;SOUTH GUNDAGAI;2722;4.702;H;20081015;20090220;318000;Z;R;RESIDENCE;;HC;;0;AE537917;
C;058;527182;2;20090316 01:26;4/849950;
D;058;527182;2;20090316 01:26;P;;;;;;
D;058;527182;2;20090316 01:26;P;;;;;;
D;058;527182;2;20090316 01:26;V;;;;;;
B;058;526359;3;20090316 01:26;;;8190;HUME HWY;COOLAC;2727;1239;M;20081013;20081212;6666;Z;3;SERVICE STATI;;VC;;0;AE528347;
C;058;526359;3;20090316 01:26;1/384612;
D;058;526359;3;20090316 01:26;P;;;;;;
D;058;526359;3;20090316 01:26;P;;;;;;
D;058;526359;3;20090316 01:26;P;;;;;;
D;058;526359;3;20090316 01:26;P;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
D;058;526359;3;20090316 01:26;V;;;;;;
B;058;526359;4;20090316 01:26;;;8190;HUME HWY;COOLAC;2727;1239;M;20081013;20081212;3333;Z;3;SERVICE STATI;;VC;;0;AE528348;
C;058;526359;4;20090316 01:26;1/384612;
D;058;526359;4;20090316 01:26;P;;;;;;
D;058;526359;4;20090316 01:26;P;;;;;;
D;058;526359;4;20090316 01:26;P;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
D;058;526359;4;20090316 01:26;V;;;;;;
Z;46;4;4;36;
