A;162;20090413 01:25;VALNET;
B;162;3437060;1;20090413 01:25;;;102;ALBERT ST;TAREE;2430;668;M;20081219;20090313;380000;;R;RESIDENCE;;;;0;AE589345;
C;162;3437060;1;20090413 01:25;1/1135203;
D;162;3437060;1;20090413 01:25;P;;;;;;
D;162;3437060;1;20090413 01:25;V;;;;;;
B;162;3441967;2;20090413 01:25;;;7;OAKVIEW DR;HALLIDAYS POINT;2430;40.04;H;20090129;20090304;265000;;V;VACANT LAND;;;;0;AE555590;
C;162;3441967;2;20090413 01:25;2/1133512;
D;162;3441967;2;20090413 01:25;P;;;;;;
D;162;3441967;2;20090413 01:25;P;;;;;;
D;162;3441967;2;20090413 01:25;P;;;;;;
B;162;1773298;3;20090413 01:25;;;1;PEPPERMINT PL;OLD BAR;2430;7606;M;20090220;20090327;485000;R;R;RESIDENCE;;ED;;0;AE593619;
C;162;1773298;3;20090413 01:25;40/1015448;
D;162;1773298;3;20090413 01:25;P;;;;;;
D;162;1773298;3;20090413 01:25;P;;;;;;
D;162;1773298;3;20090413 01:25;V;;;;;;
D;162;1773298;3;20090413 01:25;V;;;;;;
B;162;1778663;4;20090413 01:25;;;3957;THE BUCKETTS WAY;KRAMBACH;2429;16.19;H;20090203;20090324;450000;R;R;RESIDENCE;;RQ;;0;AE594288;
C;162;1778663;4;20090413 01:25;30/753182;
D;162;1778663;4;20090413 01:25;P;;;;;;
D;162;1778663;4;20090413 01:25;P;;;;;;
D;162;1778663;4;20090413 01:25;V;;;;;;
B;162;1773865;5;20090413 01:25;;;1;DRURY CL;OLD BAR;2430;349;M;20090303;20090323;210000;A;R;RESIDENCE;;SN;;0;AE586908;
C;162;1773865;5;20090413 01:25;2/842005;
D;162;1773865;5;20090413 01:25;P;;;;;;
D;162;1773865;5;20090413 01:25;P;;;;;;
D;162;1773865;5;20090413 01:25;V;;;;;;
B;162;1785009;6;20090413 01:25;;;18;LITTLE WYNTER ST;TAREE;2430;967.5;M;20090227;20090327;215000;A;R;RESIDENCE;;BK;;0;AE591305;
C;162;1785009;6;20090413 01:25;132/532102;
D;162;1785009;6;20090413 01:25;P;;;;;;
D;162;1785009;6;20090413 01:25;P;;;;;;
D;162;1785009;6;20090413 01:25;V;;;;;;
B;162;1777415;7;20090413 01:25;;;163;BEACH ST;HARRINGTON;2427;505.9;M;20090213;20090313;313000;A;R;RESIDENCE;;DJ;;0;AE590747;
C;162;1777415;7;20090413 01:25;25/1/30944;
D;162;1777415;7;20090413 01:25;P;;;;;;
D;162;1777415;7;20090413 01:25;V;;;;;;
B;162;1782737;8;20090413 01:25;;;99;COWPER ST;TAREE;2430;531.1;M;20090202;20090302;158000;A;R;RESIDENCE;;BR;;0;AE587202;
C;162;1782737;8;20090413 01:25;16/7/22593;
