A;220;20090406 01:35;VALNET;
B;220;2388843;1;20090406 01:35;;;190;EDENSOR RD;EDENSOR PARK;2176;639.7;M;20090204;20090318;460000;A;R;RESIDENCE;;HA;;0;AE569846;
C;220;2388843;1;20090406 01:35;15/787858;
D;220;2388843;1;20090406 01:35;P;;;;;;
D;220;2388843;1;20090406 01:35;P;;;;;;
D;220;2388843;1;20090406 01:35;V;;;;;;
B;220;2388892;2;20090406 01:35;;;26;EDENSOR RD;EDENSOR PARK;2176;905.1;M;20090305;20090323;350000;A;R;RESIDENCE;;GD;;0;AE572412;
C;220;2388892;2;20090406 01:35;2/620629;
D;220;2388892;2;20090406 01:35;P;;;;;;
D;220;2388892;2;20090406 01:35;P;;;;;;
D;220;2388892;2;20090406 01:35;V;;;;;;
B;220;2405445;3;20090406 01:35;;;51;LONGFIELD ST;CABRAMATTA;2166;959.14;M;20090210;20090324;385000;A;R;RESIDENCE;;GW;;0;AE575681;
C;220;2405445;3;20090406 01:35;1/8510;
D;220;2405445;3;20090406 01:35;P;;;;;;
D;220;2405445;3;20090406 01:35;P;;;;;;
D;220;2405445;3;20090406 01:35;V;;;;;;
D;220;2405445;3;20090406 01:35;V;;;;;;
B;220;2418862;4;20090406 01:35;;;68;BULLS RD;WAKELEY;2176;550.2;M;20090203;20090318;339000;A;R;RESIDENCE;;GL;;0;AE570635;
C;220;2418862;4;20090406 01:35;2/734337;
D;220;2418862;4;20090406 01:35;P;;;;;;
D;220;2418862;4;20090406 01:35;V;;;;;;
D;220;2418862;4;20090406 01:35;V;;;;;;
B;220;2383958;5;20090406 01:35;;;;COCHRAN PL HOUSE NO: LOT 343;ABBOTSBURY;2176;736.9;M;20090202;20090323;560000;A;R;RESIDENCE;;HA;;0;AE571703;
C;220;2383958;5;20090406 01:35;343/733200;
D;220;2383958;5;20090406 01:35;P;;;;;;
D;220;2383958;5;20090406 01:35;V;;;;;;
D;220;2383958;5;20090406 01:35;V;;;;;;
B;220;2413666;6;20090406 01:35;;;48;PALMERSTON RD;FAIRFIELD WEST;2165;527;M;20090128;20090324;400000;A;R;RESIDENCE;;JK;;0;AE578803;
C;220;2413666;6;20090406 01:35;111/707849;
D;220;2413666;6;20090406 01:35;P;;;;;;
D;220;2413666;6;20090406 01:35;V;;;;;;
B;220;2389476;7;20090406 01:35;;;6;ENTERPRISE PL;WETHERILL PARK;2164;1070;M;20090206;20090206;65000;I;3;INDUSTRIAL;;FK;;0;AE573166;
C;220;2389476;7;20090406 01:35;13/700333;
D;220;2389476;7;20090406 01:35;P;;;;;;
D;220;2389476;7;20090406 01:35;P;;;;;;
D;220;2389476;7;20090406 01:35;V;;;;;;
D;220;2389476;7;20090406 01:35;V;;;;;;
D;220;2389476;7;20090406 01:35;V;;;;;;
B;220;2389476;8;20090406 01:35;;;6;ENTERPRISE PL;WETHERILL PARK;2164;1070;M;20090206;20090206;150000;I;3;INDUSTRIAL;;FK;;50;AE573167;
C;220;2389476;8;20090406 01:35;13/700333;
D;220;2389476;8;20090406 01:35;P;;;;;;
D;220;2389476;8;20090406 01:35;V;;;;;;
D;220;2389476;8;20090406 01:35;V;;;;;;
D;220;2389476;8;20090406 01:35;V;;;;;;
B;220;2426883;9;20090406 01:35;;;19;TRITEN AVE;ST JOHNS PARK;2176;550.1;M;20090210;20090320;375000;A;R;RESIDENCE;;GL;;0;AE570478;
C;220;2426883;9;20090406 01:35;31/259141;
D;220;2426883;9;20090406 01:35;P;;;;;;
D;220;2426883;9;20090406 01:35;V;;;;;;
B;220;2823657;10;20090406 01:35;;;4;RESERVE ST;SMITHFIELD;2164;571.7;M;20090203;20090317;326000;A;R;RESIDENCE;;JK;;0;AE567015;
C;220;2823657;10;20090406 01:35;11/1022064;
D;220;2823657;10;20090406 01:35;P;;;;;;
D;220;2823657;10;20090406 01:35;P;;;;;;
D;220;2823657;10;20090406 01:35;V;;;;;;
B;220;2872053;11;20090406 01:35;;;32;HERCULES ST;VILLAWOOD;2163;338.4;M;20090117;20090225;335000;A;R;RESIDENCE;;KA;;0;AE569796;
C;220;2872053;11;20090406 01:35;229/1033889;
D;220;2872053;11;20090406 01:35;P;;;;;;
D;220;2872053;11;20090406 01:35;V;;;;;;
B;220;2902976;12;20090406 01:35;;;16;MELALEUCA AVE;FAIRFIELD EAST;2165;366;M;20090130;20090306;430000;A;R;RESIDENCE;;KA;;0;AE569514;
C;220;2902976;12;20090406 01:35;339/1038622;
D;220;2902976;12;20090406 01:35;P;;;;;;
D;220;2902976;12;20090406 01:35;V;;;;;;
B;220;3402176;13;20090406 01:35;;58;286;FAIRFIELD ST;FAIRFIELD;2165;;;20090213;20090313;350000;;R;RESIDENCE;58;;;0;AE575240;
C;220;3402176;13;20090406 01:35;58/SP81081;
