A;149;20090112 10:30;VALNET;
B;149;1658884;1;20090112 10:30;;;7051;WATERFALL WAY;DEER VALE;2453;27.76;H;20080905;20081212;2420000;R;3;FARM;;RC;;0;AE411715;
C;149;1658884;1;20090112 10:30;722/718992;
D;149;1658884;1;20090112 10:30;P;;;;;;
D;149;1658884;1;20090112 10:30;V;;;;;;
B;149;1659578;2;20090112 10:30;;;77;MYRTLE ST;DORRIGO;2453;1012;M;20081121;20081205;262000;Z;R;RESIDENCE;;ZA;;0;AE406524;
C;149;1659578;2;20090112 10:30;19/B/8305;
D;149;1659578;2;20090112 10:30;P;;;;;;
D;149;1659578;2;20090112 10:30;P;;;;;;
D;149;1659578;2;20090112 10:30;V;;;;;;
B;149;1660288;3;20090112 10:30;;;6976;WATERFALL WAY;DEER VALE;2453;168;H;20080905;20081212;2420000;R;3;FARM;;RC;;0;AE411715;
C;149;1660288;3;20090112 10:30;4, 35/752833;
D;149;1660288;3;20090112 10:30;P;;;;;;
D;149;1660288;3;20090112 10:30;V;;;;;;
Z;15;3;3;7;
