A;206;20090316 01:35;VALNET;
B;206;2907346;1;20090316 01:35;;26;18;CECILIA ST;MARRICKVILLE;2204;;;20090119;20090309;425000;;R;RESIDENCE;26;;;0;AE541927;
C;206;2907346;1;20090316 01:35;26/SP67635;
D;206;2907346;1;20090316 01:35;P;;;;;;
D;206;2907346;1;20090316 01:35;P;;;;;;
D;206;2907346;1;20090316 01:35;V;;;;;;
D;206;2907346;1;20090316 01:35;V;;;;;;
D;206;2907346;1;20090316 01:35;V;;;;;;
D;206;2907346;1;20090316 01:35;V;;;;;;
B;206;2907346;2;20090316 01:35;;8;18;CECILIA ST;MARRICKVILLE;2204;;;20090116;20090227;420000;;R;RESIDENCE;8;;;0;AE530324;
C;206;2907346;2;20090316 01:35;8/SP67635;
D;206;2907346;2;20090316 01:35;P;;;;;;
D;206;2907346;2;20090316 01:35;V;;;;;;
D;206;2907346;2;20090316 01:35;V;;;;;;
D;206;2907346;2;20090316 01:35;V;;;;;;
D;206;2907346;2;20090316 01:35;V;;;;;;
B;206;1967682;3;20090316 01:35;WARATAH MILLS;37;10;TERRY RD;DULWICH HILL;2203;;;20090116;20090213;815000;;R;RESIDENCE;37;;;0;AE536238;
C;206;1967682;3;20090316 01:35;37/SP69298;
D;206;1967682;3;20090316 01:35;P;;;;;;
D;206;1967682;3;20090316 01:35;V;;;;;;
B;206;1967682;4;20090316 01:35;WARATAH MILLS;44;10;TERRY RD;DULWICH HILL;2203;;;20090128;20090227;445000;;R;RESIDENCE;44;;;0;AE531659;
C;206;1967682;4;20090316 01:35;44/SP69298;
D;206;1967682;4;20090316 01:35;P;;;;;;
D;206;1967682;4;20090316 01:35;V;;;;;;
D;206;1967682;4;20090316 01:35;V;;;;;;
B;206;3406527;5;20090316 01:35;;9;22;BAYLEY ST;MARRICKVILLE;2204;;;20090121;20090225;388500;;R;RESIDENCE;9;;;0;AE527618;
C;206;3406527;5;20090316 01:35;9/SP81009;
D;206;3406527;5;20090316 01:35;P;;;;;;
D;206;3406527;5;20090316 01:35;V;;;;;;
D;206;3406527;5;20090316 01:35;V;;;;;;
B;206;3425243;6;20090316 01:35;;;51;CARDIGAN ST;STANMORE;2048;;;20081213;20090127;621000;;R;RESIDENCE;1;;XA;0;AE492796;
C;206;3425243;6;20090316 01:35;1/SP81585;
D;206;3425243;6;20090316 01:35;P;;;;;;
D;206;3425243;6;20090316 01:35;V;;;;;;
D;206;3425243;6;20090316 01:35;V;;;;;;
B;206;3432849;7;20090316 01:35;;8;78;CAMBRIDGE ST;STANMORE;2048;;;20081208;20090225;280000;;R;RESIDENCE;8;;;0;AE530995;
C;206;3432849;7;20090316 01:35;8/SP81750;
D;206;3432849;7;20090316 01:35;P;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
D;206;3432849;7;20090316 01:35;V;;;;;;
B;206;3427322;8;20090316 01:35;;1;1;PALACE ST;PETERSHAM;2049;;;20090128;20090302;490000;;R;RESIDENCE;1;;;0;AE534245;
C;206;3427322;8;20090316 01:35;1/SP81632;
D;206;3427322;8;20090316 01:35;P;;;;;;
D;206;3427322;8;20090316 01:35;V;;;;;;
B;206;3427322;9;20090316 01:35;;2;1;PALACE ST;PETERSHAM;2049;;;20080918;20090120;575000;;R;RESIDENCE;2;;XA;0;AE462542;
C;206;3427322;9;20090316 01:35;2/SP81632;
D;206;3427322;9;20090316 01:35;P;;;;;;
D;206;3427322;9;20090316 01:35;V;;;;;;
