A;666;20090202 01:37;VALNET;
B;666;3411917;1;20090202 01:37;;;70;KENT ST;SOUTH TAMWORTH;2340;534.1;M;20081120;20081120;70000;A;V;VACANT LAND;;AF;;0;AE443191;
C;666;3411917;1;20090202 01:37;122/1130962;
D;666;3411917;1;20090202 01:37;P;;;;;;
D;666;3411917;1;20090202 01:37;V;;;;;;
D;666;3411917;1;20090202 01:37;V;;;;;;
B;666;3401271;2;20090202 01:37;;;;MANILLA RD;HALLSVILLE;2340;3.559;H;20080731;20081031;12980;;V;VACANT LAND;;;;0;AE410995;
C;666;3401271;2;20090202 01:37;;
D;666;3401271;2;20090202 01:37;P;;;;;;
D;666;3401271;2;20090202 01:37;V;;;;;;
B;666;3401272;3;20090202 01:37;;;;DAVIDSONS LANE;MOORE CREEK;2340;7548;M;20080731;20081031;12980;;V;VACANT LAND;;;;0;AE410995;
C;666;3401272;3;20090202 01:37;;
D;666;3401272;3;20090202 01:37;P;;;;;;
D;666;3401272;3;20090202 01:37;V;;;;;;
B;666;3426085;4;20090202 01:37;;;20;GREVILLEA CRES;KOOTINGAL;2352;409.1;M;20080611;20090108;300000;Z;R;RESIDENCE;;ZK;;0;AE446222;
C;666;3426085;4;20090202 01:37;252/1130805;
D;666;3426085;4;20090202 01:37;P;;;;;;
D;666;3426085;4;20090202 01:37;V;;;;;;
B;666;3430821;5;20090202 01:37;;;2;BAKER CL;CALALA;2340;981.7;M;20081111;20081219;250000;;R;RESIDENCE;;;;0;AE423253;
C;666;3430821;5;20090202 01:37;12/253587;
D;666;3430821;5;20090202 01:37;P;;;;;;
D;666;3430821;5;20090202 01:37;V;;;;;;
D;666;3430821;5;20090202 01:37;V;;;;;;
B;666;1842068;6;20090202 01:37;BURINDI;;1560;BURINDI RD;BARRABA;2347;6237;H;20081120;20081219;23000000;R;3;RURAL;;DF;;0;AE418362;
C;666;1842068;6;20090202 01:37;11, 12, 13, 14, 15/114350 6, 7, 8, 9/114351 1, 2, 3/134019 10, 11, 12,;
C;666;1842068;6;20090202 01:37; 13, 14, PT 15, 30, 32, 33, 34, 35, 45, 66, 81, 82, 83, 93, 96, 97, 99;
C;666;1842068;6;20090202 01:37;/752171 2, 6, 7, 8, 9, 10, 11, 19, 103, 104, 105, 107, 133/752174 7, 2;
C;666;1842068;6;20090202 01:37;3, 26, 27, 29, 33, 34, 35, 36, 42, 43, 44, 45, 46, 47, 57, 58, 59, 60,;
C;666;1842068;6;20090202 01:37; 61, 70, 75, 76/752181 Permissive Occupancy 62/2;
D;666;1842068;6;20090202 01:37;P;;;;;;
D;666;1842068;6;20090202 01:37;V;;;;;;
B;666;1841712;7;20090202 01:37;;;71;HENRY ST;BARRABA;2347;796.7;M;20080930;20081127;177000;Z;R;RESIDENCE;;ZJ;;0;AE453606;
C;666;1841712;7;20090202 01:37;2/243640;
D;666;1841712;7;20090202 01:37;P;;;;;;
D;666;1841712;7;20090202 01:37;V;;;;;;
B;666;1877165;8;20090202 01:37;MOOREVIEW;;1582;MANILLA RD;HALLSVILLE;2340;10.25;H;20080902;20081209;549000;R;R;RESIDENCE;;FT;;0;AE444977;
C;666;1877165;8;20090202 01:37;3/558533 4/559479;
D;666;1877165;8;20090202 01:37;P;;;;;;
D;666;1877165;8;20090202 01:37;P;;;;;;
D;666;1877165;8;20090202 01:37;V;;;;;;
B;666;1871951;9;20090202 01:37;;;22;CAROLINE ST;BENDEMEER;2355;2596;M;20081222;20081222;40000;Z;V;VACANT LAND;;VB;;0;AE457367;
C;666;1871951;9;20090202 01:37;6/813183;
D;666;1871951;9;20090202 01:37;P;;;;;;
D;666;1871951;9;20090202 01:37;P;;;;;;
D;666;1871951;9;20090202 01:37;V;;;;;;
D;666;1871951;9;20090202 01:37;V;;;;;;
B;666;1875046;10;20090202 01:37;VILLAGE VIEW;;;MOONBI GAP RD;MOONBI;2353;6.07;H;20081222;20090113;340000;R;R;RESIDENCE;;FT;;0;AE453728;
C;666;1875046;10;20090202 01:37;392/546810;
D;666;1875046;10;20090202 01:37;P;;;;;;
D;666;1875046;10;20090202 01:37;V;;;;;;
B;666;1862716;11;20090202 01:37;;;3;KAMILAROI CRES;MANILLA;2346;780.3;M;20081215;20081215;179000;Z;R;RESIDENCE;;ZC;;0;AE426191;
C;666;1862716;11;20090202 01:37;99/245298;
D;666;1862716;11;20090202 01:37;P;;;;;;
D;666;1862716;11;20090202 01:37;V;;;;;;
B;666;3252514;12;20090202 01:37;;;30;GODDARD LANE;WESTDALE;2340;5.58;H;20081112;20081223;599850;I;V;VACANT LAND;;CG;;0;AE445281;
C;666;3252514;12;20090202 01:37;4/1097227;
D;666;3252514;12;20090202 01:37;P;;;;;;
D;666;3252514;12;20090202 01:37;V;;;;;;
B;666;3260709;13;20090202 01:37;;;14;ORLEY DR;OXLEY VALE;2340;821.1;M;20081219;20090107;299000;A;R;RESIDENCE;;AS;;0;AE443679;
C;666;3260709;13;20090202 01:37;27/1099892;
D;666;3260709;13;20090202 01:37;P;;;;;;
D;666;3260709;13;20090202 01:37;P;;;;;;
D;666;3260709;13;20090202 01:37;V;;;;;;
B;666;2755293;14;20090202 01:37;;;37;ANTHONY RD;SOUTH TAMWORTH;2340;663.9;M;20081218;20090112;205500;A;R;RESIDENCE;;AL;;0;AE455128;
C;666;2755293;14;20090202 01:37;16/23706;
D;666;2755293;14;20090202 01:37;P;;;;;;
D;666;2755293;14;20090202 01:37;V;;;;;;
B;666;2757850;15;20090202 01:37;;2;7;CHURCH ST;WEST TAMWORTH;2340;;;20081125;20081219;595000;;R;RESIDENCE;2;;;0;AE450535;
C;666;2757850;15;20090202 01:37;2/SP15149;
D;666;2757850;15;20090202 01:37;P;;;;;;
D;666;2757850;15;20090202 01:37;P;;;;;;
D;666;2757850;15;20090202 01:37;V;;;;;;
D;666;2757850;15;20090202 01:37;V;;;;;;
B;666;2757850;16;20090202 01:37;;3;7;CHURCH ST;WEST TAMWORTH;2340;;;20081125;20081219;595000;;R;RESIDENCE;3;;;0;AE450535;
C;666;2757850;16;20090202 01:37;3/SP15149;
D;666;2757850;16;20090202 01:37;P;;;;;;
D;666;2757850;16;20090202 01:37;P;;;;;;
D;666;2757850;16;20090202 01:37;V;;;;;;
D;666;2757850;16;20090202 01:37;V;;;;;;
B;666;2757850;17;20090202 01:37;;4;7;CHURCH ST;WEST TAMWORTH;2340;;;20081125;20081219;595000;;R;RESIDENCE;4;;;0;AE450535;
C;666;2757850;17;20090202 01:37;4/SP15149;
D;666;2757850;17;20090202 01:37;P;;;;;;
D;666;2757850;17;20090202 01:37;P;;;;;;
D;666;2757850;17;20090202 01:37;V;;;;;;
D;666;2757850;17;20090202 01:37;V;;;;;;
B;666;2757850;18;20090202 01:37;;1;7;CHURCH ST;WEST TAMWORTH;2340;;;20081125;20081219;595000;;R;RESIDENCE;1;;;0;AE450535;
C;666;2757850;18;20090202 01:37;1/SP15149;
D;666;2757850;18;20090202 01:37;P;;;;;;
D;666;2757850;18;20090202 01:37;P;;;;;;
D;666;2757850;18;20090202 01:37;V;;;;;;
D;666;2757850;18;20090202 01:37;V;;;;;;
B;666;2760750;19;20090202 01:37;;;41;GIPPS ST;WEST TAMWORTH;2340;442.6;M;20081105;20081215;165000;A;R;RESIDENCE;;WT;;0;AE451323;
C;666;2760750;19;20090202 01:37;B/156073;
D;666;2760750;19;20090202 01:37;P;;;;;;
D;666;2760750;19;20090202 01:37;V;;;;;;
B;666;2763395;20;20090202 01:37;;;36;KENT ST;SOUTH TAMWORTH;2340;569.1;M;20081209;20090114;190000;A;R;RESIDENCE;;AL;;0;AE451971;
C;666;2763395;20;20090202 01:37;4/23184;
D;666;2763395;20;20090202 01:37;P;;;;;;
D;666;2763395;20;20090202 01:37;V;;;;;;
B;666;2760865;21;20090202 01:37;;;28;GLENGARVIN DR;OXLEY VALE;2340;707.8;M;20081107;20081218;240000;A;R;RESIDENCE;;AS;;0;AE451617;
C;666;2760865;21;20090202 01:37;85/746943;
D;666;2760865;21;20090202 01:37;P;;;;;;
D;666;2760865;21;20090202 01:37;V;;;;;;
B;666;2761134;22;20090202 01:37;;;390;GOONOO GOONOO RD;HILLVUE;2340;834.7;M;20080722;20080902;176000;A;R;RESIDENCE;;AL;;0;AE456634;
C;666;2761134;22;20090202 01:37;16/38493;
D;666;2761134;22;20090202 01:37;P;;;;;;
D;666;2761134;22;20090202 01:37;P;;;;;;
D;666;2761134;22;20090202 01:37;V;;;;;;
B;666;2761791;23;20090202 01:37;;;1;HALL ST;EAST TAMWORTH;2340;1.857;H;20080923;20090114;400000;A;V;VACANT LAND;;EN;;0;AE448328;
C;666;2761791;23;20090202 01:37;1/376378 1/1088797;
D;666;2761791;23;20090202 01:37;P;;;;;;
D;666;2761791;23;20090202 01:37;V;;;;;;
D;666;2761791;23;20090202 01:37;V;;;;;;
D;666;2761791;23;20090202 01:37;V;;;;;;
B;666;2761850;24;20090202 01:37;;;16;HAMILTON CT;WEST TAMWORTH;2340;696.2;M;20081115;20081219;145000;A;R;RESIDENCE;;AB;;0;AE442324;
C;666;2761850;24;20090202 01:37;136/811981;
D;666;2761850;24;20090202 01:37;P;;;;;;
D;666;2761850;24;20090202 01:37;V;;;;;;
B;666;2759312;25;20090202 01:37;;;12;DIBAR DR;HILLVUE;2340;843;M;20081112;20081219;330000;A;R;RESIDENCE;;AH;;0;AE451363;
C;666;2759312;25;20090202 01:37;36/810137;
D;666;2759312;25;20090202 01:37;P;;;;;;
D;666;2759312;25;20090202 01:37;P;;;;;;
D;666;2759312;25;20090202 01:37;V;;;;;;
D;666;2759312;25;20090202 01:37;V;;;;;;
B;666;2768437;26;20090202 01:37;;;17;SHOWGROUND RD;TAMINDA;2340;1335;M;20081106;20081205;220000;I;3;COMMERCIAL;;CA;;0;AE450892;
C;666;2768437;26;20090202 01:37;715/612688;
D;666;2768437;26;20090202 01:37;P;;;;;;
D;666;2768437;26;20090202 01:37;P;;;;;;
D;666;2768437;26;20090202 01:37;V;;;;;;
D;666;2768437;26;20090202 01:37;V;;;;;;
B;666;2781704;27;20090202 01:37;;;;BORAH RD;MANILLA;2346;145.98;H;20081120;20081216;172500;R;3;FARM;;DF;;0;AE421637;
C;666;2781704;27;20090202 01:37;1/721948 102, 103, 104/752173 69, 80/752198 Licence 357734;
D;666;2781704;27;20090202 01:37;P;;;;;;
D;666;2781704;27;20090202 01:37;P;;;;;;
D;666;2781704;27;20090202 01:37;V;;;;;;
