A;252;20090629 01:45;VALNET;
B;252;3460576;1;20090629 01:45;BORA CREEK;;;WOLLUN RD;WALCHA ROAD;2354;409.76;H;20090409;20090526;1825000;;3;FARM;;;;0;AE709848;
C;252;3460576;1;20090629 01:45;1/175323 26, 27, 28, 29, 30, 37, 38/753836 1, 2/1086150 1, 2/1112565;
D;252;3460576;1;20090629 01:45;P;;;;;;
D;252;3460576;1;20090629 01:45;P;;;;;;
D;252;3460576;1;20090629 01:45;V;;;;;;
B;252;2677237;2;20090629 01:45;;;62 W;FITZROY ST;WALCHA;2354;3630;M;20090501;20090513;230000;Z;3;CAR YARD;;AA;;0;AE753338;
C;252;2677237;2;20090629 01:45;1/101776 25/628135 9/34/759035;
D;252;2677237;2;20090629 01:45;P;;;;;;
D;252;2677237;2;20090629 01:45;P;;;;;;
D;252;2677237;2;20090629 01:45;V;;;;;;
D;252;2677237;2;20090629 01:45;V;;;;;;
Z;13;2;2;7;
