A;100;20090518 01:23;VALNET;
B;100;2904343;1;20090518 01:23;;;15;WANDELLA CRES;FLINDERS;2529;688.7;M;20090317;20090423;168000;A;V;VACANT LAND;;DJ;;0;AE655695;
C;100;2904343;1;20090518 01:23;1232/1038215;
D;100;2904343;1;20090518 01:23;P;;;;;;
D;100;2904343;1;20090518 01:23;V;;;;;;
D;100;2904343;1;20090518 01:23;V;;;;;;
B;100;2969684;2;20090518 01:23;;;11;CLERMONT CRES;ALBION PARK;2527;585.1;M;20090320;20090417;450000;A;R;RESIDENCE;;CD;;0;AE649295;
C;100;2969684;2;20090518 01:23;4648/1048649;
D;100;2969684;2;20090518 01:23;P;;;;;;
D;100;2969684;2;20090518 01:23;P;;;;;;
D;100;2969684;2;20090518 01:23;V;;;;;;
B;100;2995399;3;20090518 01:23;;;1;WHITTAKER ST;FLINDERS;2529;1546;M;20090302;20090414;238500;A;V;VACANT LAND;;DJ;;0;AE647107;
C;100;2995399;3;20090518 01:23;2017/1051789;
D;100;2995399;3;20090518 01:23;P;;;;;;
D;100;2995399;3;20090518 01:23;P;;;;;;
D;100;2995399;3;20090518 01:23;V;;;;;;
D;100;2995399;3;20090518 01:23;V;;;;;;
B;100;3389755;4;20090518 01:23;;;;GRAINGER PKWY;FLINDERS;2529;885.1;M;20081110;20090424;570000;A;V;VACANT LAND;;DJ;;0;AE653110;
C;100;3389755;4;20090518 01:23;2001/1121346;
D;100;3389755;4;20090518 01:23;P;;;;;;
D;100;3389755;4;20090518 01:23;P;;;;;;
D;100;3389755;4;20090518 01:23;V;;;;;;
B;100;3389756;5;20090518 01:23;;;;GRAINGER PKWY;FLINDERS;2529;519.3;M;20081110;20090424;570000;A;V;VACANT LAND;;DJ;;0;AE653110;
C;100;3389756;5;20090518 01:23;2002/1121346;
D;100;3389756;5;20090518 01:23;P;;;;;;
D;100;3389756;5;20090518 01:23;P;;;;;;
D;100;3389756;5;20090518 01:23;V;;;;;;
B;100;3389757;6;20090518 01:23;;;;GRAINGER PKWY;FLINDERS;2529;792.5;M;20081110;20090424;570000;A;V;VACANT LAND;;DJ;;0;AE653110;
C;100;3389757;6;20090518 01:23;2003/1121346;
D;100;3389757;6;20090518 01:23;P;;;;;;
D;100;3389757;6;20090518 01:23;P;;;;;;
D;100;3389757;6;20090518 01:23;V;;;;;;
B;100;3415115;7;20090518 01:23;MOUNTAINVIEW MEWS;19;2;HAMILTON RD;ALBION PARK;2527;250.2;M;20090324;20090420;283000;A;R;RESIDENCE;;CJ;;0;AE645522;
C;100;3415115;7;20090518 01:23;4/286179;
D;100;3415115;7;20090518 01:23;P;;;;;;
D;100;3415115;7;20090518 01:23;V;;;;;;
B;100;3384607;8;20090518 01:23;;2;25;DARLING DR;ALBION PARK;2527;;;20090326;20090423;379000;;R;RESIDENCE;2;;;0;AE655601;
C;100;3384607;8;20090518 01:23;2/SP80690;
D;100;3384607;8;20090518 01:23;P;;;;;;
D;100;3384607;8;20090518 01:23;P;;;;;;
D;100;3384607;8;20090518 01:23;V;;;;;;
B;100;3450728;9;20090518 01:23;;;;TONGARRA RD;SHELLHARBOUR;2529;;;20090303;20090303;20000;;V;VACANT LAND;;;;0;AE597798;
C;100;3450728;9;20090518 01:23;2/540344;
D;100;3450728;9;20090518 01:23;P;;;;;;
D;100;3450728;9;20090518 01:23;V;;;;;;
D;100;3450728;9;20090518 01:23;V;;;;;;
B;100;3035242;10;20090518 01:23;;;;ELM ST;ALBION PARK RAIL;2527;104.7;M;20080827;20090415;2500;O;V;VACANT LAND;;EP;;0;AE654398;
C;100;3035242;10;20090518 01:23;1/1059985;
D;100;3035242;10;20090518 01:23;P;;;;;;
D;100;3035242;10;20090518 01:23;P;;;;;;
D;100;3035242;10;20090518 01:23;V;;;;;;
B;100;3099305;11;20090518 01:23;;;9;MACALISTER TCE;ALBION PARK;2527;600.5;M;20090320;20090417;430000;A;R;RESIDENCE;;CD;;0;AE647461;
C;100;3099305;11;20090518 01:23;409/1063426;
D;100;3099305;11;20090518 01:23;P;;;;;;
D;100;3099305;11;20090518 01:23;V;;;;;;
D;100;3099305;11;20090518 01:23;V;;;;;;
B;100;1034672;12;20090518 01:23;;;17;CEDAR ST;ALBION PARK RAIL;2527;558.3;M;20090109;20090220;345000;A;R;RESIDENCE;;CA;;0;AE652736;
C;100;1034672;12;20090518 01:23;377/245087;
D;100;1034672;12;20090518 01:23;P;;;;;;
D;100;1034672;12;20090518 01:23;P;;;;;;
D;100;1034672;12;20090518 01:23;V;;;;;;
D;100;1034672;12;20090518 01:23;V;;;;;;
B;100;1043243;13;20090518 01:23;;;18;MANNING PL;ALBION PARK;2527;620.1;M;20090318;20090429;449000;A;R;RESIDENCE;;CD;;0;AE657047;
C;100;1043243;13;20090518 01:23;2703/847729;
D;100;1043243;13;20090518 01:23;P;;;;;;
D;100;1043243;13;20090518 01:23;P;;;;;;
D;100;1043243;13;20090518 01:23;V;;;;;;
D;100;1043243;13;20090518 01:23;V;;;;;;
B;100;1033133;14;20090518 01:23;;;19;BLUEBELL RD;BARRACK HEIGHTS;2528;556.4;M;20090202;20090316;250000;A;R;RESIDENCE;;EQ;;0;AE646944;
C;100;1033133;14;20090518 01:23;37/226538;
D;100;1033133;14;20090518 01:23;P;;;;;;
D;100;1033133;14;20090518 01:23;V;;;;;;
B;100;1043303;15;20090518 01:23;;;15;MAPLE ST;ALBION PARK RAIL;2527;575.3;M;20090318;20090428;264000;A;R;RESIDENCE;;CA;;0;AE652739;
C;100;1043303;15;20090518 01:23;79/31749;
D;100;1043303;15;20090518 01:23;P;;;;;;
D;100;1043303;15;20090518 01:23;P;;;;;;
D;100;1043303;15;20090518 01:23;V;;;;;;
B;100;1033203;16;20090518 01:23;;;15;BOOLLWARROO PDE;SHELLHARBOUR;2529;556.4;M;20090313;20090417;540000;A;R;RESIDENCE;;DC;;0;AE653600;
C;100;1033203;16;20090518 01:23;28/12479;
D;100;1033203;16;20090518 01:23;P;;;;;;
D;100;1033203;16;20090518 01:23;P;;;;;;
D;100;1033203;16;20090518 01:23;V;;;;;;
D;100;1033203;16;20090518 01:23;V;;;;;;
B;100;1033571;17;20090518 01:23;;;73;BRIDGE AVE;OAK FLATS;2529;644.9;M;20090319;20090423;319000;A;R;RESIDENCE;;EA;;0;AE649268;
C;100;1033571;17;20090518 01:23;140/15987;
D;100;1033571;17;20090518 01:23;P;;;;;;
D;100;1033571;17;20090518 01:23;V;;;;;;
B;100;1041808;18;20090518 01:23;;;55;LAKE ENTRANCE RD;OAK FLATS;2529;720.8;M;20090317;20090428;245000;A;R;RESIDENCE;;EA;;0;AE657632;
C;100;1041808;18;20090518 01:23;389/15643;
D;100;1041808;18;20090518 01:23;P;;;;;;
D;100;1041808;18;20090518 01:23;P;;;;;;
D;100;1041808;18;20090518 01:23;V;;;;;;
D;100;1041808;18;20090518 01:23;V;;;;;;
B;100;1036652;19;20090518 01:23;;;7;DAVID AVE;OAK FLATS;2529;724.65;M;20090227;20090415;259000;A;R;RESIDENCE;;EA;;0;AE647466;
C;100;1036652;19;20090518 01:23;409/15643;
D;100;1036652;19;20090518 01:23;P;;;;;;
D;100;1036652;19;20090518 01:23;V;;;;;;
