A;143;20090105 01:10;VALNET;
B;143;3417031;1;20090105 01:10;;39;20;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20081020;20081215;355000;;R;RESIDENCE;39;;;0;AE397773;
C;143;3417031;1;20090105 01:10;39/SP81418;
D;143;3417031;1;20090105 01:10;P;;;;;;
D;143;3417031;1;20090105 01:10;V;;;;;;
B;143;2867695;2;20090105 01:10;;10;59;UNDERWOOD RD;HOMEBUSH;2140;;;20081021;20081212;565000;;R;RESIDENCE;10;;;0;AE402600;
C;143;2867695;2;20090105 01:10;10/SP69247;
D;143;2867695;2;20090105 01:10;P;;;;;;
D;143;2867695;2;20090105 01:10;V;;;;;;
D;143;2867695;2;20090105 01:10;V;;;;;;
B;143;3093677;3;20090105 01:10;;4;7;BRIDGE RD;HOMEBUSH;2140;;;20081101;20081215;365000;;R;RESIDENCE;4;;;0;AE402276;
C;143;3093677;3;20090105 01:10;4/SP72796;
D;143;3093677;3;20090105 01:10;P;;;;;;
D;143;3093677;3;20090105 01:10;P;;;;;;
D;143;3093677;3;20090105 01:10;V;;;;;;
B;143;1550247;4;20090105 01:10;;7;15;BERESFORD RD;STRATHFIELD;2135;;;20081201;20081218;450000;;R;RESIDENCE;7;;;0;AE402885;
C;143;1550247;4;20090105 01:10;7/SP19849;
D;143;1550247;4;20090105 01:10;P;;;;;;
D;143;1550247;4;20090105 01:10;V;;;;;;
D;143;1550247;4;20090105 01:10;V;;;;;;
B;143;1558655;5;20090105 01:10;;;46;WATER ST;BELFIELD;2191;417.3;M;20080920;20081107;450000;A;R;RESIDENCE;;ER;;0;AE401516;
C;143;1558655;5;20090105 01:10;1/314155;
D;143;1558655;5;20090105 01:10;P;;;;;;
D;143;1558655;5;20090105 01:10;P;;;;;;
D;143;1558655;5;20090105 01:10;V;;;;;;
B;143;1551296;6;20090105 01:10;;;37;CAVE RD;STRATHFIELD;2135;556.4;M;20081025;20081208;812000;A;R;RESIDENCE;;EH;;0;AE401892;
C;143;1551296;6;20090105 01:10;60/201109;
D;143;1551296;6;20090105 01:10;P;;;;;;
D;143;1551296;6;20090105 01:10;V;;;;;;
B;143;1556489;7;20090105 01:10;;39;378;PARRAMATTA RD;HOMEBUSH WEST;2140;;;20081217;20081217;207500;;3;FACTORY;39;;;50;AE399594;
C;143;1556489;7;20090105 01:10;39/SP60097;
D;143;1556489;7;20090105 01:10;P;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
D;143;1556489;7;20090105 01:10;V;;;;;;
Z;39;7;7;23;
