A;RTSALEDATA;232;20171113 01:20;VALNET;
B;232;2611333;1;20171113 01:20;;;120;NYMAGEE ST;NYNGAN;2825;1011.7;M;20170920;20171024;110000;B6;R;RESIDENCE;;BXB;;0;AM857620;
C;232;2611333;1;20171113 01:20;B/354372;
D;232;2611333;1;20171113 01:20;P;;;;;;
D;232;2611333;1;20171113 01:20;V;;;;;;
B;232;2611714;2;20171113 01:20;;;12;WARREN ST;NYNGAN;2825;1012;M;20171005;20171101;117000;R1;R;RESIDENCE;;AXK;;0;AM870518;
C;232;2611714;2;20171113 01:20;1/35877;
D;232;2611714;2;20171113 01:20;P;;;;;;
D;232;2611714;2;20171113 01:20;V;;;;;;
D;232;2611714;2;20171113 01:20;V;;;;;;
Z;11;2;2;5;
