A;RTSALEDATA;008;20170710 01:01;VALNET;
B;008;2941982;1;20170710 01:01;;;64;BRUNKER RD;BROADMEADOW;2292;3859;M;20161102;20170622;4100000;R4;3;COMMERCIAL;;AFR;;0;AM535384;
C;008;2941982;1;20170710 01:01;183/1045853;
D;008;2941982;1;20170710 01:01;P;;;;;;
D;008;2941982;1;20170710 01:01;V;;;;;;
B;008;3378647;2;20170710 01:01;;;24;KONARA CRES;FLETCHER;2287;524.9;M;20170607;20170629;750000;R2;R;RESIDENCE;;AAP;;0;AM522058;
C;008;3378647;2;20170710 01:01;143/1113792;
D;008;3378647;2;20170710 01:01;P;;;;;;
D;008;3378647;2;20170710 01:01;P;;;;;;
D;008;3378647;2;20170710 01:01;V;;;;;;
B;008;3378658;3;20170710 01:01;;;36;KURRAKA DR;FLETCHER;2287;704;M;20170523;20170630;795000;R2;3;;;AAP;;0;AM526886;
C;008;3378658;3;20170710 01:01;154/1113792;
D;008;3378658;3;20170710 01:01;P;;;;;;
D;008;3378658;3;20170710 01:01;V;;;;;;
B;008;245346;4;20170710 01:01;;13;71;SCOTT ST;NEWCASTLE;2300;;;20170506;20170608;1600000;;R;RESIDENCE;21;;;0;AM536323;
C;008;245346;4;20170710 01:01;21/SP80492;
D;008;245346;4;20170710 01:01;P;;;;;;
D;008;245346;4;20170710 01:01;P;;;;;;
D;008;245346;4;20170710 01:01;V;;;;;;
B;008;3397169;5;20170710 01:01;;5;47;COWPER ST;WALLSEND;2287;;;20170525;20170630;385000;;R;RESIDENCE;5;;;0;AM533312;
C;008;3397169;5;20170710 01:01;5/SP80890;
D;008;3397169;5;20170710 01:01;P;;;;;;
D;008;3397169;5;20170710 01:01;V;;;;;;
B;008;3461582;6;20170710 01:01;;;10;BOROKE WAY;FLETCHER;2287;640.4;M;20170508;20170705;635000;R2;R;RESIDENCE;;AAP;;0;AM539678;
C;008;3461582;6;20170710 01:01;13/286153;
D;008;3461582;6;20170710 01:01;P;;;;;;
D;008;3461582;6;20170710 01:01;P;;;;;;
D;008;3461582;6;20170710 01:01;V;;;;;;
B;008;3466361;7;20170710 01:01;;704;14;HONEYSUCKLE DR;NEWCASTLE;2300;;;20170418;20170627;865000;;R;RESIDENCE;78;;;0;AM530223;
C;008;3466361;7;20170710 01:01;78/SP81876;
D;008;3466361;7;20170710 01:01;P;;;;;;
D;008;3466361;7;20170710 01:01;P;;;;;;
D;008;3466361;7;20170710 01:01;V;;;;;;
B;008;2949863;8;20170710 01:01;;;27 A;MURRAY ST;HAMILTON;2303;266.7;M;20170509;20170628;500000;R3;3;COMMERCIAL;;AFS;;0;AM528249;
C;008;2949863;8;20170710 01:01;1423/1046488;
D;008;2949863;8;20170710 01:01;P;;;;;;
D;008;2949863;8;20170710 01:01;V;;;;;;
B;008;3056791;9;20170710 01:01;;;11;PIPPITA CL;BERESFIELD;2322;2084;M;20170502;20170609;1180000;IN2;3;COMMERCIAL;;IGN;;0;AM499861;
C;008;3056791;9;20170710 01:01;215/1054242;
D;008;3056791;9;20170710 01:01;P;;;;;;
D;008;3056791;9;20170710 01:01;V;;;;;;
B;008;3084896;10;20170710 01:01;NOVAWEST;106;5;TUDOR ST;NEWCASTLE WEST;2302;;;20170518;20170629;400000;;R;RESIDENCE;8;;;0;AM530292;
C;008;3084896;10;20170710 01:01;8/SP72347;
D;008;3084896;10;20170710 01:01;P;;;;;;
D;008;3084896;10;20170710 01:01;V;;;;;;
B;008;4034907;11;20170710 01:01;;;8;CROUDACE ST;LAMBTON;2299;420.7;M;20170518;20170628;490000;R2;R;RESIDENCE;;AFK;;0;AM526960;
C;008;4034907;11;20170710 01:01;1/1232199;
D;008;4034907;11;20170710 01:01;P;;;;;;
D;008;4034907;11;20170710 01:01;P;;;;;;
D;008;4034907;11;20170710 01:01;V;;;;;;
D;008;4034907;11;20170710 01:01;V;;;;;;
B;008;4035152;12;20170710 01:01;;7;141;LAKE RD;ELERMORE VALE;2287;170;M;20160909;20170628;452000;;R;RESIDENCE;7;;;0;AM527372;
C;008;4035152;12;20170710 01:01;7/SP95627;
D;008;4035152;12;20170710 01:01;P;;;;;;
D;008;4035152;12;20170710 01:01;V;;;;;;
B;008;4035152;13;20170710 01:01;;5;141;LAKE RD;ELERMORE VALE;2287;233;M;20160720;20170628;465000;;R;RESIDENCE;13;;;0;AM533030;
C;008;4035152;13;20170710 01:01;13/SP95627;
D;008;4035152;13;20170710 01:01;P;;;;;;
D;008;4035152;13;20170710 01:01;P;;;;;;
D;008;4035152;13;20170710 01:01;V;;;;;;
B;008;4035152;14;20170710 01:01;;15;141;LAKE RD;ELERMORE VALE;2287;275;M;20161028;20170628;510000;;R;RESIDENCE;15;;;0;AM527332;
C;008;4035152;14;20170710 01:01;15/SP95627;
D;008;4035152;14;20170710 01:01;P;;;;;;
D;008;4035152;14;20170710 01:01;V;;;;;;
B;008;4020417;15;20170710 01:01;;;46;SANDGATE RD;WALLSEND;2287;;;20170525;20170622;440000;;R;RESIDENCE;9;;;0;AM532327;
C;008;4020417;15;20170710 01:01;9/SP95350;
D;008;4020417;15;20170710 01:01;P;;;;;;
D;008;4020417;15;20170710 01:01;V;;;;;;
B;008;4035985;16;20170710 01:01;;;36;WYONG RD;LAMBTON;2299;1279;M;20161123;20170622;600000;IN2;3;COMMERCIAL;;IGJ;;0;AM535937;
C;008;4035985;16;20170710 01:01;11/1231849;
D;008;4035985;16;20170710 01:01;P;;;;;;
D;008;4035985;16;20170710 01:01;V;;;;;;
B;008;4034065;17;20170710 01:01;;;38;LLEWELLYN ST;MEREWETHER;2291;;;20170216;20170616;732500;;R;RESIDENCE;3;;;0;AM526772;
C;008;4034065;17;20170710 01:01;3/SP95016;
D;008;4034065;17;20170710 01:01;P;;;;;;
D;008;4034065;17;20170710 01:01;V;;;;;;
B;008;4022224;18;20170710 01:01;;2;6;HIGH ST;WARATAH;2298;164;M;20170519;20170623;610000;;R;RESIDENCE;2;;;0;AM534873;
C;008;4022224;18;20170710 01:01;2/SP92818;
D;008;4022224;18;20170710 01:01;P;;;;;;
D;008;4022224;18;20170710 01:01;P;;;;;;
D;008;4022224;18;20170710 01:01;V;;;;;;
B;008;4022224;19;20170710 01:01;;3;6;HIGH ST;WARATAH;2298;195;M;20170519;20170623;620000;;R;RESIDENCE;3;;;0;AM529925;
C;008;4022224;19;20170710 01:01;3/SP92818;
D;008;4022224;19;20170710 01:01;P;;;;;;
D;008;4022224;19;20170710 01:01;V;;;;;;
B;008;4042914;20;20170710 01:01;;;7;MITCHELL ST;TIGHES HILL;2297;389.1;M;20170307;20170523;590000;;R;RESIDENCE;;;;0;AM470674;
C;008;4042914;20;20170710 01:01;1/1227193;
D;008;4042914;20;20170710 01:01;P;;;;;;
D;008;4042914;20;20170710 01:01;P;;;;;;
D;008;4042914;20;20170710 01:01;V;;;;;;
B;008;4026630;21;20170710 01:01;;;UNIT 6, 43;WAROONGA ROAD;WARATAH;2298;;;20160414;20170526;318500;;R;RESIDENCE;;;;0;AM444974;
C;008;4026630;21;20170710 01:01;1, 2, 3, 4, 5, 6, 7, 8, CP/SP92642;
D;008;4026630;21;20170710 01:01;P;;;;;;
D;008;4026630;21;20170710 01:01;V;;;;;;
D;008;4026630;21;20170710 01:01;V;;;;;;
B;008;4026630;22;20170710 01:01;;8;43;WAROONGA ROAD;WARATAH;2298;;;20160802;20170526;315000;;R;RESIDENCE;;;;0;AM446411;
C;008;4026630;22;20170710 01:01;1, 2, 3, 4, 5, 6, 7, 8, CP/SP92642;
D;008;4026630;22;20170710 01:01;P;;;;;;
D;008;4026630;22;20170710 01:01;V;;;;;;
D;008;4026630;22;20170710 01:01;V;;;;;;
B;008;4026630;23;20170710 01:01;;4;43;WAROONGA ROAD;WARATAH;2298;;;20160421;20170526;348500;;R;RESIDENCE;;;;0;AM448685;
C;008;4026630;23;20170710 01:01;1, 2, 3, 4, 5, 6, 7, 8, CP/SP92642;
D;008;4026630;23;20170710 01:01;P;;;;;;
D;008;4026630;23;20170710 01:01;V;;;;;;
D;008;4026630;23;20170710 01:01;V;;;;;;
B;008;4026630;24;20170710 01:01;;7;43;WAROONGA ROAD;WARATAH;2298;;;20160421;20170526;348500;;R;RESIDENCE;;;;0;AM449083;
C;008;4026630;24;20170710 01:01;1, 2, 3, 4, 5, 6, 7, 8, CP/SP92642;
D;008;4026630;24;20170710 01:01;P;;;;;;
D;008;4026630;24;20170710 01:01;V;;;;;;
D;008;4026630;24;20170710 01:01;V;;;;;;
B;008;4026630;25;20170710 01:01;;5;43;WAROONGA;WARATAH;2298;;;20160506;20170526;365000;;R;RESIDENCE;;;;0;AM454607;
C;008;4026630;25;20170710 01:01;1, 2, 3, 4, 5, 6, 7, 8, CP/SP92642;
D;008;4026630;25;20170710 01:01;P;;;;;;
D;008;4026630;25;20170710 01:01;P;;;;;;
B;008;201583;26;20170710 01:01;;;52;ACACIA AVE;WARATAH WEST;2298;682.9;M;20170517;20170628;395000;R2;R;RESIDENCE;;AJP;;0;AM528312;
C;008;201583;26;20170710 01:01;29/218092;
D;008;201583;26;20170710 01:01;P;;;;;;
D;008;201583;26;20170710 01:01;V;;;;;;
B;008;201806;27;20170710 01:01;;;129;ADDISON ST;BERESFIELD;2322;645;M;20170518;20170630;480000;R2;R;RESIDENCE;;ADA;;0;AM536619;
C;008;201806;27;20170710 01:01;20/A/12628;
D;008;201806;27;20170710 01:01;P;;;;;;
D;008;201806;27;20170710 01:01;P;;;;;;
D;008;201806;27;20170710 01:01;V;;;;;;
D;008;201806;27;20170710 01:01;V;;;;;;
B;008;204291;28;20170710 01:01;;;16;AUSTIN ST;GEORGETOWN;2298;499.5;M;20170412;20170621;605000;R2;R;RESIDENCE;;AJQ;;0;AM535191;
C;008;204291;28;20170710 01:01;45/19936;
D;008;204291;28;20170710 01:01;P;;;;;;
D;008;204291;28;20170710 01:01;P;;;;;;
D;008;204291;28;20170710 01:01;V;;;;;;
B;008;207137;29;20170710 01:01;;;8;BLUE GUM RD;JESMOND;2299;177;M;20170511;20170623;937000;B2;3;RETAIL;;BBT;;0;AM535447;
C;008;207137;29;20170710 01:01;4/21308;
D;008;207137;29;20170710 01:01;P;;;;;;
D;008;207137;29;20170710 01:01;V;;;;;;
D;008;207137;29;20170710 01:01;V;;;;;;
B;008;212864;30;20170710 01:01;;;20;CHURCH ST;WICKHAM;2293;309.8;M;20170525;20170629;945000;B4;R;RESIDENCE;;BLH;;0;AM537850;
C;008;212864;30;20170710 01:01;11/A/18422;
D;008;212864;30;20170710 01:01;P;;;;;;
D;008;212864;30;20170710 01:01;V;;;;;;
D;008;212864;30;20170710 01:01;V;;;;;;
B;008;210009;31;20170710 01:01;;2;18;BURWOOD ST;MEREWETHER;2291;;;20170511;20170623;420000;;R;RESIDENCE;2;;;0;AM535480;
C;008;210009;31;20170710 01:01;2/SP6972;
D;008;210009;31;20170710 01:01;P;;;;;;
D;008;210009;31;20170710 01:01;V;;;;;;
B;008;205139;32;20170710 01:01;;;89;BARTON ST;MAYFIELD;2304;303.5;M;20170519;20170630;608500;R2;R;RESIDENCE;;AJD;;0;AM541978;
C;008;205139;32;20170710 01:01;76/37248;
D;008;205139;32;20170710 01:01;P;;;;;;
D;008;205139;32;20170710 01:01;P;;;;;;
D;008;205139;32;20170710 01:01;V;;;;;;
B;008;205606;33;20170710 01:01;;;12;BEESTON RD;STOCKTON;2295;575.4;M;20170408;20170508;646000;R2;R;RESIDENCE;;AHN;;0;AM515433;
C;008;205606;33;20170710 01:01;13/A/10895;
D;008;205606;33;20170710 01:01;P;;;;;;
D;008;205606;33;20170710 01:01;V;;;;;;
B;008;202973;34;20170710 01:01;;;55;ANDERSON DR;TARRO;2322;1012;M;20170529;20170628;470000;R2;R;RESIDENCE;;ADA;;0;AM526070;
C;008;202973;34;20170710 01:01;6/37480;
D;008;202973;34;20170710 01:01;P;;;;;;
D;008;202973;34;20170710 01:01;P;;;;;;
D;008;202973;34;20170710 01:01;V;;;;;;
D;008;202973;34;20170710 01:01;V;;;;;;
B;008;205684;35;20170710 01:01;;;7;BELFORD RD;LAMBTON;2299;569;M;20170508;20170619;700000;R2;R;RESIDENCE;;AFB;;0;AM530333;
C;008;205684;35;20170710 01:01;1005/755247;
D;008;205684;35;20170710 01:01;P;;;;;;
D;008;205684;35;20170710 01:01;V;;;;;;
B;008;203173;36;20170710 01:02;;;27;ANDREA CL;WALLSEND;2287;1005;M;20170609;20170704;520000;R2;R;RESIDENCE;;AAE;;0;AM535640;
C;008;203173;36;20170710 01:02;27/243635;
D;008;203173;36;20170710 01:02;P;;;;;;
D;008;203173;36;20170710 01:02;P;;;;;;
D;008;203173;36;20170710 01:02;V;;;;;;
D;008;203173;36;20170710 01:02;V;;;;;;
B;008;203572;37;20170710 01:02;;;3;APOLLO CL;ELERMORE VALE;2287;719.1;M;20170118;20170630;697500;R2;R;RESIDENCE;;AAK;;0;AM540461;
C;008;203572;37;20170710 01:02;49/264184;
D;008;203572;37;20170710 01:02;P;;;;;;
D;008;203572;37;20170710 01:02;P;;;;;;
D;008;203572;37;20170710 01:02;V;;;;;;
D;008;203572;37;20170710 01:02;V;;;;;;
B;008;206342;38;20170710 01:02;;;66;BERRICO AVE;MARYLAND;2287;648.6;M;20170526;20170623;568888;R2;R;RESIDENCE;;AAA;;0;AM530022;
C;008;206342;38;20170710 01:02;717/881252;
D;008;206342;38;20170710 01:02;P;;;;;;
D;008;206342;38;20170710 01:02;P;;;;;;
D;008;206342;38;20170710 01:02;V;;;;;;
D;008;206342;38;20170710 01:02;V;;;;;;
B;008;3232209;39;20170710 01:02;;;174;GLEBE RD;MEREWETHER;2291;254.5;M;20170517;20170628;650000;R3;R;RESIDENCE;;AJR;;0;AM526499;
C;008;3232209;39;20170710 01:02;772/1092778;
D;008;3232209;39;20170710 01:02;P;;;;;;
D;008;3232209;39;20170710 01:02;V;;;;;;
B;008;3679899;40;20170710 01:02;;;48;DISCOVERY DR;FLETCHER;2287;665.5;M;20170607;20170623;725000;R2;R;RESIDENCE;;AAP;;0;AM525633;
C;008;3679899;40;20170710 01:02;219/270578;
D;008;3679899;40;20170710 01:02;P;;;;;;
D;008;3679899;40;20170710 01:02;P;;;;;;
D;008;3679899;40;20170710 01:02;V;;;;;;
D;008;3679899;40;20170710 01:02;V;;;;;;
B;008;3715323;41;20170710 01:02;;;;KURRAKA DR;FLETCHER;2287;618.6;M;20170523;20170630;795000;R2;3;;;AAP;;0;AM526886;
C;008;3715323;41;20170710 01:02;444/1178172;
D;008;3715323;41;20170710 01:02;P;;;;;;
D;008;3715323;41;20170710 01:02;V;;;;;;
B;008;3715324;42;20170710 01:02;;;;KURRAKA DR;FLETCHER;2287;594.6;M;20170523;20170630;795000;R2;3;;;AAP;;0;AM526886;
C;008;3715324;42;20170710 01:02;445/1178172;
D;008;3715324;42;20170710 01:02;P;;;;;;
D;008;3715324;42;20170710 01:02;V;;;;;;
B;008;3715325;43;20170710 01:02;;;;KURRAKA DR;FLETCHER;2287;610.2;M;20170523;20170630;795000;R2;3;;;AAP;;0;AM526886;
C;008;3715325;43;20170710 01:02;446/1178172;
D;008;3715325;43;20170710 01:02;P;;;;;;
D;008;3715325;43;20170710 01:02;V;;;;;;
B;008;3665333;44;20170710 01:02;;203;18;BROWN ST;NEWCASTLE;2300;;;20170413;20170509;95000;;R;RESIDENCE;39;;;0;AM525343;
C;008;3665333;44;20170710 01:02;39/SP87497;
D;008;3665333;44;20170710 01:02;P;;;;;;
D;008;3665333;44;20170710 01:02;V;;;;;;
D;008;3665333;44;20170710 01:02;V;;;;;;
B;008;204217;45;20170710 01:02;;;14;ASTBURY ST;NEW LAMBTON;2305;556.4;M;20170408;20170629;590000;R2;R;RESIDENCE;;AFD;;0;AM536927;
C;008;204217;45;20170710 01:02;64/229805;
D;008;204217;45;20170710 01:02;P;;;;;;
D;008;204217;45;20170710 01:02;V;;;;;;
D;008;204217;45;20170710 01:02;V;;;;;;
B;008;209560;46;20170710 01:02;;;30;BUCHANAN ST;MEREWETHER;2291;251;M;20170303;20170523;1200000;R3;R;RESIDENCE;;AJR;;0;AM536349;
C;008;209560;46;20170710 01:02;1/1039537;
D;008;209560;46;20170710 01:02;P;;;;;;
D;008;209560;46;20170710 01:02;P;;;;;;
D;008;209560;46;20170710 01:02;P;;;;;;
D;008;209560;46;20170710 01:02;V;;;;;;
D;008;209560;46;20170710 01:02;V;;;;;;
B;008;209605;47;20170710 01:02;;;7;BUCHANAN ST;MEREWETHER;2291;571.8;M;20170511;20170623;2900000;R2;R;RESIDENCE;;AHL;;0;AM534939;
C;008;209605;47;20170710 01:02;162/717579;
D;008;209605;47;20170710 01:02;P;;;;;;
D;008;209605;47;20170710 01:02;V;;;;;;
D;008;209605;47;20170710 01:02;V;;;;;;
B;008;214793;48;20170710 01:02;;;10;CRAIGNAIR CL;WALLSEND;2287;607;M;20170512;20170623;590000;R2;R;RESIDENCE;;AAH;;0;AM530883;
C;008;214793;48;20170710 01:02;171/241667;
D;008;214793;48;20170710 01:02;P;;;;;;
D;008;214793;48;20170710 01:02;V;;;;;;
D;008;214793;48;20170710 01:02;V;;;;;;
B;008;217523;49;20170710 01:02;;;43;DENISON ST;CARRINGTON;2294;597.8;M;20170419;20170626;300000;SP1;3;COMMERCIAL BU;;SSP;;0;AM529457;
C;008;217523;49;20170710 01:02;9/3879;
D;008;217523;49;20170710 01:02;P;;;;;;
D;008;217523;49;20170710 01:02;P;;;;;;
D;008;217523;49;20170710 01:02;P;;;;;;
D;008;217523;49;20170710 01:02;P;;;;;;
D;008;217523;49;20170710 01:02;P;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
D;008;217523;49;20170710 01:02;V;;;;;;
B;008;217523;50;20170710 01:02;;;43;DENISON ST;CARRINGTON;2294;597.8;M;20170419;20170626;300000;SP1;3;COMMERCIAL BU;;SSP;;0;AM529458;
C;008;217523;50;20170710 01:02;9/3879;
D;008;217523;50;20170710 01:02;P;;;;;;
D;008;217523;50;20170710 01:02;P;;;;;;
D;008;217523;50;20170710 01:02;P;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
D;008;217523;50;20170710 01:02;V;;;;;;
B;008;215580;51;20170710 01:02;;;47;CROUDACE ST;LAMBTON;2299;841;M;20170324;20170629;780000;R2;R;RESIDENCE;;AFK;;0;AM534046;
C;008;215580;51;20170710 01:02;2/9707;
D;008;215580;51;20170710 01:02;P;;;;;;
D;008;215580;51;20170710 01:02;V;;;;;;
B;008;217910;52;20170710 01:02;;;68;DENT ST;NORTH LAMBTON;2299;619.7;M;20170524;20170628;615000;R2;R;RESIDENCE;;AJT;;0;AM527738;
C;008;217910;52;20170710 01:02;18/20308;
D;008;217910;52;20170710 01:02;P;;;;;;
D;008;217910;52;20170710 01:02;P;;;;;;
D;008;217910;52;20170710 01:02;V;;;;;;
B;008;218208;53;20170710 01:02;;;2;DEWITT CL;MARYLAND;2287;554.8;M;20170531;20170628;485000;R2;R;RESIDENCE;;AAB;;0;AM539764;
C;008;218208;53;20170710 01:02;374/263933;
D;008;218208;53;20170710 01:02;P;;;;;;
D;008;218208;53;20170710 01:02;P;;;;;;
D;008;218208;53;20170710 01:02;V;;;;;;
D;008;218208;53;20170710 01:02;V;;;;;;
B;008;216115;54;20170710 01:02;;;30;DALVERN CL;ADAMSTOWN HEIGHTS;2289;600.7;M;20170516;20170703;750000;R2;R;RESIDENCE;;AFW;;0;AM540284;
C;008;216115;54;20170710 01:02;103/241072;
D;008;216115;54;20170710 01:02;P;;;;;;
D;008;216115;54;20170710 01:02;P;;;;;;
D;008;216115;54;20170710 01:02;V;;;;;;
B;008;214380;55;20170710 01:02;;;76;CORLETTE ST;COOKS HILL;2300;366.7;M;20170524;20170626;1100000;R3;R;RESIDENCE;;AKA;;0;AM525808;
C;008;214380;55;20170710 01:02;2/151272;
D;008;214380;55;20170710 01:02;P;;;;;;
D;008;214380;55;20170710 01:02;P;;;;;;
D;008;214380;55;20170710 01:02;V;;;;;;
B;008;214574;56;20170710 01:02;;;5;COUGHLIN ST;BIRMINGHAM GARDENS;2287;695.6;M;20170428;20170609;470000;R2;R;RESIDENCE;;AJA;;0;AM523082;
C;008;214574;56;20170710 01:02;540/12691;
D;008;214574;56;20170710 01:02;P;;;;;;
D;008;214574;56;20170710 01:02;P;;;;;;
D;008;214574;56;20170710 01:02;V;;;;;;
B;008;229666;57;20170710 01:02;;;545;HUNTER ST;NEWCASTLE WEST;2302;609;M;20170517;20170629;1500000;B4;R;RESIDENCE;;BLG;;0;AM536424;
C;008;229666;57;20170710 01:02;1/742212;
D;008;229666;57;20170710 01:02;P;;;;;;
D;008;229666;57;20170710 01:02;V;;;;;;
B;008;232551;58;20170710 01:02;;;35;KERR ST;MAYFIELD;2304;474.2;M;20170603;20170703;620000;R2;R;RESIDENCE;;AJD;;0;AM539344;
C;008;232551;58;20170710 01:02;1/14647;
D;008;232551;58;20170710 01:02;P;;;;;;
D;008;232551;58;20170710 01:02;P;;;;;;
