A;RTSALEDATA;102;20170724 01:05;VALNET;
B;102;3408234;1;20170724 01:05;;;71;WARREEAH LANE;KANGALOON;2576;50.35;H;20151222;20170622;648750;E3;R;RESIDENCE;;GHM;;0;AM557573;
C;102;3408234;1;20170724 01:05;1125/1117598 Enclosure Permit 43455;
D;102;3408234;1;20170724 01:05;P;;;;;;
D;102;3408234;1;20170724 01:05;V;;;;;;
D;102;3408234;1;20170724 01:05;V;;;;;;
B;102;3061468;2;20170724 01:05;;;49;ERIDGE PARK RD;BURRADOO;2576;8.115;H;20170303;20170717;2250000;E3;R;RESIDENCE;;EMM;;0;AM568264;
C;102;3061468;2;20170724 01:05;10/1063603;
D;102;3061468;2;20170724 01:05;P;;;;;;
D;102;3061468;2;20170724 01:05;P;;;;;;
D;102;3061468;2;20170724 01:05;V;;;;;;
D;102;3061468;2;20170724 01:05;V;;;;;;
B;102;4035777;3;20170724 01:05;;;15 A;LINKS RD;BURRADOO;2576;3352;M;20161117;20170712;650000;R2;V;VACANT LAND;;BLD;;0;AM570221;
C;102;4035777;3;20170724 01:05;1/1226672;
D;102;4035777;3;20170724 01:05;P;;;;;;
D;102;4035777;3;20170724 01:05;V;;;;;;
D;102;4035777;3;20170724 01:05;V;;;;;;
B;102;4039146;4;20170724 01:05;;;20;BALACLAVA ST;BALACLAVA;2575;821.4;M;20170203;20170711;360000;R2;V;VACANT LAND;;DMA;;0;AM566424;
C;102;4039146;4;20170724 01:05;61/1232450;
D;102;4039146;4;20170724 01:05;P;;;;;;
D;102;4039146;4;20170724 01:05;P;;;;;;
D;102;4039146;4;20170724 01:05;P;;;;;;
D;102;4039146;4;20170724 01:05;P;;;;;;
D;102;4039146;4;20170724 01:05;P;;;;;;
D;102;4039146;4;20170724 01:05;V;;;;;;
B;102;4039168;5;20170724 01:05;;;22;PEARCE ST;HILL TOP;2575;4076;M;20160920;20170711;365000;R5;V;VACANT LAND;;CJA;;0;AM565793;
C;102;4039168;5;20170724 01:05;2/1232616;
D;102;4039168;5;20170724 01:05;P;;;;;;
D;102;4039168;5;20170724 01:05;P;;;;;;
D;102;4039168;5;20170724 01:05;V;;;;;;
D;102;4039168;5;20170724 01:05;V;;;;;;
B;102;4039892;6;20170724 01:05;;;14;WATSON RD;MOSS VALE;2577;1391;M;20161213;20170714;283000;R2;V;VACANT LAND;;EBA;;0;AM571551;
C;102;4039892;6;20170724 01:05;3/1232365;
D;102;4039892;6;20170724 01:05;P;;;;;;
D;102;4039892;6;20170724 01:05;V;;;;;;
D;102;4039892;6;20170724 01:05;V;;;;;;
B;102;4041406;7;20170724 01:05;;;16;SPENCER ST;MITTAGONG;2575;2071;M;20160921;20170713;450000;R2;V;VACANT LAND;;LGA;;0;AM573092;
C;102;4041406;7;20170724 01:05;1/1232376;
D;102;4041406;7;20170724 01:05;P;;;;;;
D;102;4041406;7;20170724 01:05;V;;;;;;
D;102;4041406;7;20170724 01:05;V;;;;;;
B;102;3144507;8;20170724 01:05;;;34 A;ERIDGE PARK RD;BURRADOO;2576;4000;M;20170605;20170630;1565000;R5;R;RESIDENCE;;NQA;;0;AM570064;
C;102;3144507;8;20170724 01:05;11/1077394;
D;102;3144507;8;20170724 01:05;P;;;;;;
D;102;3144507;8;20170724 01:05;P;;;;;;
D;102;3144507;8;20170724 01:05;V;;;;;;
D;102;3144507;8;20170724 01:05;V;;;;;;
B;102;3148950;9;20170724 01:05;;;5;TOMLEY ST;MOSS VALE;2577;706;M;20170713;20170713;610000;R2;R;RESIDENCE;;ECA;;0;AM572501;
C;102;3148950;9;20170724 01:05;3/1072897;
D;102;3148950;9;20170724 01:05;P;;;;;;
D;102;3148950;9;20170724 01:05;P;;;;;;
D;102;3148950;9;20170724 01:05;V;;;;;;
B;102;1107293;10;20170724 01:05;HIGHLANDER;;627;BELANGLO RD;BELANGLO;2577;46.58;H;20170331;20170710;1180000;RU2;R;RESIDENCE;;KYS;;0;AM572975;
C;102;1107293;10;20170724 01:05;1/711048;
D;102;1107293;10;20170724 01:05;P;;;;;;
D;102;1107293;10;20170724 01:05;V;;;;;;
B;102;1109680;11;20170724 01:05;;;14;CAVENDISH ST;MITTAGONG;2575;2466;M;20170523;20170704;1000000;IN2;3;COMMERCIAL;;ADL;;0;AM566434;
C;102;1109680;11;20170724 01:05;1/44/1374;
D;102;1109680;11;20170724 01:05;P;;;;;;
D;102;1109680;11;20170724 01:05;V;;;;;;
D;102;1109680;11;20170724 01:05;V;;;;;;
B;102;1123372;12;20170724 01:05;DELAMERE;;4116;ILLAWARRA HWY;ROBERTSON;2577;36.62;H;20170112;20170629;1860000;E3;R;RESIDENCE;;MDM;;0;AM571480;
C;102;1123372;12;20170724 01:05;2/802656;
D;102;1123372;12;20170724 01:05;P;;;;;;
D;102;1123372;12;20170724 01:05;P;;;;;;
D;102;1123372;12;20170724 01:05;V;;;;;;
B;102;1115489;13;20170724 01:05;;;2;LAURA ST;HILL TOP;2575;714.5;M;20170505;20170712;565000;R2;R;RESIDENCE;;CHA;;0;AM570029;
C;102;1115489;13;20170724 01:05;1/802477;
D;102;1115489;13;20170724 01:05;P;;;;;;
D;102;1115489;13;20170724 01:05;P;;;;;;
D;102;1115489;13;20170724 01:05;V;;;;;;
D;102;1115489;13;20170724 01:05;V;;;;;;
B;102;1115509;14;20170724 01:05;;;3;LAVIS RD;BOWRAL;2576;800;M;20170519;20170703;815000;R2;R;RESIDENCE;;NAA;;0;AM567412;
C;102;1115509;14;20170724 01:05;737/1001682;
D;102;1115509;14;20170724 01:05;P;;;;;;
D;102;1115509;14;20170724 01:05;V;;;;;;
B;102;1118391;15;20170724 01:05;;;19;OLDBURY ST;BERRIMA;2577;1.009;H;20170511;20170705;1400000;E4;R;RESIDENCE;;CQL;;0;AM572733;
C;102;1118391;15;20170724 01:05;1/777763;
D;102;1118391;15;20170724 01:05;P;;;;;;
D;102;1118391;15;20170724 01:05;P;;;;;;
D;102;1118391;15;20170724 01:05;V;;;;;;
D;102;1118391;15;20170724 01:05;V;;;;;;
B;102;1118554;16;20170724 01:05;MURRABRINE;;48;OLD HUME HWY;MITTAGONG;2575;4744;M;20170310;20170705;1800000;R2;R;RESIDENCE;;LGA;;0;AM560738;
C;102;1118554;16;20170724 01:05;4/876468;
D;102;1118554;16;20170724 01:05;P;;;;;;
D;102;1118554;16;20170724 01:05;V;;;;;;
