A;RTSALEDATA;062;20171002 01:03;VALNET;
B;062;3563192;1;20171002 01:03;POOGINOOK;;773;FOUR CORNERS RD;COLEAMBALLY;2707;19828.95;H;20161212;20170123;388611259;RU1;3;FARM;;RD1;;0;AM433316;
C;062;3563192;1;20171002 01:03;1/133804 1, 4/184084 2, 4/223968 101, 103, 104, 105/246957 3/249338 A,;
C;062;3563192;1;20171002 01:03; B/376242 2/512461 1, 2/589740 1/660908 1, 2, 3/706781 145, 149, 150, ;
C;062;3563192;1;20171002 01:03;151/756418 14, 25, 30, 31, 45, 46, 58, PT 61, 65, 66, 67, PT 68, PT 69;
C;062;3563192;1;20171002 01:03;, 70, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 99, 100/756450 2, 3,;
C;062;3563192;1;20171002 01:03; 7, 48, 49, 59, 60, 61, 63, 66, 67, 68, PT 69, 70, PT 71, PT 72, 76, 7;
C;062;3563192;1;20171002 01:03;7, 78, 79, 84, 85, 87, 88, 89, 92, 93, 95, 97, 98, 99, 101, 102, 105, ;
C;062;3563192;1;20171002 01:03;295, 296/756458 1, 11, 121, 122, 123, 124, 125, 126, 127, 128, 129, 13;
C;062;3563192;1;20171002 01:03;0, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142/756459 2;
C;062;3563192;1;20171002 01:03;/834471 1, 2, 4, 6, 8, 11, 12/961593 1/1136241 7301/1149376 7300/11493;
C;062;3563192;1;20171002 01:03;80 Enclosure Permit 28107 Enclosure Permit 28756 Enclosure Permit 8927;
C;062;3563192;1;20171002 01:03; Enclosure Permit 8928 Licence 401276 Licence 409923;
D;062;3563192;1;20171002 01:03;P;;;;;;
D;062;3563192;1;20171002 01:03;V;;;;;;
Z;16;1;11;2;
