A;RTSALEDATA;024;20171211 01:13;VALNET;
B;024;420193;1;20171211 01:13;;;36;SUTTON ST;COOTAMUNDRA;2590;891.6;M;20171103;20171206;186500;R1;R;RESIDENCE;;RCY;;0;AM946650;
C;024;420193;1;20171211 01:13;B/380323;
D;024;420193;1;20171211 01:13;P;;;;;;
D;024;420193;1;20171211 01:13;V;;;;;;
B;024;420516;2;20171211 01:13;;;184;THOMPSON ST;COOTAMUNDRA;2590;777.8;M;20171103;20171201;145000;R1;R;RESIDENCE;;RCY;;0;AM934175;
C;024;420516;2;20171211 01:13;2/35306;
D;024;420516;2;20171211 01:13;P;;;;;;
D;024;420516;2;20171211 01:13;V;;;;;;
B;024;420636;3;20171211 01:13;;;39;URSULA ST;COOTAMUNDRA;2590;828.3;M;20171018;20171128;171000;R1;R;RESIDENCE;;RCY;;0;AM940044;
C;024;420636;3;20171211 01:13;4/234889;
D;024;420636;3;20171211 01:13;P;;;;;;
D;024;420636;3;20171211 01:13;V;;;;;;
B;024;3110989;4;20171211 01:13;;;26;PINKSTONE AVE;COOTAMUNDRA;2590;804.7;M;20171017;20171128;225000;R1;R;RESIDENCE;;RNW;;0;AM940045;
C;024;3110989;4;20171211 01:13;56/803362;
D;024;3110989;4;20171211 01:13;P;;;;;;
D;024;3110989;4;20171211 01:13;V;;;;;;
D;024;3110989;4;20171211 01:13;V;;;;;;
B;024;4082730;5;20171211 01:13;;;;COWCUMBLA ST;COOTAMUNDRA;2590;2.69;H;20171010;20171124;250000;;V;VACANT LAND;;;;0;AM929867;
C;024;4082730;5;20171211 01:13;3/1236632;
D;024;4082730;5;20171211 01:13;P;;;;;;
D;024;4082730;5;20171211 01:13;V;;;;;;
D;024;4082730;5;20171211 01:13;V;;;;;;
Z;24;5;5;12;
