A;RTSALEDATA;134;20171009 01:04;VALNET;
B;134;1293393;1;20171009 01:04;;;132 A;BLAND ST;HABERFIELD;2045;739.8;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;1293393;1;20171009 01:04;128, 129, 130/131525;
D;134;1293393;1;20171009 01:04;P;;;;;;
D;134;1293393;1;20171009 01:04;V;;;;;;
B;134;1306874;2;20171009 01:04;;17;4;TINTERN RD;ASHFIELD;2131;;;20170811;20170921;565000;;R;RESIDENCE;17;;;0;AM780222;
C;134;1306874;2;20171009 01:04;17/SP1816;
D;134;1306874;2;20171009 01:04;P;;;;;;
D;134;1306874;2;20171009 01:04;V;;;;;;
B;134;1294162;3;20171009 01:04;;;12;CARLTON CRES;SUMMER HILL;2130;343.085;M;20170726;20170906;2150000;R2;R;RESIDENCE;;EPQ;;0;AM777384;
C;134;1294162;3;20171009 01:04;1/B/482 2/666461;
D;134;1294162;3;20171009 01:04;P;;;;;;
D;134;1294162;3;20171009 01:04;V;;;;;;
B;134;1291867;4;20171009 01:04;;;21;ALT ST;ASHFIELD;2131;505.9;M;20170624;20170927;1930000;R2;R;RESIDENCE;;EGA;;0;AM770905;
C;134;1291867;4;20171009 01:04;2/317096;
D;134;1291867;4;20171009 01:04;P;;;;;;
D;134;1291867;4;20171009 01:04;V;;;;;;
B;134;1292015;5;20171009 01:04;;13;49;ALT ST;ASHFIELD;2131;;;20170728;20170908;666000;;R;RESIDENCE;13;;;0;AM751059;
C;134;1292015;5;20171009 01:04;13/SP8;
D;134;1292015;5;20171009 01:04;P;;;;;;
D;134;1292015;5;20171009 01:04;V;;;;;;
B;134;1292015;6;20171009 01:04;;25;49;ALT ST;ASHFIELD;2131;;;20170728;20170908;666000;;R;RESIDENCE;25;;;0;AM751059;
C;134;1292015;6;20171009 01:04;25/SP8;
D;134;1292015;6;20171009 01:04;P;;;;;;
D;134;1292015;6;20171009 01:04;V;;;;;;
B;134;1302702;7;20171009 01:04;;2;211;NORTON ST;ASHFIELD;2131;;;20170603;20170915;500000;;R;RESIDENCE;2;;;0;AM741675;
C;134;1302702;7;20171009 01:04;2/SP42052;
D;134;1302702;7;20171009 01:04;P;;;;;;
D;134;1302702;7;20171009 01:04;P;;;;;;
D;134;1302702;7;20171009 01:04;V;;;;;;
B;134;1295032;8;20171009 01:04;;;30;CHANDOS ST;ASHFIELD;2131;727.2;M;20170811;20170926;2650000;R3;3;BOARDING HOUSE;;EDD;;0;AM772696;
C;134;1295032;8;20171009 01:04;1/169164;
D;134;1295032;8;20171009 01:04;P;;;;;;
D;134;1295032;8;20171009 01:04;V;;;;;;
B;134;1303039;9;20171009 01:04;;;3;ORMOND ST;ASHFIELD;2131;1112.8;M;20170314;20170915;3825000;R3;R;RESIDENCE;;EDS;;0;AM733420;
C;134;1303039;9;20171009 01:04;16/12/439 115/130503;
D;134;1303039;9;20171009 01:04;P;;;;;;
D;134;1303039;9;20171009 01:04;V;;;;;;
D;134;1303039;9;20171009 01:04;V;;;;;;
B;134;1303040;10;20171009 01:04;;;5;ORMOND ST;ASHFIELD;2131;1060;M;20170314;20170915;3825000;R3;R;RESIDENCE;;EDD;;0;AM733433;
C;134;1303040;10;20171009 01:04;A/304020;
D;134;1303040;10;20171009 01:04;P;;;;;;
D;134;1303040;10;20171009 01:04;V;;;;;;
B;134;3260467;11;20171009 01:04;;;197 A;PARRAMATTA RD;HABERFIELD;2045;695.8;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3260467;11;20171009 01:04;26/4568;
D;134;3260467;11;20171009 01:04;P;;;;;;
D;134;3260467;11;20171009 01:04;V;;;;;;
B;134;3260468;12;20171009 01:04;;;199;PARRAMATTA RD;HABERFIELD;2045;1562.1;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3260468;12;20171009 01:04;27/4568 1/900930;
D;134;3260468;12;20171009 01:04;P;;;;;;
D;134;3260468;12;20171009 01:04;V;;;;;;
B;134;3260469;13;20171009 01:04;;;134;BLAND ST;HABERFIELD;2045;708.2;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3260469;13;20171009 01:04;1/944017;
D;134;3260469;13;20171009 01:04;P;;;;;;
D;134;3260469;13;20171009 01:04;V;;;;;;
B;134;3782319;14;20171009 01:04;;8;28;GOWER ST;SUMMER HILL;2130;127;M;20170721;20170925;950000;;R;RESIDENCE;8;;;0;AM770980;
C;134;3782319;14;20171009 01:04;8/SP89767;
D;134;3782319;14;20171009 01:04;P;;;;;;
D;134;3782319;14;20171009 01:04;P;;;;;;
D;134;3782319;14;20171009 01:04;V;;;;;;
D;134;3782319;14;20171009 01:04;V;;;;;;
B;134;3801088;15;20171009 01:04;;54 B;2 A;BROWN ST;ASHFIELD;2131;90;M;20170817;20170928;650000;;R;RESIDENCE;106;;;0;AM764948;
C;134;3801088;15;20171009 01:04;106/SP90092;
D;134;3801088;15;20171009 01:04;P;;;;;;
D;134;3801088;15;20171009 01:04;P;;;;;;
D;134;3801088;15;20171009 01:04;V;;;;;;
B;134;3987538;16;20171009 01:04;;;266;PARRAMATTA RD;ASHFIELD;2131;4184.3;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3987538;16;20171009 01:04;10, 11, 12, 13, 14, 16, 17, 18, 19/1221218;
D;134;3987538;16;20171009 01:04;P;;;;;;
D;134;3987538;16;20171009 01:04;V;;;;;;
B;134;4004738;17;20171009 01:04;;;197;PARRAMATTA RD;HABERFIELD;2045;1423.6;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;4004738;17;20171009 01:04;1/171194 52/1220795;
D;134;4004738;17;20171009 01:04;P;;;;;;
D;134;4004738;17;20171009 01:04;V;;;;;;
B;134;3988364;18;20171009 01:04;;;296;PARRAMATTA RD;ASHFIELD;2131;1295.8;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3988364;18;20171009 01:04;21, 22, 23/1220552;
D;134;3988364;18;20171009 01:04;P;;;;;;
D;134;3988364;18;20171009 01:04;V;;;;;;
B;134;3988379;19;20171009 01:04;;;201;PARRAMATTA RD;HABERFIELD;2045;1444;M;20170630;20170811;66000000;B6;3;COMMERCIAL;;CCC;;0;AM648931;
C;134;3988379;19;20171009 01:04;50/1220795;
D;134;3988379;19;20171009 01:04;P;;;;;;
D;134;3988379;19;20171009 01:04;V;;;;;;
Z;83;19;19;43;
