A;RTSALEDATA;043;20171002 01:03;VALNET;
B;043;478255;1;20171002 01:03;MUNJAL;;1268;GOOLOOGONG RD;GRENFELL;2810;264.5;H;20170724;20170821;969000;RU1;R;RESIDENCE;;RME;;0;AM723689;
C;043;478255;1;20171002 01:03;3, 4, 5/113203 1, 2/241626 2/595663 4/595664 25, 91, 94, 104/752945;
D;043;478255;1;20171002 01:03;P;;;;;;
D;043;478255;1;20171002 01:03;P;;;;;;
D;043;478255;1;20171002 01:03;V;;;;;;
B;043;478608;2;20171002 01:03;;;;SANDY CREEK RD;PULLABOOKA;2810;148.6;H;20170601;20170731;403975;RU1;V;VACANT LAND;;RMW;;0;AM748134;
C;043;478608;2;20171002 01:03;70/753130;
D;043;478608;2;20171002 01:03;P;;;;;;
D;043;478608;2;20171002 01:03;P;;;;;;
D;043;478608;2;20171002 01:03;V;;;;;;
D;043;478608;2;20171002 01:03;V;;;;;;
B;043;3092414;3;20171002 01:03;;;;HYDES RD;GREENETHORPE;2809;132.4;H;20170622;20170803;900000;RU1;3;FARM/RURAL;;RME;;0;AM761338;
C;043;3092414;3;20171002 01:03;1/1067667;
D;043;3092414;3;20171002 01:03;P;;;;;;
D;043;3092414;3;20171002 01:03;P;;;;;;
D;043;3092414;3;20171002 01:03;P;;;;;;
D;043;3092414;3;20171002 01:03;V;;;;;;
B;043;3082068;4;20171002 01:03;;;188;SIMPSON DR;GRENFELL;2810;5.079;H;20170821;20170912;82500;R5;V;VACANT LAND;;RAA;;0;AM753586;
C;043;3082068;4;20171002 01:03;18/1063500;
D;043;3082068;4;20171002 01:03;P;;;;;;
D;043;3082068;4;20171002 01:03;P;;;;;;
D;043;3082068;4;20171002 01:03;V;;;;;;
B;043;4064121;5;20171002 01:03;;;;BRADFORDS RD;GRENFELL;2810;2.351;H;20120810;20170811;2799;;V;VACANT LAND;;;;0;AM704259;
C;043;4064121;5;20171002 01:03;1/1227457;
D;043;4064121;5;20171002 01:03;P;;;;;;
D;043;4064121;5;20171002 01:03;P;;;;;;
D;043;4064121;5;20171002 01:03;V;;;;;;
B;043;4064123;6;20171002 01:03;;;;ADELARGO RD;GRENFELL;2810;1.503;H;20130820;20170901;1198;;V;VACANT LAND;;;;0;AM719993;
C;043;4064123;6;20171002 01:03;1/1228340;
D;043;4064123;6;20171002 01:03;P;;;;;;
D;043;4064123;6;20171002 01:03;P;;;;;;
D;043;4064123;6;20171002 01:03;V;;;;;;
Z;34;6;6;20;
