A;RTSALEDATA;091;20171204 01:15;VALNET;
B;091;920678;1;20171204 01:15;;4;62;KENNETH RD;MANLY VALE;2093;;;20171012;20171123;745000;;R;RESIDENCE;4;;;0;AM918750;
C;091;920678;1;20171204 01:15;4/SP65689;
D;091;920678;1;20171204 01:15;P;;;;;;
D;091;920678;1;20171204 01:15;P;;;;;;
D;091;920678;1;20171204 01:15;V;;;;;;
B;091;2870166;2;20171204 01:15;;31;18;WATERLOO ST;NARRABEEN;2101;;;20171101;20171127;725000;;R;RESIDENCE;31;;;0;AM921557;
C;091;2870166;2;20171204 01:15;31/SP65833;
D;091;2870166;2;20171204 01:15;P;;;;;;
D;091;2870166;2;20171204 01:15;V;;;;;;
B;091;2954172;3;20171204 01:15;;328;168;QUEENSCLIFF RD;QUEENSCLIFF;2096;;;20171018;20171115;821000;;R;RESIDENCE;72;;;0;AM903082;
C;091;2954172;3;20171204 01:15;72/SP69140;
D;091;2954172;3;20171204 01:15;P;;;;;;
D;091;2954172;3;20171204 01:15;V;;;;;;
B;091;917044;4;20171204 01:15;;;150;HEADLAND RD;NORTH CURL CURL;2099;728.23;M;20170715;20170825;1805000;R2;R;RESIDENCE;;NCV;;0;AM916659;
C;091;917044;4;20171204 01:15;30/A/8139;
D;091;917044;4;20171204 01:15;P;;;;;;
D;091;917044;4;20171204 01:15;P;;;;;;
D;091;917044;4;20171204 01:15;V;;;;;;
B;091;935955;5;20171204 01:15;;2;34;QUEENSCLIFF RD;QUEENSCLIFF;2096;;;20170927;20171108;1800000;;R;RESIDENCE;2;;;0;AM879626;
C;091;935955;5;20171204 01:15;2/SP45052;
D;091;935955;5;20171204 01:15;P;;;;;;
D;091;935955;5;20171204 01:15;V;;;;;;
B;091;898461;6;20171204 01:15;;;142;ALLAMBIE RD;ALLAMBIE HEIGHTS;2100;442.6;M;20171013;20171124;1265000;R2;R;RESIDENCE;;ALL;;0;AM925444;
C;091;898461;6;20171204 01:15;1/206118;
D;091;898461;6;20171204 01:15;P;;;;;;
D;091;898461;6;20171204 01:15;P;;;;;;
D;091;898461;6;20171204 01:15;V;;;;;;
B;091;937013;7;20171204 01:15;;17;4;RAMSAY ST;COLLAROY;2097;;;20171002;20171120;795000;;R;RESIDENCE;17;;;0;AM910040;
C;091;937013;7;20171204 01:15;17/SP7099;
D;091;937013;7;20171204 01:15;P;;;;;;
D;091;937013;7;20171204 01:15;P;;;;;;
D;091;937013;7;20171204 01:15;V;;;;;;
D;091;937013;7;20171204 01:15;V;;;;;;
B;091;912313;8;20171204 01:15;;15;3;EVANS ST;FRESHWATER;2096;;;20171006;20171117;870000;;R;RESIDENCE;15;;;0;AM920524;
C;091;912313;8;20171204 01:15;15/SP32215;
D;091;912313;8;20171204 01:15;P;;;;;;
D;091;912313;8;20171204 01:15;V;;;;;;
B;091;938565;9;20171204 01:15;;;43;ROOSEVELT AVE;ALLAMBIE HEIGHTS;2100;752.5;M;20171013;20171121;1650000;R2;R;RESIDENCE;;ABC;;0;AM915307;
C;091;938565;9;20171204 01:15;29/31510;
D;091;938565;9;20171204 01:15;P;;;;;;
D;091;938565;9;20171204 01:15;P;;;;;;
D;091;938565;9;20171204 01:15;V;;;;;;
B;091;925950;10;20171204 01:15;;;64;MAY RD;NARRAWEENA;2099;203.1;M;20171024;20171120;425000;B1;R;RESIDENCE;;WNB;;0;AM908920;
C;091;925950;10;20171204 01:15;12/801798;
D;091;925950;10;20171204 01:15;P;;;;;;
D;091;925950;10;20171204 01:15;P;;;;;;
D;091;925950;10;20171204 01:15;V;;;;;;
D;091;925950;10;20171204 01:15;V;;;;;;
D;091;925950;10;20171204 01:15;V;;;;;;
B;091;915450;11;20171204 01:15;;12;17;GRAFTON CRES;DEE WHY;2099;;;20170930;20171114;790000;;R;RESIDENCE;12;;;0;AM929045;
C;091;915450;11;20171204 01:15;12/SP1382;
D;091;915450;11;20171204 01:15;P;;;;;;
D;091;915450;11;20171204 01:15;P;;;;;;
D;091;915450;11;20171204 01:15;V;;;;;;
B;091;915482;12;20171204 01:15;;5;14;GRAFTON CRES;DEE WHY;2099;;;20171013;20171124;465000;;R;RESIDENCE;5;;;0;AM922822;
C;091;915482;12;20171204 01:15;5/SP1426;
D;091;915482;12;20171204 01:15;P;;;;;;
D;091;915482;12;20171204 01:15;P;;;;;;
D;091;915482;12;20171204 01:15;P;;;;;;
D;091;915482;12;20171204 01:15;V;;;;;;
B;091;920721;13;20171204 01:15;;;126;KENNETH RD;MANLY VALE;2093;719.94;M;20170913;20171121;1600000;R2;R;RESIDENCE;;MVE;;0;AM917757;
C;091;920721;13;20171204 01:15;63/10974;
D;091;920721;13;20171204 01:15;P;;;;;;
D;091;920721;13;20171204 01:15;V;;;;;;
B;091;920824;14;20171204 01:15;;;3 A;KENS RD;FRENCHS FOREST;2086;692.6;M;20171006;20171117;1690000;R2;R;RESIDENCE;;DDF;;0;AM912882;
C;091;920824;14;20171204 01:15;52/860194;
D;091;920824;14;20171204 01:15;P;;;;;;
D;091;920824;14;20171204 01:15;P;;;;;;
D;091;920824;14;20171204 01:15;V;;;;;;
B;091;928941;15;20171204 01:15;;1;15;OAKS AVE;DEE WHY;2099;;;20171012;20171123;685000;;R;RESIDENCE;1;;;0;AM922646;
C;091;928941;15;20171204 01:15;1/SP59014;
D;091;928941;15;20171204 01:15;P;;;;;;
D;091;928941;15;20171204 01:15;V;;;;;;
B;091;931599;16;20171204 01:15;;1;68;PACIFIC PDE;DEE WHY;2099;;;20171019;20171123;587500;;R;RESIDENCE;1;;;0;AM922195;
C;091;931599;16;20171204 01:15;1/SP5876;
D;091;931599;16;20171204 01:15;P;;;;;;
D;091;931599;16;20171204 01:15;V;;;;;;
B;091;938020;17;20171204 01:15;;;6;ROBERT AVE;NORTH MANLY;2100;676.6;M;20171015;20171127;1775000;R2;R;RESIDENCE;;WHR;;0;AM923672;
C;091;938020;17;20171204 01:15;11/12015;
D;091;938020;17;20171204 01:15;P;;;;;;
D;091;938020;17;20171204 01:15;P;;;;;;
D;091;938020;17;20171204 01:15;V;;;;;;
D;091;938020;17;20171204 01:15;V;;;;;;
B;091;904627;18;20171204 01:15;;10;52;CARRINGTON PDE;CURL CURL;2096;;;20170918;20171122;1250000;;R;RESIDENCE;10;;;0;AM926333;
C;091;904627;18;20171204 01:15;10/SP9012;
D;091;904627;18;20171204 01:15;P;;;;;;
D;091;904627;18;20171204 01:15;V;;;;;;
B;091;931713;19;20171204 01:15;;10;44;PACIFIC PDE;DEE WHY;2099;;;20170929;20171110;727500;;R;RESIDENCE;10;;;0;AM921333;
C;091;931713;19;20171204 01:15;10/SP3776;
D;091;931713;19;20171204 01:15;P;;;;;;
D;091;931713;19;20171204 01:15;V;;;;;;
B;091;902094;20;20171204 01:15;;;33;BOOMERANG RD;COLLAROY PLATEAU;2097;514.3;M;20170901;20171110;1520000;R2;R;RESIDENCE;;CPX;;0;AM927736;
C;091;902094;20;20171204 01:15;22/A/11449;
D;091;902094;20;20171204 01:15;P;;;;;;
D;091;902094;20;20171204 01:15;P;;;;;;
D;091;902094;20;20171204 01:15;V;;;;;;
D;091;902094;20;20171204 01:15;V;;;;;;
B;091;907568;21;20171204 01:15;;;21;COUTTS CRES;COLLAROY;2097;746.1;M;20171030;20171121;2100000;R2;R;RESIDENCE;;CBL;;0;AM915718;
C;091;907568;21;20171204 01:15;42/236457;
D;091;907568;21;20171204 01:15;P;;;;;;
D;091;907568;21;20171204 01:15;P;;;;;;
D;091;907568;21;20171204 01:15;V;;;;;;
B;091;907709;22;20171204 01:15;;;18;CRAWFORD PL;BEACON HILL;2100;581.7;M;20170914;20171123;1700000;R2;R;RESIDENCE;;BHX;;0;AM924222;
C;091;907709;22;20171204 01:15;8/217829;
D;091;907709;22;20171204 01:15;P;;;;;;
D;091;907709;22;20171204 01:15;P;;;;;;
D;091;907709;22;20171204 01:15;V;;;;;;
D;091;907709;22;20171204 01:15;V;;;;;;
B;091;904933;23;20171204 01:15;;;76;CASSIA ST;DEE WHY;2099;480.6;M;20170902;20171127;2266000;R2;R;RESIDENCE;;NCV;;0;AM928202;
C;091;904933;23;20171204 01:15;5/10169;
D;091;904933;23;20171204 01:15;P;;;;;;
D;091;904933;23;20171204 01:15;P;;;;;;
D;091;904933;23;20171204 01:15;V;;;;;;
D;091;904933;23;20171204 01:15;V;;;;;;
B;091;910478;24;20171204 01:15;;44;21;DEVITT ST;NARRABEEN;2101;;;20171017;20171122;810000;;R;RESIDENCE;44;;;0;AM913194;
C;091;910478;24;20171204 01:15;44/SP10419;
D;091;910478;24;20171204 01:15;P;;;;;;
D;091;910478;24;20171204 01:15;V;;;;;;
D;091;910478;24;20171204 01:15;V;;;;;;
B;091;915881;25;20171204 01:15;;;58;GREYCLIFFE ST;QUEENSCLIFF;2096;499.5;M;20171007;20171120;2220000;R2;R;RESIDENCE;;FRS;;0;AM909829;
C;091;915881;25;20171204 01:15;8/13442;
D;091;915881;25;20171204 01:15;P;;;;;;
D;091;915881;25;20171204 01:15;P;;;;;;
D;091;915881;25;20171204 01:15;V;;;;;;
B;091;929408;26;20171204 01:15;;5;42;OCEAN ST;NARRABEEN;2101;;;20170923;20171106;705000;;R;RESIDENCE;5;;;0;AM872980;
C;091;929408;26;20171204 01:15;5/SP1238;
D;091;929408;26;20171204 01:15;P;;;;;;
D;091;929408;26;20171204 01:15;V;;;;;;
B;091;934756;27;20171204 01:15;;11;769;PITTWATER RD;DEE WHY;2099;;;20171009;20171120;715000;;R;RESIDENCE;11;;;0;AM916537;
C;091;934756;27;20171204 01:15;11/SP2881;
D;091;934756;27;20171204 01:15;P;;;;;;
D;091;934756;27;20171204 01:15;P;;;;;;
D;091;934756;27;20171204 01:15;V;;;;;;
B;091;934794;28;20171204 01:15;;3;753;PITTWATER RD;DEE WHY;2099;;;20171012;20171123;695000;;R;RESIDENCE;3;;;0;AM919639;
C;091;934794;28;20171204 01:15;3/SP50910;
D;091;934794;28;20171204 01:15;P;;;;;;
D;091;934794;28;20171204 01:15;P;;;;;;
D;091;934794;28;20171204 01:15;V;;;;;;
