A;001;20050316 11:04;PBARBER;
B;001;23;1;20050316 11:04;;;150;ABERDARE RD;ABERDARE;2325;1012;M;20041210;20050112;360000;A;R;RESIDENCE;;GA;;0;AB309117;
C;001;23;1;20050316 11:04;17/35/758002;
D;001;23;1;20050316 11:04;P;;;;;;
D;001;23;1;20050316 11:04;P;;;;;;
D;001;23;1;20050316 11:04;V;;;;;;
B;001;370;2;20050316 11:04;;;33;COMERFORD CL;ABERDARE;2325;555;M;20041222;20050124;212000;A;R;RESIDENCE;;GA;;0;AB299904;
C;001;370;2;20050316 11:04;17/706134;
D;001;370;2;20050316 11:04;P;;;;;;
D;001;370;2;20050316 11:04;P;;;;;;
D;001;370;2;20050316 11:04;V;;;;;;
B;001;1363;3;20050316 11:04;;;5;NORTHCOTE ST;ABERDARE;2325;1012;M;20041207;20050114;210000;A;R;RESIDENCE;;GA;;0;AB300570;
C;001;1363;3;20050316 11:04;3/28/758002;
D;001;1363;3;20050316 11:04;P;;;;;;
D;001;1363;3;20050316 11:04;V;;;;;;
B;001;1381;4;20050316 11:04;;;41;NORTHCOTE ST;ABERDARE;2325;536.6;M;20050201;20050218;111000;A;R;RESIDENCE;;GA;;0;AB320546;
C;001;1381;4;20050316 11:04;100/531191;
D;001;1381;4;20050316 11:04;P;;;;;;
D;001;1381;4;20050316 11:04;V;;;;;;
B;001;1973;5;20050316 11:04;;;27;ABERMAIN ST;ABERMAIN;2326;809.4;M;20050112;20050215;120000;A;R;RESIDENCE;;HA;;0;AB307103;
C;001;1973;5;20050316 11:04;4/4/4577;
D;001;1973;5;20050316 11:04;P;;;;;;
D;001;1973;5;20050316 11:04;P;;;;;;
D;001;1973;5;20050316 11:04;P;;;;;;
D;001;1973;5;20050316 11:04;P;;;;;;
D;001;1973;5;20050316 11:04;V;;;;;;
B;001;2062;6;20050316 11:04;;;;BRISBANE ST;ABERMAIN;2326;;;20041208;20050128;120000;A;V;VACANT LAND;;HA;;0;AB271014;
C;001;2062;6;20050316 11:04;8/4/4577;
D;001;2062;6;20050316 11:04;P;;;;;;
D;001;2062;6;20050316 11:04;P;;;;;;
D;001;2062;6;20050316 11:04;V;;;;;;
B;001;2236;7;20050316 11:04;;;24;COOMA ST;ABERMAIN;2326;;;20041130;20050225;225000;A;R;RESIDENCE;;HA;;0;AB320184;
C;001;2236;7;20050316 11:04;604/755231;
D;001;2236;7;20050316 11:04;P;;;;;;
D;001;2236;7;20050316 11:04;P;;;;;;
D;001;2236;7;20050316 11:04;V;;;;;;
B;001;2281;8;20050316 11:04;;;20;ELIZABETH ST;ABERMAIN;2326;527.3;M;20010914;20050225;92000;A;R;RESIDENCE;;HA;;0;AB317253;
C;001;2281;8;20050316 11:04;1/715934;
D;001;2281;8;20050316 11:04;P;;;;;;
D;001;2281;8;20050316 11:04;P;;;;;;
D;001;2281;8;20050316 11:04;V;;;;;;
B;001;3150;9;20050316 11:04;;;44;ATKINSON ST;BELLBIRD;2325;1011;M;20050113;20050202;55600;A;R;RESIDENCE;;GN;;0;AB312365;
C;001;3150;9;20050316 11:04;14/9/758082;
D;001;3150;9;20050316 11:04;P;;;;;;
D;001;3150;9;20050316 11:04;V;;;;;;
B;001;3432;10;20050316 11:04;;;4;KEARSLEY ST;BELLBIRD;2325;;;20050202;20050218;223000;A;R;RESIDENCE;;GN;;0;AB326740;
C;001;3432;10;20050316 11:04;12/1/6821;
D;001;3432;10;20050316 11:04;P;;;;;;
D;001;3432;10;20050316 11:04;V;;;;;;
D;001;3432;10;20050316 11:04;V;;;;;;
B;001;3680;11;20050316 11:04;;;116;MATHIESON ST;BELLBIRD HEIGHTS;2325;771.4;M;20041122;20041222;130000;A;V;VACANT LAND;;GN;;0;AB310596;
C;001;3680;11;20050316 11:04;42/12366;
D;001;3680;11;20050316 11:04;P;;;;;;
D;001;3680;11;20050316 11:04;P;;;;;;
D;001;3680;11;20050316 11:04;P;;;;;;
D;001;3680;11;20050316 11:04;V;;;;;;
D;001;3680;11;20050316 11:04;V;;;;;;
B;001;4511;12;20050316 11:04;;;8;GORDON ST;EAST BRANXTON;2335;;;20041128;20050204;200000;A;R;RESIDENCE;;FA;;0;AB315053;
C;001;4511;12;20050316 11:04;10/A/1846;
D;001;4511;12;20050316 11:04;P;;;;;;
D;001;4511;12;20050316 11:04;P;;;;;;
D;001;4511;12;20050316 11:04;V;;;;;;
D;001;4511;12;20050316 11:04;V;;;;;;
B;001;4791;13;20050316 11:04;;;27;SPRING ST;EAST BRANXTON;2335;1138;M;20050107;20050224;258000;A;V;VACANT LAND;;FA;;0;AB319299;
C;001;4791;13;20050316 11:04;4/M/1846;
D;001;4791;13;20050316 11:04;P;;;;;;
D;001;4791;13;20050316 11:04;V;;;;;;
D;001;4791;13;20050316 11:04;V;;;;;;
B;001;5881;14;20050316 11:04;;;68;CATHERINE ST;CESSNOCK;2325;;;20041223;20050201;270000;A;R;RESIDENCE;;GP;;0;AB305007;
C;001;5881;14;20050316 11:04;11/C/5514;
D;001;5881;14;20050316 11:04;P;;;;;;
D;001;5881;14;20050316 11:04;P;;;;;;
D;001;5881;14;20050316 11:04;V;;;;;;
B;001;5916;15;20050316 11:04;;;1;CATHERINE ST;CESSNOCK;2325;;;20041223;20050117;158000;A;R;RESIDENCE;;GP;;0;AB325732;
C;001;5916;15;20050316 11:04;11/6/5085;
D;001;5916;15;20050316 11:04;P;;;;;;
D;001;5916;15;20050316 11:04;P;;;;;;
D;001;5916;15;20050316 11:04;V;;;;;;
B;001;6305;16;20050316 11:04;;;17;DAVID ST;CESSNOCK;2325;;;20050112;20050216;24000;A;R;RESIDENCE;;GE;;0;AB301292;
C;001;6305;16;20050316 11:04;2/176361;
D;001;6305;16;20050316 11:04;P;;;;;;
D;001;6305;16;20050316 11:04;P;;;;;;
D;001;6305;16;20050316 11:04;V;;;;;;
D;001;6305;16;20050316 11:04;V;;;;;;
B;001;7940;17;20050316 11:04;;;5;MICHAEL ST;CESSNOCK;2325;537.5;M;20050106;20050218;257500;A;R;RESIDENCE;;GP;;0;AB312530;
C;001;7940;17;20050316 11:04;A/313673;
D;001;7940;17;20050316 11:04;P;;;;;;
D;001;7940;17;20050316 11:04;V;;;;;;
B;001;8327;18;20050316 11:04;;;1;RATHMINES AVE;CESSNOCK;2325;676.6;M;20041118;20041223;208000;A;R;RESIDENCE;;GL;;0;AB327191;
C;001;8327;18;20050316 11:04;177/28268;
D;001;8327;18;20050316 11:04;P;;;;;;
D;001;8327;18;20050316 11:04;P;;;;;;
D;001;8327;18;20050316 11:04;V;;;;;;
B;001;8495;19;20050316 11:04;;;10;SHIRAZ GR;CESSNOCK;2325;906.7;M;20050111;20050224;318000;A;R;RESIDENCE;;GS;;0;AB327377;
C;001;8495;19;20050316 11:04;218/855326;
D;001;8495;19;20050316 11:04;P;;;;;;
D;001;8495;19;20050316 11:04;V;;;;;;
D;001;8495;19;20050316 11:04;V;;;;;;
B;001;8517;20;20050316 11:04;;;3;SOUTH AVE;CESSNOCK;2325;404.7;M;20041028;20041118;175000;B;R;RESIDENCE;;CB;;0;AB318951;
C;001;8517;20;20050316 11:04;9/S/9252;
D;001;8517;20;20050316 11:04;P;;;;;;
D;001;8517;20;20050316 11:04;P;;;;;;
D;001;8517;20;20050316 11:04;V;;;;;;
B;001;8609;21;20050316 11:04;;;8;SUBIACO AVE;CESSNOCK;2325;;;20041223;20050218;157500;A;R;RESIDENCE;;GE;;0;AB314964;
C;001;8609;21;20050316 11:04;11/D/4924;
D;001;8609;21;20050316 11:04;P;;;;;;
D;001;8609;21;20050316 11:04;P;;;;;;
D;001;8609;21;20050316 11:04;V;;;;;;
B;001;9655;22;20050316 11:04;;;17;WHITE ST;GRETA;2334;1.619;H;20050128;20050128;60000;R;R;RESIDENCE;;RK;;0;AB301073;
C;001;9655;22;20050316 11:04;304/257424;
D;001;9655;22;20050316 11:04;P;;;;;;
D;001;9655;22;20050316 11:04;P;;;;;;
D;001;9655;22;20050316 11:04;V;;;;;;
D;001;9655;22;20050316 11:04;V;;;;;;
D;001;9655;22;20050316 11:04;V;;;;;;
D;001;9655;22;20050316 11:04;V;;;;;;
B;001;11790;23;20050316 11:04;;;52;HEDDON ST;KURRI KURRI;2327;638.6;M;20010621;20050225;111800;A;R;RESIDENCE;;HC;;0;AB326057;
C;001;11790;23;20050316 11:04;54/27574;
D;001;11790;23;20050316 11:04;P;;;;;;
D;001;11790;23;20050316 11:04;P;;;;;;
D;001;11790;23;20050316 11:04;V;;;;;;
B;001;13004;24;20050316 11:04;;;2;STANFORD ST;KURRI KURRI;2327;505.8;M;20041207;20050217;260000;A;R;RESIDENCE;;HC;;0;AB327612;
C;001;13004;24;20050316 11:04;110/571887;
D;001;13004;24;20050316 11:04;P;;;;;;
D;001;13004;24;20050316 11:04;P;;;;;;
D;001;13004;24;20050316 11:04;V;;;;;;
B;001;13209;25;20050316 11:04;;;15;WATER ST;MULBRING;2323;1545;M;20050110;20050214;295000;A;R;RESIDENCE;;FL;;0;AB300580;
C;001;13209;25;20050316 11:04;91/592620;
D;001;13209;25;20050316 11:04;P;;;;;;
D;001;13209;25;20050316 11:04;P;;;;;;
D;001;13209;25;20050316 11:04;V;;;;;;
D;001;13209;25;20050316 11:04;V;;;;;;
B;001;13909;26;20050316 11:04;;;19;NORTHCOTE AVE;PAXTON;2325;;;20041108;20041206;195000;A;R;RESIDENCE;;FF;;0;AB302572;
C;001;13909;26;20050316 11:04;100/11825;
D;001;13909;26;20050316 11:04;P;;;;;;
D;001;13909;26;20050316 11:04;V;;;;;;
B;001;15287;27;20050316 11:04;;;23;HOSPITAL RD;WESTON;2326;613.3;M;20050119;20050216;186000;A;R;RESIDENCE;;HB;;0;AB306170;
C;001;15287;27;20050316 11:04;13/12915;
D;001;15287;27;20050316 11:04;P;;;;;;
D;001;15287;27;20050316 11:04;P;;;;;;
D;001;15287;27;20050316 11:04;V;;;;;;
B;001;15544;28;20050316 11:04;;;43;SECOND ST;WESTON;2326;809.43;M;20050107;20050218;302000;A;R;RESIDENCE;;HB;;0;AB310566;
C;001;15544;28;20050316 11:04;10/9/979187;
D;001;15544;28;20050316 11:04;P;;;;;;
D;001;15544;28;20050316 11:04;P;;;;;;
D;001;15544;28;20050316 11:04;V;;;;;;
D;001;15544;28;20050316 11:04;V;;;;;;
B;001;15905;29;20050316 11:04;;;48;WESTON ST;WESTON;2326;;;20041224;20050204;124000;A;R;RESIDENCE;;HB;;0;AB314055;
C;001;15905;29;20050316 11:04;4/24/979187;
D;001;15905;29;20050316 11:04;P;;;;;;
D;001;15905;29;20050316 11:04;P;;;;;;
D;001;15905;29;20050316 11:04;V;;;;;;
