A;226;20050316 11:18;PBARBER;
B;226;2594095;1;20050316 11:18;;;64;EAST PDE;BUXTON;2571;1492;M;20050114;20050218;315000;A;R;RESIDENCE;;AE;;0;AB312739;
C;226;2594095;1;20050316 11:18;32, 33, 34/7/2444;
D;226;2594095;1;20050316 11:18;P;;;;;;
D;226;2594095;1;20050316 11:18;V;;;;;;
D;226;2594095;1;20050316 11:18;V;;;;;;
B;226;2595838;2;20050316 11:18;;;110;HORNBY ST;WILTON;2571;8094;M;20040813;20050209;455000;R;V;VACANT LAND;;TD;;0;AB321424;
C;226;2595838;2;20050316 11:18;7/207392;
D;226;2595838;2;20050316 11:18;P;;;;;;
D;226;2595838;2;20050316 11:18;V;;;;;;
B;226;2596179;3;20050316 11:18;;;9 A;KADER ST;BARGO;2574;1235;M;20050121;20050221;331000;A;R;RESIDENCE;;AD;;0;AB312669;
C;226;2596179;3;20050316 11:18;1462/1005445;
D;226;2596179;3;20050316 11:18;P;;;;;;
D;226;2596179;3;20050316 11:18;P;;;;;;
D;226;2596179;3;20050316 11:18;V;;;;;;
D;226;2596179;3;20050316 11:18;V;;;;;;
B;226;2596344;4;20050316 11:18;;;32;KERR ST;APPIN;2560;975;M;20041231;20050214;452500;A;R;RESIDENCE;;AB;;0;AB313268;
C;226;2596344;4;20050316 11:18;1/804767;
D;226;2596344;4;20050316 11:18;P;;;;;;
D;226;2596344;4;20050316 11:18;P;;;;;;
D;226;2596344;4;20050316 11:18;V;;;;;;
D;226;2596344;4;20050316 11:18;V;;;;;;
B;226;2598350;5;20050316 11:18;;;10;MOORE RD;OAKDALE;2570;985.2;M;20041126;20050210;385000;A;R;RESIDENCE;;AN;;0;AB299272;
C;226;2598350;5;20050316 11:18;1/793080;
D;226;2598350;5;20050316 11:18;P;;;;;;
D;226;2598350;5;20050316 11:18;P;;;;;;
D;226;2598350;5;20050316 11:18;V;;;;;;
D;226;2598350;5;20050316 11:18;V;;;;;;
B;226;2599546;6;20050316 11:18;;;7;PHILLIPA PL;BARGO;2574;997.7;M;20041223;20050211;325000;A;R;RESIDENCE;;AD;;0;AB327301;
C;226;2599546;6;20050316 11:18;15/262287;
D;226;2599546;6;20050316 11:18;P;;;;;;
D;226;2599546;6;20050316 11:18;P;;;;;;
D;226;2599546;6;20050316 11:18;V;;;;;;
