A;537;20050516 14:32;PDANN;
B;537;1219886;1;20050516 14:32;;;33;BULLINDA ST;DUNEDOO;2844;845;M;20050118;20050412;165000;Z;R;RESIDENCE;;AF;;0;AB455186;
C;537;1219886;1;20050516 14:32;2/712707;
D;537;1219886;1;20050516 14:32;P;;;;;;
D;537;1219886;1;20050516 14:32;P;;;;;;
D;537;1219886;1;20050516 14:32;V;;;;;;
D;537;1219886;1;20050516 14:32;V;;;;;;
D;537;1219886;1;20050516 14:32;V;;;;;;
B;537;1220601;2;20050516 14:32;;;21;BINNIA ST;COOLAH;2843;632.6;M;20050308;20050412;37000;Z;R;RESIDENCE;;BB;;0;AB447157;
C;537;1220601;2;20050516 14:32;1/602352;
D;537;1220601;2;20050516 14:32;P;;;;;;
D;537;1220601;2;20050516 14:32;P;;;;;;
D;537;1220601;2;20050516 14:32;V;;;;;;
D;537;1220601;2;20050516 14:32;V;;;;;;
B;537;1221095;3;20050516 14:32;;;;PH DUNEDOO MISC VALS;DUNEDOO;2844;468.8;H;20050331;20050331;345000;R;V;VACANT LAND;;RY;;0;AB400534;
C;537;1221095;3;20050516 14:32;1/224322;
D;537;1221095;3;20050516 14:32;P;;;;;;
D;537;1221095;3;20050516 14:32;V;;;;;;
B;537;1221680;4;20050516 14:32;;;LOT36;DOMAIN CL;MENDOORAN;2842;3.015;H;20050214;20050315;15000;R;V;VACANT LAND;;SE;;0;AB358459;
C;537;1221680;4;20050516 14:32;36/717238;
D;537;1221680;4;20050516 14:32;P;;;;;;
D;537;1221680;4;20050516 14:32;V;;;;;;
B;537;1221937;5;20050516 14:32;;;;TUNGAY ST;UARBRY;2329;6070;M;20050208;20050304;60000;Z;R;RESIDENCE;;AZ;;0;AB353824;
C;537;1221937;5;20050516 14:32;6, 7, 8/6/759014;
D;537;1221937;5;20050516 14:32;P;;;;;;
D;537;1221937;5;20050516 14:32;P;;;;;;
D;537;1221937;5;20050516 14:32;V;;;;;;
D;537;1221937;5;20050516 14:32;V;;;;;;
B;537;2628742;6;20050516 14:32;;;28;DARLING ST;BARADINE;2396;1011;M;20050210;20050323;65000;Z;R;RESIDENCE;;DH;;0;AB375380;
C;537;2628742;6;20050516 14:32;PT 1/10/758051;
D;537;2628742;6;20050516 14:32;P;;;;;;
D;537;2628742;6;20050516 14:32;P;;;;;;
D;537;2628742;6;20050516 14:32;V;;;;;;
D;537;2628742;6;20050516 14:32;V;;;;;;
B;537;2628743;7;20050516 14:32;;;30;DARLING ST;BARADINE;2396;1011;M;20050210;20050323;65000;Z;R;RESIDENCE;;DH;;0;AB375380;
C;537;2628743;7;20050516 14:32;PT 1/10/758051;
D;537;2628743;7;20050516 14:32;P;;;;;;
D;537;2628743;7;20050516 14:32;P;;;;;;
D;537;2628743;7;20050516 14:32;V;;;;;;
D;537;2628743;7;20050516 14:32;V;;;;;;
B;537;2628756;8;20050516 14:32;;;1;GARDINER ST;BARADINE;2396;1012;M;20050310;20050331;75000;Z;R;RESIDENCE;;DH;;0;AB454416;
C;537;2628756;8;20050516 14:32;18/A/12175;
D;537;2628756;8;20050516 14:32;P;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
D;537;2628756;8;20050516 14:32;V;;;;;;
B;537;2628851;9;20050516 14:32;;;18;MACQUARIE ST;BARADINE;2396;2023;M;20050413;20050502;10000;Z;V;VACANT LAND;;DH;;0;AB456814;
C;537;2628851;9;20050516 14:32;1/1/758051;
D;537;2628851;9;20050516 14:32;P;;;;;;
D;537;2628851;9;20050516 14:32;P;;;;;;
D;537;2628851;9;20050516 14:32;V;;;;;;
D;537;2628851;9;20050516 14:32;V;;;;;;
B;537;2628932;10;20050516 14:32;;;;PH BARADINE;BARADINE;2396;3.791;H;20050323;20050414;105000;R;3;FARM/RURAL;;HH;;0;AB425612;
C;537;2628932;10;20050516 14:32;108/750246;
D;537;2628932;10;20050516 14:32;P;;;;;;
D;537;2628932;10;20050516 14:32;V;;;;;;
D;537;2628932;10;20050516 14:32;V;;;;;;
