A;055;20050316 11:07;PBARBER;
B;055;514242;1;20050316 11:07;;;80;ADAMS ST;COROWA;2646;2023;M;20050110;20050222;330000;A;R;RESIDENCE;;AS;;0;AB327983;
C;055;514242;1;20050316 11:07;13/30/758296;
D;055;514242;1;20050316 11:07;P;;;;;;
D;055;514242;1;20050316 11:07;P;;;;;;
D;055;514242;1;20050316 11:07;V;;;;;;
B;055;514362;2;20050316 11:07;;;8;ALFRED ST;COROWA;2646;860.9;M;20041109;20050128;130000;A;R;RESIDENCE;;AE;;0;AB299198;
C;055;514362;2;20050316 11:07;1/708824;
D;055;514362;2;20050316 11:07;P;;;;;;
D;055;514362;2;20050316 11:07;P;;;;;;
D;055;514362;2;20050316 11:07;V;;;;;;
B;055;514524;3;20050316 11:07;;;45;BERYL DR;COROWA;2646;904.5;M;20041221;20050119;195000;A;R;RESIDENCE;;AT;;0;AB308192;
C;055;514524;3;20050316 11:07;50/733396;
D;055;514524;3;20050316 11:07;P;;;;;;
D;055;514524;3;20050316 11:07;V;;;;;;
B;055;514619;4;20050316 11:07;;;26;BOW ST;COROWA;2646;607;M;20050112;20050211;170000;A;R;RESIDENCE;;AK;;0;AB310011;
C;055;514619;4;20050316 11:07;B/158515;
D;055;514619;4;20050316 11:07;P;;;;;;
D;055;514619;4;20050316 11:07;V;;;;;;
D;055;514619;4;20050316 11:07;V;;;;;;
B;055;514712;5;20050316 11:07;;;175;CEMETERY RD;COROWA;2646;1282;M;20041214;20050124;30000;I;R;RESIDENCE;;DC;;0;AB295224;
C;055;514712;5;20050316 11:07;31/630637;
D;055;514712;5;20050316 11:07;P;;;;;;
D;055;514712;5;20050316 11:07;V;;;;;;
B;055;515179;6;20050316 11:07;;;21;GRAY ST;COROWA;2646;935.8;M;20041130;20050218;217000;A;R;RESIDENCE;;AC;;0;AB308434;
C;055;515179;6;20050316 11:07;8/713311;
D;055;515179;6;20050316 11:07;P;;;;;;
D;055;515179;6;20050316 11:07;P;;;;;;
D;055;515179;6;20050316 11:07;V;;;;;;
B;055;515262;7;20050316 11:07;;;21;HAMMERSLEY RD;COROWA;2646;1618;M;20041223;20050125;255000;I;3;SHED;;DC;;0;AB309870;
C;055;515262;7;20050316 11:07;99/810870;
D;055;515262;7;20050316 11:07;P;;;;;;
D;055;515262;7;20050316 11:07;P;;;;;;
D;055;515262;7;20050316 11:07;P;;;;;;
D;055;515262;7;20050316 11:07;V;;;;;;
D;055;515262;7;20050316 11:07;V;;;;;;
D;055;515262;7;20050316 11:07;V;;;;;;
D;055;515262;7;20050316 11:07;V;;;;;;
B;055;515263;8;20050316 11:07;;;19;HAMMERSLEY RD;COROWA;2646;1618;M;20041223;20050125;255000;I;3;SHED;;DC;;0;AB309870;
C;055;515263;8;20050316 11:07;98/810870;
D;055;515263;8;20050316 11:07;P;;;;;;
D;055;515263;8;20050316 11:07;P;;;;;;
D;055;515263;8;20050316 11:07;P;;;;;;
D;055;515263;8;20050316 11:07;V;;;;;;
D;055;515263;8;20050316 11:07;V;;;;;;
D;055;515263;8;20050316 11:07;V;;;;;;
D;055;515263;8;20050316 11:07;V;;;;;;
B;055;515264;9;20050316 11:07;;;17;HAMMERSLEY RD;COROWA;2646;1618;M;20041018;20041103;45000;I;V;VACANT LAND;;DC;;0;AB303896;
C;055;515264;9;20050316 11:07;97/810870;
D;055;515264;9;20050316 11:07;P;;;;;;
D;055;515264;9;20050316 11:07;V;;;;;;
D;055;515264;9;20050316 11:07;V;;;;;;
B;055;515326;10;20050316 11:07;;;21;HENRY ST;COROWA;2646;758.7;M;20041215;20050211;134000;A;R;RESIDENCE;;AE;;0;AB295372;
C;055;515326;10;20050316 11:07;17/732968;
D;055;515326;10;20050316 11:07;P;;;;;;
D;055;515326;10;20050316 11:07;V;;;;;;
B;055;515622;11;20050316 11:07;;6;190;HUME ST;COROWA;2646;;;20050105;20050211;140000;;R;RESIDENCE;6;;;0;AB300757;
C;055;515622;11;20050316 11:07;6/SP32745;
D;055;515622;11;20050316 11:07;P;;;;;;
D;055;515622;11;20050316 11:07;P;;;;;;
D;055;515622;11;20050316 11:07;V;;;;;;
D;055;515622;11;20050316 11:07;V;;;;;;
B;055;515717;12;20050316 11:07;;;118;JOHN ST;COROWA;2646;909.2;M;20041221;20050121;165000;A;R;RESIDENCE;;AK;;0;AB321549;
C;055;515717;12;20050316 11:07;11/J/193072;
D;055;515717;12;20050316 11:07;P;;;;;;
D;055;515717;12;20050316 11:07;V;;;;;;
D;055;515717;12;20050316 11:07;V;;;;;;
B;055;515857;13;20050316 11:07;;;21;KING ST;COROWA;2646;809.4;M;20050118;20050214;140000;A;R;RESIDENCE;;AG;;0;AB311821;
C;055;515857;13;20050316 11:07;38/3522;
D;055;515857;13;20050316 11:07;P;;;;;;
D;055;515857;13;20050316 11:07;P;;;;;;
D;055;515857;13;20050316 11:07;V;;;;;;
B;055;515918;14;20050316 11:07;;;15;MACGILL CT;COROWA;2646;900;M;20040110;20050207;162000;A;R;RESIDENCE;;AG;;0;AB312579;
C;055;515918;14;20050316 11:07;15/806531;
D;055;515918;14;20050316 11:07;P;;;;;;
D;055;515918;14;20050316 11:07;P;;;;;;
D;055;515918;14;20050316 11:07;V;;;;;;
D;055;515918;14;20050316 11:07;V;;;;;;
B;055;516890;15;20050316 11:07;;;48;WHITEHEAD ST;COROWA;2646;1663;M;20041020;20041108;108000;A;R;RESIDENCE;;AK;;0;4449826;
C;055;516890;15;20050316 11:07;14/1079396;
D;055;516890;15;20050316 11:07;P;;;;;;
D;055;516890;15;20050316 11:07;V;;;;;;
B;055;517138;16;20050316 11:07;;;;PH GRANVILLE;COROWA;2646;340;H;20041104;20050204;853868;R;V;VACANT LAND;;RA;;0;AB292723;
C;055;517138;16;20050316 11:07;56, 61, 96, 104, 105, 139, 154, 176, 177/753739;
D;055;517138;16;20050316 11:07;P;;;;;;
D;055;517138;16;20050316 11:07;V;;;;;;
B;055;517377;17;20050316 11:07;;18;212;MELBOURNE ST;MULWALA;2647;;;20041108;20050121;575000;;R;RESIDENCE;18;;;0;AB312184;
C;055;517377;17;20050316 11:07;18/SP40160;
D;055;517377;17;20050316 11:07;P;;;;;;
D;055;517377;17;20050316 11:07;V;;;;;;
B;055;517457;18;20050316 11:07;;;;PIMPALA CRES;MULWALA;2647;8.144;H;20041019;20041112;305000;P;R;RESIDENCE;;PA;;0;AB309929;
C;055;517457;18;20050316 11:07;7/255177;
D;055;517457;18;20050316 11:07;P;;;;;;
D;055;517457;18;20050316 11:07;P;;;;;;
D;055;517457;18;20050316 11:07;V;;;;;;
B;055;517800;19;20050316 11:07;;2;75;HUME ST;MULWALA;2647;;;20050121;20050210;160000;;3;UNIT;2;;;0;AB298948;
C;055;517800;19;20050316 11:07;2/SP51763;
D;055;517800;19;20050316 11:07;P;;;;;;
D;055;517800;19;20050316 11:07;V;;;;;;
D;055;517800;19;20050316 11:07;V;;;;;;
B;055;518019;20;20050316 11:07;;;2;MCGRATH ST;MULWALA;2647;1103;M;20040916;20041111;275000;A;R;RESIDENCE;;AY;;0;AB299037;
C;055;518019;20;20050316 11:07;101/739482;
D;055;518019;20;20050316 11:07;P;;;;;;
D;055;518019;20;20050316 11:07;P;;;;;;
D;055;518019;20;20050316 11:07;V;;;;;;
D;055;518019;20;20050316 11:07;V;;;;;;
B;055;518268;21;20050316 11:07;;;58 A;MELBOURNE ST;MULWALA;2647;786;M;20041208;20041208;80000;A;V;VACANT LAND;;AX;;0;AB320044;
C;055;518268;21;20050316 11:07;41/853746;
D;055;518268;21;20050316 11:07;P;;;;;;
D;055;518268;21;20050316 11:07;V;;;;;;
B;055;518269;22;20050316 11:07;;;58 A;MELBOURNE ST;MULWALA;2647;924;M;20041208;20041208;1320000;A;R;RESIDENCE;;AW;;0;AB320045;
C;055;518269;22;20050316 11:07;42/853746;
D;055;518269;22;20050316 11:07;P;;;;;;
D;055;518269;22;20050316 11:07;V;;;;;;
D;055;518269;22;20050316 11:07;V;;;;;;
B;055;530768;23;20050316 11:07;;;47;RUSSELL ST;HOWLONG;2643;2023;M;20041210;20050208;78000;A;V;VACANT LAND;;UF;;0;AB304800;
C;055;530768;23;20050316 11:07;3/40/758528;
D;055;530768;23;20050316 11:07;P;;;;;;
D;055;530768;23;20050316 11:07;V;;;;;;
D;055;530768;23;20050316 11:07;V;;;;;;
B;055;3101106;24;20050316 11:07;;;1;EMILY CT;HOWLONG;2643;800;M;20041206;20050201;55000;A;V;VACANT LAND;;UA;;0;AB300801;
C;055;3101106;24;20050316 11:07;13/1069818;
D;055;3101106;24;20050316 11:07;P;;;;;;
D;055;3101106;24;20050316 11:07;P;;;;;;
D;055;3101106;24;20050316 11:07;V;;;;;;
Z;126;24;24;76;
