A;089;20050117 11:06;PBARBER;
B;089;803602;1;20050117 11:06;;;79;ADDERTON RD;DUNDAS;2117;834.7;M;20041112;20041221;840000;A;R;RESIDENCE;;AE;;0;AB185273;
C;089;803602;1;20050117 11:06;24/1/14134;
D;089;803602;1;20050117 11:06;P;;;;;;
D;089;803602;1;20050117 11:06;V;;;;;;
D;089;803602;1;20050117 11:06;V;;;;;;
B;089;803639;2;20050117 11:06;;5;41;ADDERTON RD;TELOPEA;2117;;;20041126;20041217;280000;;R;RESIDENCE;5;;;0;AB184260;
C;089;803639;2;20050117 11:06;5/SP15932;
D;089;803639;2;20050117 11:06;P;;;;;;
D;089;803639;2;20050117 11:06;P;;;;;;
D;089;803639;2;20050117 11:06;V;;;;;;
B;089;804027;3;20050117 11:06;;2;14;ALBERT ST;NORTH PARRAMATTA;2151;;;20041110;20041222;250000;;R;RESIDENCE;2;;;0;AB200210;
C;089;804027;3;20050117 11:06;2/SP8989;
D;089;804027;3;20050117 11:06;P;;;;;;
D;089;804027;3;20050117 11:06;V;;;;;;
B;089;804240;4;20050117 11:06;;4;15;ALBERT ST;NORTH PARRAMATTA;2151;;;20041117;20041210;262000;;R;RESIDENCE;4;;;0;AB202398;
C;089;804240;4;20050117 11:06;4/SP13256;
D;089;804240;4;20050117 11:06;P;;;;;;
D;089;804240;4;20050117 11:06;V;;;;;;
D;089;804240;4;20050117 11:06;V;;;;;;
B;089;805723;5;20050117 11:06;;;3;ASHCROFT ST;ERMINGTON;2115;;;20041106;20041220;480000;A;R;RESIDENCE;;AK;;0;AB194125;
C;089;805723;5;20050117 11:06;51/36752;
D;089;805723;5;20050117 11:06;P;;;;;;
D;089;805723;5;20050117 11:06;P;;;;;;
D;089;805723;5;20050117 11:06;V;;;;;;
B;089;806038;6;20050117 11:06;;;1;AVON PL;TOONGABBIE;2146;626;M;20040921;20041213;370000;A;R;RESIDENCE;;BQ;;0;AB194489;
C;089;806038;6;20050117 11:06;9/217936;
D;089;806038;6;20050117 11:06;P;;;;;;
