A;054;20050316 11:07;PBARBER;
B;054;511771;1;20050316 11:07;;;23;HANNAH ST;GANMAIN;2702;2023;M;20041218;20050222;39000;Z;R;RESIDENCE;;VE;;0;AB327497;
C;054;511771;1;20050316 11:07;6, 7/37/758428;
D;054;511771;1;20050316 11:07;P;;;;;;
D;054;511771;1;20050316 11:07;V;;;;;;
B;054;511899;2;20050316 11:07;;;21;MENANGLE ST;GANMAIN;2702;2820;M;20050106;20050217;10000;Z;V;VACANT LAND;;VE;;0;AB315332;
C;054;511899;2;20050316 11:07;1, 2/3/6702;
D;054;511899;2;20050316 11:07;P;;;;;;
D;054;511899;2;20050316 11:07;P;;;;;;
D;054;511899;2;20050316 11:07;V;;;;;;
B;054;512806;3;20050316 11:07;;;74;MIRROOL ST;COOLAMON;2701;2248;M;20050117;20050221;170000;Z;R;RESIDENCE;;VB;;0;AB315956;
C;054;512806;3;20050316 11:07;1/40261 15/23/758277;
D;054;512806;3;20050316 11:07;P;;;;;;
D;054;512806;3;20050316 11:07;P;;;;;;
D;054;512806;3;20050316 11:07;V;;;;;;
D;054;512806;3;20050316 11:07;V;;;;;;
B;054;512912;4;20050316 11:07;;;57;WADE ST;COOLAMON;2701;1265;M;20050111;20050201;34000;Z;V;VACANT LAND;;VB;;0;AB308113;
C;054;512912;4;20050316 11:07;1/174918;
D;054;512912;4;20050316 11:07;P;;;;;;
D;054;512912;4;20050316 11:07;V;;;;;;
D;054;512912;4;20050316 11:07;V;;;;;;
B;054;513813;5;20050316 11:07;;;43;WARRI ST;ARDLETHAN;2665;1012;M;20050106;20050218;60000;Z;R;RESIDENCE;;VA;;0;AB318204;
C;054;513813;5;20050316 11:07;8/1/758028;
D;054;513813;5;20050316 11:07;P;;;;;;
D;054;513813;5;20050316 11:07;P;;;;;;
D;054;513813;5;20050316 11:07;P;;;;;;
D;054;513813;5;20050316 11:07;V;;;;;;
D;054;513813;5;20050316 11:07;V;;;;;;
B;054;3082807;6;20050316 11:07;;;;DULAH RD;GANMAIN;2702;8094;M;20050112;20050224;20000;R;V;VACANT LAND;;HC;;0;AB322988;
C;054;3082807;6;20050316 11:07;121/750834;
D;054;3082807;6;20050316 11:07;P;;;;;;
D;054;3082807;6;20050316 11:07;V;;;;;;
D;054;3082807;6;20050316 11:07;V;;;;;;
Z;34;6;6;20;
