A;210;20050516 14:28;PDANN;
B;210;2078695;1;20050516 14:28;;;43;BALFOUR RD;ROSE BAY;2029;336;M;20050309;20050421;1660000;A;R;RESIDENCE;;RG;;0;AB445099;
C;210;2078695;1;20050516 14:28;401/834294;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
D;210;2080830;6;20050516 14:28;V;;;;;;
B;210;2080830;7;20050516 14:28;;;18;BIRRIGA RD;BELLEVUE HILL;2023;;;20040530;20040530;485255;A;3;;;FG;;0;AB51053;
C;210;2080830;7;20050516 14:28;46/C/7658 C/949304;
D;210;2080830;7;20050516 14:28;P;;;;;;
D;210;2080830;7;20050516 14:28;P;;;;;;
D;210;2080830;7;20050516 14:28;P;;;;;;
D;210;2080830;7;20050516 14:28;P;;;;;;
D;210;2080830;7;20050516 14:28;P;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
D;210;2080830;7;20050516 14:28;V;;;;;;
B;210;2080847;8;20050516 14:28;;9;6;BIRRIGA RD;BELLEVUE HILL;2023;;;20050302;20050422;1550000;;R;RESIDENCE;9;;;0;AB444377;
C;210;2080847;8;20050516 14:28;9/SP57124;
D;210;2080847;8;20050516 14:28;P;;;;;;
D;210;2080847;8;20050516 14:28;P;;;;;;
D;210;2080847;8;20050516 14:28;V;;;;;;
B;210;2080971;9;20050516 14:28;;4;12;BLAXLAND RD;BELLEVUE HILL;2023;;;20050131;20050331;1510000;;R;RESIDENCE;4;;;0;AB440780;
C;210;2080971;9;20050516 14:28;4/SP62771;
D;210;2080971;9;20050516 14:28;P;;;;;;
D;210;2080971;9;20050516 14:28;V;;;;;;
B;210;2081532;10;20050516 14:28;;2;3;BUNDARRA RD;BELLEVUE HILL;2023;;;20050322;20050503;1410000;;R;RESIDENCE;2;;;0;AB458515;
C;210;2081532;10;20050516 14:28;2/SP56523;
D;210;2081532;10;20050516 14:28;P;;;;;;
D;210;2081532;10;20050516 14:28;V;;;;;;
D;210;2081532;10;20050516 14:28;V;;;;;;
B;210;2082180;11;20050516 14:28;;;11;CARLISLE ST;ROSE BAY;2029;696;M;20040915;20041007;1133334;A;R;RESIDENCE;;FF;;0;AB68267;
C;210;2082180;11;20050516 14:28;6/2/976610;
D;210;2082180;11;20050516 14:28;P;;;;;;
D;210;2082180;11;20050516 14:28;P;;;;;;
D;210;2082180;11;20050516 14:28;P;;;;;;
D;210;2082180;11;20050516 14:28;V;;;;;;
D;210;2082180;11;20050516 14:28;V;;;;;;
B;210;2082820;12;20050516 14:28;;;43;COMBER ST;PADDINGTON;2021;177;M;20050304;20050401;835000;A;R;RESIDENCE;;RP;;0;AB434931;
C;210;2082820;12;20050516 14:28;1/199786;
D;210;2082820;12;20050516 14:28;P;;;;;;
D;210;2082820;12;20050516 14:28;V;;;;;;
B;210;2083011;13;20050516 14:28;;;7;COOPER ST;PADDINGTON;2021;177.2;M;20050406;20050418;1125000;A;R;RESIDENCE;;RP;;0;AB426044;
C;210;2083011;13;20050516 14:28;1/774941;
D;210;2083011;13;20050516 14:28;P;;;;;;
D;210;2083011;13;20050516 14:28;V;;;;;;
D;210;2083011;13;20050516 14:28;V;;;;;;
B;210;2083359;14;20050516 14:28;;;1 A;CLAIRVAUX RD;VAUCLUSE;2030;1138;M;20050401;20050421;7650000;A;R;RESIDENCE;;RE;;0;AB458782;
C;210;2083359;14;20050516 14:28;12, 13/6397;
D;210;2083359;14;20050516 14:28;P;;;;;;
D;210;2083359;14;20050516 14:28;P;;;;;;
D;210;2083359;14;20050516 14:28;V;;;;;;
B;210;2085010;15;20050516 14:28;;;16;DUXFORD ST;PADDINGTON;2021;120.1;M;20050331;20050428;1525000;A;R;RESIDENCE;;RP;;0;AB447996;
C;210;2085010;15;20050516 14:28;5/440288;
D;210;2085010;15;20050516 14:28;P;;;;;;
D;210;2085010;15;20050516 14:28;V;;;;;;
B;210;2085493;16;20050516 14:28;;7;414;EDGECLIFF RD;WOOLLAHRA;2025;;;20050310;20050428;1070000;;R;RESIDENCE;7;;;0;AB458237;
C;210;2085493;16;20050516 14:28;7/SP32026;
D;210;2085493;16;20050516 14:28;P;;;;;;
D;210;2085493;16;20050516 14:28;V;;;;;;
B;210;2085841;17;20050516 14:28;;;130;EDGECLIFF RD;WOOLLAHRA;2025;;;20050314;20050420;1200000;A;R;RESIDENCE;;FH;;0;AB450545;
C;210;2085841;17;20050516 14:28;2/209101;
D;210;2085841;17;20050516 14:28;P;;;;;;
D;210;2085841;17;20050516 14:28;P;;;;;;
D;210;2085841;17;20050516 14:28;V;;;;;;
D;210;2085841;17;20050516 14:28;V;;;;;;
B;210;2086071;18;20050516 14:28;;3;211;EDGECLIFF RD;WOOLLAHRA;2025;;;20050221;20050404;575000;;R;RESIDENCE;3;;;0;AB428114;
C;210;2086071;18;20050516 14:28;3/SP16102;
D;210;2086071;18;20050516 14:28;P;;;;;;
D;210;2086071;18;20050516 14:28;V;;;;;;
D;210;2086071;18;20050516 14:28;V;;;;;;
B;210;2086887;19;20050516 14:28;WAKEFIELD;5 B;26;ETHAM AVE;DARLING POINT;2027;;;20041111;20050414;1475000;;R;RESIDENCE;66;;;0;AB425604;
C;210;2086887;19;20050516 14:28;66/SP17712;
D;210;2086887;19;20050516 14:28;P;;;;;;
D;210;2086887;19;20050516 14:28;V;;;;;;
D;210;2086887;19;20050516 14:28;V;;;;;;
D;210;2086887;19;20050516 14:28;V;;;;;;
D;210;2086887;19;20050516 14:28;V;;;;;;
B;210;2086887;20;20050516 14:28;WAKEFIELD;5 B;26;ETHAM AVE;DARLING POINT;2027;;;20041111;20050414;1475000;;R;RESIDENCE;61;;;0;AB425604;
C;210;2086887;20;20050516 14:28;61/SP1792;
D;210;2086887;20;20050516 14:28;P;;;;;;
D;210;2086887;20;20050516 14:28;V;;;;;;
D;210;2086887;20;20050516 14:28;V;;;;;;
D;210;2086887;20;20050516 14:28;V;;;;;;
D;210;2086887;20;20050516 14:28;V;;;;;;
B;210;2086887;21;20050516 14:28;WAKEFIELD;5 B;26;ETHAM AVE;DARLING POINT;2027;;;20041111;20050414;1475000;;R;RESIDENCE;62;;;0;AB425604;
C;210;2086887;21;20050516 14:28;62/SP1792;
D;210;2086887;21;20050516 14:28;P;;;;;;
D;210;2086887;21;20050516 14:28;V;;;;;;
D;210;2086887;21;20050516 14:28;V;;;;;;
D;210;2086887;21;20050516 14:28;V;;;;;;
D;210;2086887;21;20050516 14:28;V;;;;;;
B;210;2087151;22;20050516 14:28;;6;30;FAIRFAX RD;BELLEVUE HILL;2023;;;20041222;20050421;1200000;;R;RESIDENCE;6;;;0;AB445263;
C;210;2087151;22;20050516 14:28;6/SP258;
D;210;2087151;22;20050516 14:28;P;;;;;;
D;210;2087151;22;20050516 14:28;V;;;;;;
D;210;2087151;22;20050516 14:28;V;;;;;;
B;210;2087880;23;20050516 14:28;;;22;GINAHGULLA RD;BELLEVUE HILL;2023;1031;M;20040702;20050419;3450000;A;R;RESIDENCE;;RG;;0;AB452537;
C;210;2087880;23;20050516 14:28;7/30439;
D;210;2087880;23;20050516 14:28;P;;;;;;
D;210;2087880;23;20050516 14:28;V;;;;;;
D;210;2087880;23;20050516 14:28;V;;;;;;
B;210;2088401;24;20050516 14:28;;11;188;GLENMORE RD;PADDINGTON;2021;;;20050309;20050420;430000;;R;RESIDENCE;11;;;0;AB438903;
C;210;2088401;24;20050516 14:28;11/SP12059;
D;210;2088401;24;20050516 14:28;P;;;;;;
D;210;2088401;24;20050516 14:28;V;;;;;;
B;210;2088429;25;20050516 14:28;;6;180;GLENMORE RD;PADDINGTON;2021;;;20050317;20050428;415000;;R;RESIDENCE;6;;;0;AB452111;
C;210;2088429;25;20050516 14:28;6/SP30010;
D;210;2088429;25;20050516 14:28;P;;;;;;
D;210;2088429;25;20050516 14:28;P;;;;;;
D;210;2088429;25;20050516 14:28;V;;;;;;
D;210;2088429;25;20050516 14:28;V;;;;;;
D;210;2088429;25;20050516 14:28;V;;;;;;
D;210;2088429;25;20050516 14:28;V;;;;;;
B;210;2088671;26;20050516 14:28;;;16;GLENVIEW ST;PADDINGTON;2021;183.4;M;20050318;20050415;1380000;A;R;RESIDENCE;;RP;;0;AB442437;
C;210;2088671;26;20050516 14:28;1/719446;
D;210;2088671;26;20050516 14:28;P;;;;;;
D;210;2088671;26;20050516 14:28;V;;;;;;
B;210;2089512;27;20050516 14:28;;;11;HARGRAVE LANE;PADDINGTON;2021;44.3;M;20050309;20050414;571000;A;R;RESIDENCE;;RP;;0;AB449523;
C;210;2089512;27;20050516 14:28;8/33815;
D;210;2089512;27;20050516 14:28;P;;;;;;
D;210;2089512;27;20050516 14:28;V;;;;;;
D;210;2089512;27;20050516 14:28;V;;;;;;
B;210;2089552;28;20050516 14:28;;;137;HARGRAVE ST;PADDINGTON;2021;126.5;M;20050223;20050428;1370000;A;R;RESIDENCE;;RP;;0;AB452063;
C;210;2089552;28;20050516 14:28;1/541999;
D;210;2089552;28;20050516 14:28;P;;;;;;
D;210;2089552;28;20050516 14:28;P;;;;;;
D;210;2089552;28;20050516 14:28;V;;;;;;
D;210;2089552;28;20050516 14:28;V;;;;;;
B;210;2089706;29;20050516 14:28;;;174;HARGRAVE ST;PADDINGTON;2021;132.8;M;20050301;20050412;1428000;A;R;RESIDENCE;;RP;;0;AB436433;
C;210;2089706;29;20050516 14:28;A/33526;
D;210;2089706;29;20050516 14:28;P;;;;;;
D;210;2089706;29;20050516 14:28;V;;;;;;
D;210;2089706;29;20050516 14:28;V;;;;;;
B;210;2089808;30;20050516 14:28;;;21;HEELEY ST;PADDINGTON;2021;158.1;M;20050223;20050420;1142000;A;R;RESIDENCE;;RP;;0;AB434692;
C;210;2089808;30;20050516 14:28;32/664012 1/974019;
D;210;2089808;30;20050516 14:28;P;;;;;;
D;210;2089808;30;20050516 14:28;V;;;;;;
D;210;2089808;30;20050516 14:28;V;;;;;;
D;210;2089808;30;20050516 14:28;V;;;;;;
D;210;2089808;30;20050516 14:28;V;;;;;;
B;210;2090070;31;20050516 14:28;;;7;HOPETOUN AVE;VAUCLUSE;2030;709;M;20050316;20050420;2020000;A;R;RESIDENCE;;RC;;0;AB435558;
C;210;2090070;31;20050516 14:28;D/305431;
D;210;2090070;31;20050516 14:28;P;;;;;;
D;210;2090070;31;20050516 14:28;P;;;;;;
D;210;2090070;31;20050516 14:28;V;;;;;;
D;210;2090070;31;20050516 14:28;V;;;;;;
B;210;2091306;32;20050516 14:28;;;59;KINGS RD;VAUCLUSE;2030;;;20050217;20050503;3220000;A;R;RESIDENCE;;RC;;0;AB451601;
C;210;2091306;32;20050516 14:28;16/1/6203;
D;210;2091306;32;20050516 14:28;P;;;;;;
D;210;2091306;32;20050516 14:28;V;;;;;;
D;210;2091306;32;20050516 14:28;V;;;;;;
B;210;2091824;33;20050516 14:28;;4;7;LOFTUS RD;DARLING POINT;2027;;;20050113;20050413;850000;;R;RESIDENCE;4;;;0;AB449682;
C;210;2091824;33;20050516 14:28;4/SP3721;
D;210;2091824;33;20050516 14:28;P;;;;;;
D;210;2091824;33;20050516 14:28;V;;;;;;
B;210;2091939;34;20050516 14:28;;;3;MCGARVIE ST;PADDINGTON;2021;56.9;M;20050317;20050421;650000;A;R;RESIDENCE;;RP;;0;AB450094;
C;210;2091939;34;20050516 14:28;8/32784;
D;210;2091939;34;20050516 14:28;P;;;;;;
D;210;2091939;34;20050516 14:28;P;;;;;;
D;210;2091939;34;20050516 14:28;V;;;;;;
B;210;2092919;35;20050516 14:28;;;15;NEILD AVE;PADDINGTON;2021;150.3;M;20050304;20050415;870000;A;R;RESIDENCE;;RP;;0;AB442855;
C;210;2092919;35;20050516 14:28;1/625250;
D;210;2092919;35;20050516 14:28;P;;;;;;
D;210;2092919;35;20050516 14:28;V;;;;;;
B;210;2094611;36;20050516 14:28;;3;16;NEW SOUTH HEAD RD;DARLING POINT;2027;;;20050222;20050422;250000;;R;RESIDENCE;3;;;0;AB436523;
C;210;2094611;36;20050516 14:28;3/SP20728;
D;210;2094611;36;20050516 14:28;P;;;;;;
D;210;2094611;36;20050516 14:28;V;;;;;;
B;210;2094769;37;20050516 14:28;;156;235;NEW SOUTH HEAD RD;EDGECLIFF;2027;;;20050307;20050422;110000;;3;GARAGE;156;;;0;AB440584;
C;210;2094769;37;20050516 14:28;156/SP22762;
D;210;2094769;37;20050516 14:28;P;;;;;;
D;210;2094769;37;20050516 14:28;V;;;;;;
B;210;2095982;38;20050516 14:28;;9;24;OCEAN AVE;DOUBLE BAY;2028;;;20050302;20050408;530000;;R;RESIDENCE;9;;;0;AB433306;
C;210;2095982;38;20050516 14:28;9/SP15925;
D;210;2095982;38;20050516 14:28;P;;;;;;
D;210;2095982;38;20050516 14:28;P;;;;;;
D;210;2095982;38;20050516 14:28;V;;;;;;
D;210;2095982;38;20050516 14:28;V;;;;;;
B;210;2096060;39;20050516 14:28;;3;45;OCEAN AVE;DOUBLE BAY;2028;;;20050222;20050418;1150000;;R;RESIDENCE;40;;;0;AB431709;
C;210;2096060;39;20050516 14:28;40/SP2795;
D;210;2096060;39;20050516 14:28;P;;;;;;
D;210;2096060;39;20050516 14:28;V;;;;;;
B;210;2096144;40;20050516 14:28;;4;39;OCEAN AVE;DOUBLE BAY;2028;;;20050217;20050414;1130000;;R;RESIDENCE;4;;;0;AB450305;
C;210;2096144;40;20050516 14:28;4/SP10299;
D;210;2096144;40;20050516 14:28;P;;;;;;
D;210;2096144;40;20050516 14:28;V;;;;;;
D;210;2096144;40;20050516 14:28;V;;;;;;
D;210;2096144;40;20050516 14:28;V;;;;;;
D;210;2096144;40;20050516 14:28;V;;;;;;
B;210;2097039;41;20050516 14:28;;;104;OLD SOUTH HEAD RD;VAUCLUSE;2030;575.4;M;20041213;20050225;1150000;A;R;RESIDENCE;;RE;;0;AB442424;
C;210;2097039;41;20050516 14:28;5/169876;
D;210;2097039;41;20050516 14:28;P;;;;;;
D;210;2097039;41;20050516 14:28;V;;;;;;
B;210;2097128;42;20050516 14:28;;6;678;OLD SOUTH HEAD RD;ROSE BAY;2029;;;20050304;20050415;397000;;R;RESIDENCE;21;;;0;AB446285;
C;210;2097128;42;20050516 14:28;21/SP14073;
D;210;2097128;42;20050516 14:28;P;;;;;;
D;210;2097128;42;20050516 14:28;V;;;;;;
D;210;2097128;42;20050516 14:28;V;;;;;;
B;210;2097128;43;20050516 14:28;;6;678;OLD SOUTH HEAD RD;ROSE BAY;2029;;;20050304;20050415;397000;;R;RESIDENCE;28;;;0;AB446285;
C;210;2097128;43;20050516 14:28;28/SP22727;
D;210;2097128;43;20050516 14:28;P;;;;;;
D;210;2097128;43;20050516 14:28;V;;;;;;
D;210;2097128;43;20050516 14:28;V;;;;;;
B;210;2098942;44;20050516 14:28;;;5;PICKERING LANE;WOOLLAHRA;2025;;;20050311;20050422;795000;A;R;RESIDENCE;;RJ;;0;AB440294;
C;210;2098942;44;20050516 14:28;7/106132;
D;210;2098942;44;20050516 14:28;P;;;;;;
D;210;2098942;44;20050516 14:28;P;;;;;;
D;210;2098942;44;20050516 14:28;V;;;;;;
D;210;2098942;44;20050516 14:28;V;;;;;;
B;210;2099177;45;20050516 14:28;;;133;QUEEN ST;WOOLLAHRA;2025;;;20041020;20050407;7700000;A;R;RESIDENCE;;RJ;;0;AB427177;
C;210;2099177;45;20050516 14:28;1/926821;
D;210;2099177;45;20050516 14:28;P;;;;;;
D;210;2099177;45;20050516 14:28;P;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
D;210;2099177;45;20050516 14:28;V;;;;;;
B;210;2099177;46;20050516 14:28;;;133;QUEEN ST;WOOLLAHRA;2025;;;20041020;20050407;7700000;A;R;RESIDENCE;;RJ;;0;AB427179;
C;210;2099177;46;20050516 14:28;1/926821;
D;210;2099177;46;20050516 14:28;P;;;;;;
D;210;2099177;46;20050516 14:28;P;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
D;210;2099177;46;20050516 14:28;V;;;;;;
B;210;2099177;47;20050516 14:28;;;133;QUEEN ST;WOOLLAHRA;2025;;;20041020;20050407;7700000;A;R;RESIDENCE;;RJ;;0;AB427178;
C;210;2099177;47;20050516 14:28;1/926821;
D;210;2099177;47;20050516 14:28;P;;;;;;
D;210;2099177;47;20050516 14:28;P;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
D;210;2099177;47;20050516 14:28;V;;;;;;
B;210;2099374;48;20050516 14:28;;;13;RANFURLEY RD;BELLEVUE HILL;2023;252.9;M;20050304;20050415;1260000;A;R;RESIDENCE;;RG;;0;AB458404;
C;210;2099374;48;20050516 14:28;1/507129;
D;210;2099374;48;20050516 14:28;P;;;;;;
D;210;2099374;48;20050516 14:28;V;;;;;;
D;210;2099374;48;20050516 14:28;V;;;;;;
B;210;2099413;49;20050516 14:28;;;9;RICHMOND RD;ROSE BAY;2029;575;M;20041116;20041220;2100000;A;R;RESIDENCE;;FF;;0;AB459891;
C;210;2099413;49;20050516 14:28;1/570037;
D;210;2099413;49;20050516 14:28;P;;;;;;
D;210;2099413;49;20050516 14:28;P;;;;;;
D;210;2099413;49;20050516 14:28;V;;;;;;
D;210;2099413;49;20050516 14:28;V;;;;;;
B;210;2099798;50;20050516 14:28;;;55;RUSSELL ST;WATSONS BAY;2030;499.5;M;20050315;20050426;3830000;A;R;RESIDENCE;;RB;;0;AB454180;
C;210;2099798;50;20050516 14:28;D/181061;
D;210;2099798;50;20050516 14:28;P;;;;;;
D;210;2099798;50;20050516 14:28;P;;;;;;
D;210;2099798;50;20050516 14:28;V;;;;;;
D;210;2099798;50;20050516 14:28;V;;;;;;
B;210;2100312;51;20050516 14:28;;6;24;SPENCER ST;ROSE BAY;2029;;;20050223;20050408;940000;;R;RESIDENCE;4;;;0;AB442082;
C;210;2100312;51;20050516 14:28;4/SP61465;
D;210;2100312;51;20050516 14:28;P;;;;;;
D;210;2100312;51;20050516 14:28;P;;;;;;
D;210;2100312;51;20050516 14:28;V;;;;;;
D;210;2100312;51;20050516 14:28;V;;;;;;
B;210;2100764;52;20050516 14:28;;5;18;STREATFIELD RD;BELLEVUE HILL;2023;;;20050304;20050415;565000;;R;RESIDENCE;5;;;0;AB441259;
C;210;2100764;52;20050516 14:28;5/SP13960;
D;210;2100764;52;20050516 14:28;P;;;;;;
D;210;2100764;52;20050516 14:28;V;;;;;;
B;210;2100764;53;20050516 14:28;;5;18;STREATFIELD RD;BELLEVUE HILL;2023;;;20050304;20050415;565000;;R;RESIDENCE;10;;;0;AB441259;
C;210;2100764;53;20050516 14:28;10/SP13960;
D;210;2100764;53;20050516 14:28;P;;;;;;
