A;088;20050316 11:09;PBARBER;
B;088;768529;1;20050316 11:09;PORTOFINO;104;94;ALFRED ST S;MILSONS POINT;2061;;;20050119;20050214;890000;;R;RESIDENCE;104;;;0;AB308763;
C;088;768529;1;20050316 11:09;104/SP58138;
D;088;768529;1;20050316 11:09;P;;;;;;
D;088;768529;1;20050316 11:09;P;;;;;;
D;088;768529;1;20050316 11:09;V;;;;;;
D;088;768529;1;20050316 11:09;V;;;;;;
B;088;770273;2;20050316 11:09;;2;13;BANNERMAN ST;CREMORNE;2090;;;20041201;20050223;620000;;R;RESIDENCE;2;;;0;AB325888;
C;088;770273;2;20050316 11:09;2/SP32304;
D;088;770273;2;20050316 11:09;P;;;;;;
D;088;770273;2;20050316 11:09;P;;;;;;
D;088;770273;2;20050316 11:09;V;;;;;;
B;088;770977;3;20050316 11:09;;;8;BAY VIEW ST;LAVENDER BAY;2060;360.27;M;20041214;20050208;2800000;A;R;RESIDENCE;;NE;;0;AB306080;
C;088;770977;3;20050316 11:09;2/312181;
D;088;770977;3;20050316 11:09;P;;;;;;
D;088;770977;3;20050316 11:09;P;;;;;;
D;088;770977;3;20050316 11:09;V;;;;;;
D;088;770977;3;20050316 11:09;V;;;;;;
B;088;771004;4;20050316 11:09;;2;7;BAY VIEW ST;LAVENDER BAY;2060;;;20040915;20050211;4900000;;R;RESIDENCE;2;;;0;AB324485;
C;088;771004;4;20050316 11:09;2/SP54824;
D;088;771004;4;20050316 11:09;P;;;;;;
D;088;771004;4;20050316 11:09;V;;;;;;
B;088;771037;5;20050316 11:09;;3;5;BELGRAVE ST;CREMORNE;2090;;;20041223;20050218;460000;;R;RESIDENCE;3;;;0;AB309755;
C;088;771037;5;20050316 11:09;3/SP9976;
D;088;771037;5;20050316 11:09;P;;;;;;
D;088;771037;5;20050316 11:09;V;;;;;;
B;088;771202;6;20050316 11:09;;;52;BELLEVUE ST;CAMMERAY;2062;336.81;M;20050228;20050228;1210000;A;R;RESIDENCE;;NJ;;0;AB325315;
C;088;771202;6;20050316 11:09;42/2401;
D;088;771202;6;20050316 11:09;P;;;;;;
D;088;771202;6;20050316 11:09;P;;;;;;
D;088;771202;6;20050316 11:09;V;;;;;;
B;088;771865;7;20050316 11:09;;30;240;BEN BOYD RD;CREMORNE;2090;;;20041221;20050207;392000;;R;RESIDENCE;30;;;0;AB298119;
C;088;771865;7;20050316 11:09;30/SP61249;
D;088;771865;7;20050316 11:09;P;;;;;;
D;088;771865;7;20050316 11:09;V;;;;;;
B;088;774243;8;20050316 11:09;;21;1;BRIDGE END;WOLLSTONECRAFT;2065;;;20050224;20050224;980000;;R;RESIDENCE;21;;;0;AB316695;
C;088;774243;8;20050316 11:09;21/SP40869;
D;088;774243;8;20050316 11:09;P;;;;;;
D;088;774243;8;20050316 11:09;P;;;;;;
D;088;774243;8;20050316 11:09;V;;;;;;
B;088;774561;9;20050316 11:09;;;84;BURLINGTON ST;CROWS NEST;2065;202.3;M;20041217;20050128;895000;A;R;RESIDENCE;;NF;;0;AB313303;
C;088;774561;9;20050316 11:09;E/443055;
D;088;774561;9;20050316 11:09;P;;;;;;
D;088;774561;9;20050316 11:09;V;;;;;;
D;088;774561;9;20050316 11:09;V;;;;;;
B;088;775210;10;20050316 11:09;;73;67;CARABELLA ST;KIRRIBILLI;2061;;;20041224;20050218;725000;;R;RESIDENCE;46;;;0;AB305441;
C;088;775210;10;20050316 11:09;46/SP8146;
D;088;775210;10;20050316 11:09;P;;;;;;
D;088;775210;10;20050316 11:09;P;;;;;;
D;088;775210;10;20050316 11:09;V;;;;;;
B;088;775429;11;20050316 11:09;;38;20;CARABELLA ST;KIRRIBILLI;2061;;;20040419;20050228;408000;;R;RESIDENCE;38;;;0;AB321761;
C;088;775429;11;20050316 11:09;38/SP13760;
D;088;775429;11;20050316 11:09;P;;;;;;
D;088;775429;11;20050316 11:09;V;;;;;;
D;088;775429;11;20050316 11:09;V;;;;;;
B;088;778367;12;20050316 11:09;;1;50;EARLE ST;CREMORNE;2090;;;20041214;20050209;495000;;R;RESIDENCE;1;;;0;AB313384;
C;088;778367;12;20050316 11:09;1/SP5405;
D;088;778367;12;20050316 11:09;P;;;;;;
D;088;778367;12;20050316 11:09;P;;;;;;
D;088;778367;12;20050316 11:09;V;;;;;;
B;088;778778;13;20050316 11:09;;10;14;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20041202;20050210;530000;;R;RESIDENCE;13;;;0;AB304153;
C;088;778778;13;20050316 11:09;13/SP570;
D;088;778778;13;20050316 11:09;P;;;;;;
D;088;778778;13;20050316 11:09;V;;;;;;
B;088;778825;14;20050316 11:09;;67;2;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20041216;20041223;267500;;R;RESIDENCE;44;;;0;AB305260;
C;088;778825;14;20050316 11:09;44/SP9676;
D;088;778825;14;20050316 11:09;P;;;;;;
D;088;778825;14;20050316 11:09;V;;;;;;
D;088;778825;14;20050316 11:09;V;;;;;;
B;088;779066;15;20050316 11:09;;;23;EDWARD ST;NORTH SYDNEY;2060;;;20050112;20050216;840000;A;R;RESIDENCE;;NG;;0;AB310968;
C;088;779066;15;20050316 11:09;5/210322;
D;088;779066;15;20050316 11:09;P;;;;;;
D;088;779066;15;20050316 11:09;P;;;;;;
D;088;779066;15;20050316 11:09;V;;;;;;
D;088;779066;15;20050316 11:09;V;;;;;;
B;088;779126;16;20050316 11:09;;;4;EDWIN ST;CAMMERAY;2062;;;20050117;20050125;275500;A;R;RESIDENCE;;NF;;38;AB306203;
C;088;779126;16;20050316 11:09;1/922489;
D;088;779126;16;20050316 11:09;P;;;;;;
D;088;779126;16;20050316 11:09;V;;;;;;
D;088;779126;16;20050316 11:09;V;;;;;;
D;088;779126;16;20050316 11:09;V;;;;;;
B;088;779437;17;20050316 11:09;;;44;ELLALONG RD;CREMORNE;2090;;;20041217;20050211;1500000;A;R;RESIDENCE;;NJ;;0;AB317502;
C;088;779437;17;20050316 11:09;45/10291;
D;088;779437;17;20050316 11:09;P;;;;;;
D;088;779437;17;20050316 11:09;V;;;;;;
B;088;780490;18;20050316 11:09;;;46;FITZROY ST;KIRRIBILLI;2061;;;20041028;20041209;2375000;A;R;RESIDENCE;;ND;;0;AB303143;
C;088;780490;18;20050316 11:09;7/C/1537;
D;088;780490;18;20050316 11:09;P;;;;;;
D;088;780490;18;20050316 11:09;P;;;;;;
D;088;780490;18;20050316 11:09;V;;;;;;
B;088;780935;19;20050316 11:09;;4;68;GERARD ST;CREMORNE;2090;;;20050114;20050204;477500;;R;RESIDENCE;4;;;0;AB326733;
C;088;780935;19;20050316 11:09;4/SP9465;
D;088;780935;19;20050316 11:09;P;;;;;;
D;088;780935;19;20050316 11:09;P;;;;;;
D;088;780935;19;20050316 11:09;V;;;;;;
B;088;781174;20;20050316 11:09;;12;2;GERARD ST;CREMORNE;2090;;;20041229;20050202;490000;;R;RESIDENCE;12;;;0;AB308335;
C;088;781174;20;20050316 11:09;12/SP5053;
D;088;781174;20;20050316 11:09;P;;;;;;
