A;093;20050401 13:45;PDANN;
B;093;977134;1;20050401 13:45;;19;1;AVALON PDE;AVALON;2107;;;20041221;20050228;920000;;R;RESIDENCE;19;;;0;AB334028;
C;093;977134;1;20050401 13:45;19/SP1046;
D;093;977134;1;20050401 13:45;P;;;;;;
D;093;977134;1;20050401 13:45;P;;;;;;
D;093;977134;1;20050401 13:45;V;;;;;;
B;093;977220;2;20050401 13:45;PITTWATER PALMS;8;82;AVALON PDE;AVALON;2107;;;20050127;20050310;375000;;R;RESIDENCE;8;;;0;AB347111;
C;093;977220;2;20050401 13:45;8/SP30195;
D;093;977220;2;20050401 13:45;P;;;;;;
D;093;977220;2;20050401 13:45;V;;;;;;
B;093;977220;3;20050401 13:45;PITTWATER PALMS;94;82;AVALON PDE;AVALON;2107;;;20041104;20050302;130000;;R;RESIDENCE;94;;;0;AB335773;
C;093;977220;3;20050401 13:45;94/SP32247;
D;093;977220;3;20050401 13:45;P;;;;;;
D;093;977220;3;20050401 13:45;V;;;;;;
D;093;977220;3;20050401 13:45;V;;;;;;
D;093;977220;3;20050401 13:45;V;;;;;;
B;093;979586;4;20050401 13:45;;;69;BINBURRA AVE;AVALON;2107;556.4;M;20050204;20050311;920000;A;R;RESIDENCE;;HD;;0;AB350800;
C;093;979586;4;20050401 13:45;43/22275;
D;093;979586;4;20050401 13:45;P;;;;;;
D;093;979586;4;20050401 13:45;P;;;;;;
D;093;979586;4;20050401 13:45;V;;;;;;
B;093;979600;5;20050401 13:45;;;41;BINBURRA AVE;AVALON;2107;575.4;M;20050124;20050220;685000;A;R;RESIDENCE;;HD;;0;AB329131;
C;093;979600;5;20050401 13:45;57/22275;
D;093;979600;5;20050401 13:45;P;;;;;;
D;093;979600;5;20050401 13:45;P;;;;;;
D;093;979600;5;20050401 13:45;V;;;;;;
D;093;979600;5;20050401 13:45;V;;;;;;
B;093;979797;6;20050401 13:45;;;16;BORONIA RD;INGLESIDE;2101;;;20041025;20050307;1140000;R;R;RESIDENCE;;RH;;0;AB346730;
C;093;979797;6;20050401 13:45;L/366622;
D;093;979797;6;20050401 13:45;P;;;;;;
D;093;979797;6;20050401 13:45;V;;;;;;
D;093;979797;6;20050401 13:45;V;;;;;;
B;093;980837;7;20050401 13:45;;;10;CAREEL HEAD RD;AVALON;2107;885.2;M;20041215;20050210;975000;A;R;RESIDENCE;;HD;;0;AB338898;
C;093;980837;7;20050401 13:45;21/9519;
D;093;980837;7;20050401 13:45;P;;;;;;
D;093;980837;7;20050401 13:45;P;;;;;;
D;093;980837;7;20050401 13:45;V;;;;;;
D;093;980837;7;20050401 13:45;V;;;;;;
B;093;980874;8;20050401 13:45;;;31;CAREEL HEAD RD;AVALON;2107;828.3;M;20041229;20041229;481250;A;R;RESIDENCE;;HD;;50;AB351265;
C;093;980874;8;20050401 13:45;40/11909;
D;093;980874;8;20050401 13:45;P;;;;;;
D;093;980874;8;20050401 13:45;P;;;;;;
D;093;980874;8;20050401 13:45;V;;;;;;
D;093;980874;8;20050401 13:45;V;;;;;;
D;093;980874;8;20050401 13:45;V;;;;;;
D;093;980874;8;20050401 13:45;V;;;;;;
D;093;980874;8;20050401 13:45;V;;;;;;
