A;042;20050502 14:09;PDANN;
B;042;470980;1;20050502 14:09;SPRINGVIEW;;127;BROULA RD;COWRA;2794;8.416;H;20050114;20050408;95000;R;V;VACANT LAND;;HB;;0;AB415001;
C;042;470980;1;20050502 14:09;A/368914;
D;042;470980;1;20050502 14:09;P;;;;;;
D;042;470980;1;20050502 14:09;V;;;;;;
B;042;471984;2;20050502 14:09;;;86;CARRINGTON ST;WOODSTOCK;2793;1948;M;20050204;20050318;135000;Z;R;RESIDENCE;;VW;;0;AB417966;
C;042;471984;2;20050502 14:09;8/10/759112;
D;042;471984;2;20050502 14:09;P;;;;;;
D;042;471984;2;20050502 14:09;V;;;;;;
B;042;472005;3;20050502 14:09;;;27;CARRINGTON ST;WOODSTOCK;2793;2023;M;20050302;20050406;20000;Z;R;RESIDENCE;;VW;;0;AB416732;
C;042;472005;3;20050502 14:09;2/16/759112;
D;042;472005;3;20050502 14:09;P;;;;;;
D;042;472005;3;20050502 14:09;V;;;;;;
B;042;472693;4;20050502 14:09;KENTUCKY MEADOWS;;43;SERVICE RD;COWRA;2794;15.27;H;20050309;20050412;537500;R;3;FARM;;HD;;0;AB420344;
C;042;472693;4;20050502 14:09;12/802770;
D;042;472693;4;20050502 14:09;P;;;;;;
D;042;472693;4;20050502 14:09;P;;;;;;
D;042;472693;4;20050502 14:09;V;;;;;;
B;042;473064;5;20050502 14:09;;;1162;MAJOR WEST RD;BUMBALDRY;2794;40.2;H;20041209;20050302;132000;R;V;VACANT LAND;;HD;;0;AB422248;
C;042;473064;5;20050502 14:09;2/828699;
D;042;473064;5;20050502 14:09;P;;;;;;
D;042;473064;5;20050502 14:09;V;;;;;;
D;042;473064;5;20050502 14:09;V;;;;;;
B;042;473496;6;20050502 14:09;;;76;BINNI CREEK RD;COWRA;2794;806;M;20050307;20050411;245000;A;R;RESIDENCE;;AA;;0;AB415223;
C;042;473496;6;20050502 14:09;7/258559;
D;042;473496;6;20050502 14:09;P;;;;;;
D;042;473496;6;20050502 14:09;V;;;;;;
B;042;474986;7;20050502 14:09;;1;131;KENDAL ST;COWRA;2794;;;20050225;20050408;470000;;3;UNITS;1;;;0;AB408681;
C;042;474986;7;20050502 14:09;1/SP30505;
D;042;474986;7;20050502 14:09;P;;;;;;
D;042;474986;7;20050502 14:09;P;;;;;;
D;042;474986;7;20050502 14:09;P;;;;;;
D;042;474986;7;20050502 14:09;P;;;;;;
D;042;474986;7;20050502 14:09;V;;;;;;
B;042;474986;8;20050502 14:09;;1;131;KENDAL ST;COWRA;2794;;;20050225;20050408;470000;;3;UNITS;2;;;0;AB408681;
C;042;474986;8;20050502 14:09;2/SP30505;
D;042;474986;8;20050502 14:09;P;;;;;;
D;042;474986;8;20050502 14:09;P;;;;;;
D;042;474986;8;20050502 14:09;P;;;;;;
D;042;474986;8;20050502 14:09;P;;;;;;
D;042;474986;8;20050502 14:09;V;;;;;;
B;042;474986;9;20050502 14:09;;1;131;KENDAL ST;COWRA;2794;;;20050225;20050408;470000;;3;UNITS;3;;;0;AB408681;
C;042;474986;9;20050502 14:09;3/SP30505;
D;042;474986;9;20050502 14:09;P;;;;;;
D;042;474986;9;20050502 14:09;P;;;;;;
D;042;474986;9;20050502 14:09;P;;;;;;
D;042;474986;9;20050502 14:09;P;;;;;;
D;042;474986;9;20050502 14:09;V;;;;;;
B;042;474986;10;20050502 14:09;;1;131;KENDAL ST;COWRA;2794;;;20050225;20050408;470000;;3;UNITS;4;;;0;AB408681;
C;042;474986;10;20050502 14:09;4/SP30505;
D;042;474986;10;20050502 14:09;P;;;;;;
D;042;474986;10;20050502 14:09;P;;;;;;
D;042;474986;10;20050502 14:09;P;;;;;;
D;042;474986;10;20050502 14:09;P;;;;;;
D;042;474986;10;20050502 14:09;V;;;;;;
B;042;475235;11;20050502 14:09;;;14;KITE ST;COWRA;2794;;;20050121;20050218;90000;A;R;RESIDENCE;;AM;;0;AB400620;
C;042;475235;11;20050502 14:09;A/158001;
D;042;475235;11;20050502 14:09;P;;;;;;
