A;001;20050117 11:01;PBARBER;
B;001;400;1;20050117 11:01;;;136;CONGEWAI ST;ABERDARE;2325;1012;M;20041014;20041125;198000;A;R;RESIDENCE;;GA;;0;AB200808;
C;001;400;1;20050117 11:01;19/20/758002;
D;001;400;1;20050117 11:01;P;;;;;;
D;001;400;1;20050117 11:01;P;;;;;;
D;001;400;1;20050117 11:01;V;;;;;;
B;001;928;2;20050117 11:01;;;18;HARRIS ST;CESSNOCK;2325;;;20041105;20041221;207500;A;R;RESIDENCE;;GB;;0;AB184743;
C;001;928;2;20050117 11:01;37/E/4528;
D;001;928;2;20050117 11:01;P;;;;;;
D;001;928;2;20050117 11:01;V;;;;;;
B;001;1156;3;20050117 11:01;;;46;MAYFIELD ST;CESSNOCK;2325;;;20040924;20041206;242000;A;R;RESIDENCE;;GB;;0;AB199646;
C;001;1156;3;20050117 11:01;11/F/4269;
D;001;1156;3;20050117 11:01;P;;;;;;
D;001;1156;3;20050117 11:01;P;;;;;;
D;001;1156;3;20050117 11:01;P;;;;;;
D;001;1156;3;20050117 11:01;V;;;;;;
B;001;1507;4;20050117 11:01;;;30;QUARRYBYLONG ST;CESSNOCK;2325;1.199;H;20041005;20041224;3059992;O;3;COAL MINE;;YB;;90;AB187482;
C;001;1507;4;20050117 11:01;34, 35, 36/755215;
D;001;1507;4;20050117 11:01;P;;;;;;
D;001;1507;4;20050117 11:01;P;;;;;;
D;001;1507;4;20050117 11:01;V;;;;;;
D;001;1507;4;20050117 11:01;V;;;;;;
D;001;1507;4;20050117 11:01;V;;;;;;
D;001;1507;4;20050117 11:01;V;;;;;;
B;001;1507;5;20050117 11:01;;;30;QUARRYBYLONG ST;CESSNOCK;2325;1.199;H;20041203;20041224;339999;O;3;COAL MINE;;YB;;10;AB187483;
C;001;1507;5;20050117 11:01;34, 35, 36/755215;
D;001;1507;5;20050117 11:01;P;;;;;;
D;001;1507;5;20050117 11:01;V;;;;;;
D;001;1507;5;20050117 11:01;V;;;;;;
D;001;1507;5;20050117 11:01;V;;;;;;
