A;057;20050117 11:04;PBARBER;
B;057;521336;1;20050117 11:05;;;;AUGUSTUS ST;DENILIQUIN;2710;5706;M;20040831;20041102;27500;A;3;INDUSTRIAL;;DN;;0;AB85794;
C;057;521336;1;20050117 11:05;120/43621 Special Purpose Lease 1989/5;
D;057;521336;1;20050117 11:05;P;;;;;;
D;057;521336;1;20050117 11:05;P;;;;;;
D;057;521336;1;20050117 11:05;V;;;;;;
B;057;522014;2;20050117 11:05;;;;DAHWILLY LANE;DENILIQUIN;2710;3.907;H;20041213;20041216;295000;R;R;RESIDENCE;;HN;;0;AB192562;
C;057;522014;2;20050117 11:05;5/260576;
D;057;522014;2;20050117 11:05;P;;;;;;
D;057;522014;2;20050117 11:05;P;;;;;;
D;057;522014;2;20050117 11:05;V;;;;;;
D;057;522014;2;20050117 11:05;V;;;;;;
B;057;522220;3;20050117 11:05;;;285;DUNCAN ST;DENILIQUIN;2710;1012;M;20041207;20041207;73500;A;R;RESIDENCE;;AA;;0;AB189305;
C;057;522220;3;20050117 11:05;2/16/758913;
D;057;522220;3;20050117 11:05;P;;;;;;
D;057;522220;3;20050117 11:05;P;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
D;057;522220;3;20050117 11:05;V;;;;;;
B;057;522721;4;20050117 11:05;;;301;HARFLEUR ST;DENILIQUIN;2710;702.4;M;20041202;20041217;86000;A;3;;;AA;;0;AB195649;
C;057;522721;4;20050117 11:05;1/1043507;
D;057;522721;4;20050117 11:05;P;;;;;;
D;057;522721;4;20050117 11:05;P;;;;;;
D;057;522721;4;20050117 11:05;V;;;;;;
B;057;523280;5;20050117 11:05;;;319;JAMESON ST;DENILIQUIN;2710;824.9;M;20041012;20041216;255000;A;R;RESIDENCE;;AB;;0;AB184825;
C;057;523280;5;20050117 11:05;39/257592;
D;057;523280;5;20050117 11:05;P;;;;;;
D;057;523280;5;20050117 11:05;P;;;;;;
D;057;523280;5;20050117 11:05;V;;;;;;
D;057;523280;5;20050117 11:05;V;;;;;;
B;057;524596;6;20050117 11:05;;;280;VICTORIA ST;DENILIQUIN;2710;1062;M;20041006;20041207;165000;A;R;RESIDENCE;;RN;;0;AB193497;
C;057;524596;6;20050117 11:05;B/417741;
D;057;524596;6;20050117 11:05;P;;;;;;
D;057;524596;6;20050117 11:05;P;;;;;;
D;057;524596;6;20050117 11:05;V;;;;;;
D;057;524596;6;20050117 11:05;V;;;;;;
Z;42;6;6;28;
