A;242;20050316 11:18;PBARBER;
B;242;2642685;1;20050316 11:18;;;114;BRADLEY ST;GUYRA;2365;784.1;M;20041223;20050217;126500;B;3;COMMERCIAL;;BA;;0;AB303876;
C;242;2642685;1;20050316 11:18;6/21/758497;
D;242;2642685;1;20050316 11:18;P;;;;;;
D;242;2642685;1;20050316 11:18;V;;;;;;
D;242;2642685;1;20050316 11:18;V;;;;;;
B;242;2643154;2;20050316 11:18;;;50;OLLERA ST;GUYRA;2365;1347;M;20041208;20050118;149000;A;R;RESIDENCE;;AA;;0;AB300369;
C;242;2643154;2;20050316 11:18;A/338670;
D;242;2643154;2;20050316 11:18;P;;;;;;
D;242;2643154;2;20050316 11:18;P;;;;;;
D;242;2643154;2;20050316 11:18;V;;;;;;
B;242;2643156;3;20050316 11:18;;;20;OLLERA ST;GUYRA;2365;1085;M;20041015;20041111;155000;A;R;RESIDENCE;;AA;;0;AB297790;
C;242;2643156;3;20050316 11:18;3/595508;
D;242;2643156;3;20050316 11:18;P;;;;;;
D;242;2643156;3;20050316 11:18;P;;;;;;
D;242;2643156;3;20050316 11:18;V;;;;;;
B;242;2643752;4;20050316 11:18;;;1775;HOWELL RD;HOWELL;2360;336.6;H;20050110;20050210;210000;R;3;FARM;;RW;;0;AB295991;
C;242;2643752;4;20050316 11:18;166/753664;
D;242;2643752;4;20050316 11:18;P;;;;;;
D;242;2643752;4;20050316 11:18;P;;;;;;
D;242;2643752;4;20050316 11:18;V;;;;;;
B;242;2643790;5;20050316 11:18;;;426;MAYBOLE RD;BEN LOMOND;2365;166.8;H;20041109;20041126;3325000;R;3;FARM;;RN;;0;AB135548;
C;242;2643790;5;20050316 11:18;126, 130, 141, 142/753665;
D;242;2643790;5;20050316 11:18;P;;;;;;
D;242;2643790;5;20050316 11:18;V;;;;;;
B;242;2644126;6;20050316 11:18;;;23;ALBION FLAT RD;TINGHA;2369;1012;M;20050203;20050211;53500;A;R;RESIDENCE;;AT;;0;AB307270;
C;242;2644126;6;20050316 11:18;65/753678;
D;242;2644126;6;20050316 11:18;P;;;;;;
D;242;2644126;6;20050316 11:18;P;;;;;;
D;242;2644126;6;20050316 11:18;V;;;;;;
D;242;2644126;6;20050316 11:18;V;;;;;;
Z;32;6;6;18;
