A;034;20050316 11:07;PBARBER;
B;034;440394;1;20050316 11:07;;;800;MITTAGANG RD;BINJURA;2630;2.991;H;20050119;20050211;439000;R;R;RESIDENCE;;RC;;0;AB313534;
C;034;440394;1;20050316 11:07;42/747071;
D;034;440394;1;20050316 11:07;P;;;;;;
D;034;440394;1;20050316 11:07;P;;;;;;
D;034;440394;1;20050316 11:07;V;;;;;;
B;034;441638;2;20050316 11:07;;;5403;MONARO HWY;NIMMITABEL;2631;24.79;H;20040325;20040506;179000;R;R;RESIDENCE;;RL;;0;AB319161;
C;034;441638;2;20050316 11:07;1/784814;
D;034;441638;2;20050316 11:07;P;;;;;;
D;034;441638;2;20050316 11:07;P;;;;;;
D;034;441638;2;20050316 11:07;V;;;;;;
D;034;441638;2;20050316 11:07;V;;;;;;
B;034;441830;3;20050316 11:07;;;;YORK ST;NIMMITABEL;2631;1012;M;20050111;20050222;108000;Z;R;RESIDENCE;;VL;;0;AB326281;
C;034;441830;3;20050316 11:07;3/530940;
D;034;441830;3;20050316 11:07;P;;;;;;
D;034;441830;3;20050316 11:07;V;;;;;;
B;034;442170;4;20050316 11:07;;;257;CALABASH RD;TINDERRY;2620;40.71;H;20041015;20050121;185000;R;V;VACANT LAND;;RW;;0;AB267798;
C;034;442170;4;20050316 11:07;8/802734;
D;034;442170;4;20050316 11:07;P;;;;;;
D;034;442170;4;20050316 11:07;P;;;;;;
D;034;442170;4;20050316 11:07;V;;;;;;
B;034;442659;5;20050316 11:07;;;88;BARON ST;COOMA;2630;803.4;M;20041028;20041203;30000;A;R;RESIDENCE;;AS;;0;AB153081;
C;034;442659;5;20050316 11:07;1/986789 EX RAILWAY LAND;
D;034;442659;5;20050316 11:07;P;;;;;;
D;034;442659;5;20050316 11:07;V;;;;;;
B;034;442748;6;20050316 11:07;;;5;BARRACK ST;COOMA;2630;1195;M;20041222;20050211;180000;A;R;RESIDENCE;;AG;;0;AB304894;
C;034;442748;6;20050316 11:07;1/164803;
D;034;442748;6;20050316 11:07;P;;;;;;
D;034;442748;6;20050316 11:07;P;;;;;;
D;034;442748;6;20050316 11:07;V;;;;;;
D;034;442748;6;20050316 11:07;V;;;;;;
B;034;443063;7;20050316 11:07;;;20;BRADLEY ST;COOMA;2630;658.5;M;20041030;20041206;128500;A;R;RESIDENCE;;AG;;0;AB309983;
C;034;443063;7;20050316 11:07;3/605513;
D;034;443063;7;20050316 11:07;P;;;;;;
D;034;443063;7;20050316 11:07;V;;;;;;
B;034;443256;8;20050316 11:07;;;81;CHURCH RD;COOMA;2630;1005;M;20050112;20050214;175000;A;R;RESIDENCE;;AH;;0;AB298733;
C;034;443256;8;20050316 11:07;156/661301;
D;034;443256;8;20050316 11:07;P;;;;;;
D;034;443256;8;20050316 11:07;V;;;;;;
D;034;443256;8;20050316 11:07;V;;;;;;
B;034;444266;9;20050316 11:07;;;21;MAWSON ST;COOMA;2630;670.3;M;20050112;20050302;195000;A;R;RESIDENCE;;AG;;0;AB329841;
C;034;444266;9;20050316 11:07;24/25320;
D;034;444266;9;20050316 11:07;P;;;;;;
D;034;444266;9;20050316 11:07;P;;;;;;
D;034;444266;9;20050316 11:07;V;;;;;;
D;034;444266;9;20050316 11:07;V;;;;;;
B;034;444930;10;20050316 11:07;;;57;ORANA AVE;COOMA;2630;839.5;M;20050119;20050211;155000;A;R;RESIDENCE;;AA;;0;AB294121;
C;034;444930;10;20050316 11:07;85/260978;
D;034;444930;10;20050316 11:07;P;;;;;;
D;034;444930;10;20050316 11:07;P;;;;;;
D;034;444930;10;20050316 11:07;V;;;;;;
B;034;480217;11;20050316 11:07;;;49;UPSTREAM RD;BUMBALONG;2626;93.61;H;20041221;20050201;190000;P;R;RESIDENCE;;QJ;;0;AB291539;
C;034;480217;11;20050316 11:07;1/841149 Licence 204444;
D;034;480217;11;20050316 11:07;P;;;;;;
D;034;480217;11;20050316 11:07;P;;;;;;
D;034;480217;11;20050316 11:07;V;;;;;;
B;034;3048757;12;20050316 11:07;;;;SMITHS RD;THE ANGLE;2620;127.48;H;20041018;20050112;385000;R;V;VACANT LAND;;QG;;0;AB307645;
C;034;3048757;12;20050316 11:07;132/751813;
D;034;3048757;12;20050316 11:07;P;;;;;;
D;034;3048757;12;20050316 11:07;P;;;;;;
D;034;3048757;12;20050316 11:07;V;;;;;;
Z;62;12;12;36;
