A;135;20050117 11:09;PBARBER;
B;135;1308111;1;20050117 11:09;;;6;ALBERT RD;AUBURN;2144;562.8;M;20041112;20041215;380000;A;R;RESIDENCE;;HD;;0;AB183437;
C;135;1308111;1;20050117 11:09;X/160099;
D;135;1308111;1;20050117 11:09;P;;;;;;
D;135;1308111;1;20050117 11:09;V;;;;;;
D;135;1308111;1;20050117 11:09;V;;;;;;
D;135;1308111;1;20050117 11:09;V;;;;;;
B;135;1308666;2;20050117 11:09;;;17;ARGYLE ST;AUBURN;2144;;;20041028;20041209;350000;A;R;RESIDENCE;;HA;;0;AB179163;
C;135;1308666;2;20050117 11:09;9/69463;
D;135;1308666;2;20050117 11:09;P;;;;;;
D;135;1308666;2;20050117 11:09;V;;;;;;
D;135;1308666;2;20050117 11:09;V;;;;;;
B;135;1309162;3;20050117 11:09;;8;7;BACHELL AVE;LIDCOMBE;2141;;;20041008;20041220;270000;;R;RESIDENCE;8;;;0;AB197631;
C;135;1309162;3;20050117 11:09;8/SP55370;
D;135;1309162;3;20050117 11:09;P;;;;;;
D;135;1309162;3;20050117 11:09;V;;;;;;
D;135;1309162;3;20050117 11:09;V;;;;;;
B;135;1312968;4;20050117 11:09;;;30;DARCY AVE;LIDCOMBE;2141;;;20041210;20041210;200000;A;R;RESIDENCE;;HC;;0;AB196181;
C;135;1312968;4;20050117 11:09;19/2/6508;
D;135;1312968;4;20050117 11:09;P;;;;;;
D;135;1312968;4;20050117 11:09;P;;;;;;
D;135;1312968;4;20050117 11:09;V;;;;;;
D;135;1312968;4;20050117 11:09;V;;;;;;
D;135;1312968;4;20050117 11:09;V;;;;;;
B;135;1313579;5;20050117 11:09;;;9;DEBORAH AVE;LIDCOMBE;2141;373.1;M;20041105;20041217;389700;A;R;RESIDENCE;;HB;;0;AB195576;
C;135;1313579;5;20050117 11:09;9/31049;
D;135;1313579;5;20050117 11:09;P;;;;;;
D;135;1313579;5;20050117 11:09;P;;;;;;
D;135;1313579;5;20050117 11:09;V;;;;;;
B;135;1314430;6;20050117 11:09;;;24;EGERTON ST;SILVERWATER;2128;2582;M;20040525;20041026;950000;I;R;RESIDENCE;;GB;;0;AB108898;
C;135;1314430;6;20050117 11:09;2/562471;
D;135;1314430;6;20050117 11:09;P;;;;;;
D;135;1314430;6;20050117 11:09;V;;;;;;
D;135;1314430;6;20050117 11:09;V;;;;;;
D;135;1314430;6;20050117 11:09;V;;;;;;
B;135;1315326;7;20050117 11:09;;5;123 &;FRANCES ST;LIDCOMBE;2141;;;20041104;20041216;400000;;R;RESIDENCE;5;;;0;AB201228;
C;135;1315326;7;20050117 11:09;5/SP60376;
D;135;1315326;7;20050117 11:09;P;;;;;;
D;135;1315326;7;20050117 11:09;P;;;;;;
D;135;1315326;7;20050117 11:09;V;;;;;;
D;135;1315326;7;20050117 11:09;V;;;;;;
B;135;1316559;8;20050117 11:09;;;169;HARROW RD;BERALA;2141;;;20040618;20041216;745000;A;R;RESIDENCE;;HE;;0;AB188760;
C;135;1316559;8;20050117 11:09;34/1/6776;
D;135;1316559;8;20050117 11:09;P;;;;;;
D;135;1316559;8;20050117 11:09;P;;;;;;
D;135;1316559;8;20050117 11:09;V;;;;;;
