A;014;20050502 14:09;PDANN;
B;014;331696;1;20050502 14:09;;;107;ALOHA DR;CHITTAWAY BAY;2261;1018;M;20050202;20050209;600000;A;R;RESIDENCE;;WU;AC;0;AB378523;
C;014;331696;1;20050502 14:09;100/27960;
D;014;331696;1;20050502 14:09;P;;;;;;
D;014;331696;1;20050502 14:09;V;;;;;;
B;014;332359;2;20050502 14:09;;;23;ANZAC RD;LONG JETTY;2261;676.6;M;20050112;20050406;360000;A;R;RESIDENCE;;CC;;0;AB406536;
C;014;332359;2;20050502 14:09;1/524650;
D;014;332359;2;20050502 14:09;P;;;;;;
D;014;332359;2;20050502 14:09;P;;;;;;
D;014;332359;2;20050502 14:09;V;;;;;;
B;014;332930;3;20050502 14:09;;;6;ASHTON AVE;THE ENTRANCE;2261;803.1;M;20050412;20050412;270000;A;R;RESIDENCE;;DE;;0;AB421832;
C;014;332930;3;20050502 14:09;50/2/14230;
D;014;332930;3;20050502 14:09;P;;;;;;
D;014;332930;3;20050502 14:09;P;;;;;;
D;014;332930;3;20050502 14:09;V;;;;;;
D;014;332930;3;20050502 14:09;V;;;;;;
D;014;332930;3;20050502 14:09;V;;;;;;
D;014;332930;3;20050502 14:09;V;;;;;;
D;014;332930;3;20050502 14:09;V;;;;;;
B;014;334325;4;20050502 14:09;;;9;BAY RD;THE ENTRANCE;2261;474.2;M;20041231;20050318;440000;A;R;RESIDENCE;;DE;;0;AB417363;
C;014;334325;4;20050502 14:09;A/338259;
D;014;334325;4;20050502 14:09;P;;;;;;
D;014;334325;4;20050502 14:09;P;;;;;;
D;014;334325;4;20050502 14:09;P;;;;;;
D;014;334325;4;20050502 14:09;V;;;;;;
B;014;334622;5;20050502 14:09;;;25;BAY VISTA WAY;GWANDALAN;2259;611.4;M;20050211;20050211;425000;A;R;RESIDENCE;;DL;;0;AB282253;
C;014;334622;5;20050502 14:09;421/881880;
D;014;334622;5;20050502 14:09;P;;;;;;
D;014;334622;5;20050502 14:09;P;;;;;;
D;014;334622;5;20050502 14:09;V;;;;;;
D;014;334622;5;20050502 14:09;V;;;;;;
B;014;334995;6;20050502 14:09;;;9;BELLAMBI PL;GLENNING VALLEY;2261;597.3;M;20050211;20050329;400000;A;R;RESIDENCE;;DZ;;0;AB424112;
C;014;334995;6;20050502 14:09;220/830987;
D;014;334995;6;20050502 14:09;P;;;;;;
D;014;334995;6;20050502 14:09;P;;;;;;
D;014;334995;6;20050502 14:09;V;;;;;;
D;014;334995;6;20050502 14:09;V;;;;;;
B;014;335504;7;20050502 14:09;;;55;BERNE ST;BATEAU BAY;2261;505.9;M;20050215;20050404;585000;A;R;RESIDENCE;;DS;;0;AB397337;
C;014;335504;7;20050502 14:09;60/228117;
D;014;335504;7;20050502 14:09;P;;;;;;
D;014;335504;7;20050502 14:09;P;;;;;;
D;014;335504;7;20050502 14:09;V;;;;;;
B;014;336283;8;20050502 14:09;;;11;BLOOMFIELD ST;LONG JETTY;2261;575.4;M;20041206;20050117;315000;A;R;RESIDENCE;;CW;;0;AB406382;
C;014;336283;8;20050502 14:09;408/25024;
D;014;336283;8;20050502 14:09;P;;;;;;
D;014;336283;8;20050502 14:09;P;;;;;;
D;014;336283;8;20050502 14:09;V;;;;;;
D;014;336283;8;20050502 14:09;V;;;;;;
B;014;336596;9;20050502 14:09;;;20;BOMADERRY CRES;GLENNING VALLEY;2261;549.9;M;20050222;20050331;343000;A;R;RESIDENCE;;DZ;;0;AB426077;
C;014;336596;9;20050502 14:09;251/834305;
D;014;336596;9;20050502 14:09;P;;;;;;
D;014;336596;9;20050502 14:09;P;;;;;;
D;014;336596;9;20050502 14:09;V;;;;;;
D;014;336596;9;20050502 14:09;V;;;;;;
B;014;337165;10;20050502 14:09;;;3;BOWMAN CL;WYONG;2259;505.9;M;20050308;20050419;235000;A;R;RESIDENCE;;DF;;0;AB421036;
