A;118;20050117 11:09;PBARBER;
B;118;1250279;1;20050117 11:09;MERRIGAN;;284;LAWSON RD;PANUARA;2800;94.32;H;20041011;20041221;595000;R;3;FARMRURAL;;HF;;0;AB198579;
C;118;1250279;1;20050117 11:09;22/856885;
D;118;1250279;1;20050117 11:09;P;;;;;;
D;118;1250279;1;20050117 11:09;V;;;;;;
D;118;1250279;1;20050117 11:09;V;;;;;;
B;118;1250385;2;20050117 11:09;;;7;ADELAIDE ST;BLAYNEY;2799;765.1;M;20041120;20041217;129000;A;R;RESIDENCE;;AP;;0;AB196821;
C;118;1250385;2;20050117 11:09;8/35688;
D;118;1250385;2;20050117 11:09;P;;;;;;
D;118;1250385;2;20050117 11:09;P;;;;;;
D;118;1250385;2;20050117 11:09;V;;;;;;
B;118;1251971;3;20050117 11:09;;;1 B;HAWKE ST;MILLTHORPE;2798;1.655;H;20040114;20041217;302500;R;3;FACTORY;;HA;;0;AB189159;
C;118;1251971;3;20050117 11:09;10/550200 234/702956;
D;118;1251971;3;20050117 11:09;P;;;;;;
D;118;1251971;3;20050117 11:09;P;;;;;;
D;118;1251971;3;20050117 11:09;V;;;;;;
B;118;1252697;4;20050117 11:09;;;39;GOLD ST;MANDURAMA;2792;7964;M;20041124;20041215;130000;Z;3;HOUSE & LAND;;VM;;0;AB194079;
C;118;1252697;4;20050117 11:09;7/137294 B/159721 1, 2, 3, 4, 5, 6, 7/1057976;
D;118;1252697;4;20050117 11:09;P;;;;;;
D;118;1252697;4;20050117 11:09;V;;;;;;
B;118;1252984;5;20050117 11:09;;;2;SELWYN ST;BARRY;2799;4047;M;20041021;20041206;110000;Z;R;RESIDENCE;;VB;;0;AB147371;
C;118;1252984;5;20050117 11:09;6, 7/21/758062;
D;118;1252984;5;20050117 11:09;P;;;;;;
D;118;1252984;5;20050117 11:09;P;;;;;;
D;118;1252984;5;20050117 11:09;V;;;;;;
D;118;1252984;5;20050117 11:09;V;;;;;;
B;118;2847040;6;20050117 11:09;;;41;LOQUAT ST;MANDURAMA;2792;2024;M;20041104;20041203;130000;Z;R;RESIDENCE;;VM;;0;AB190448;
C;118;2847040;6;20050117 11:09;16, 17/17/87795;
D;118;2847040;6;20050117 11:09;P;;;;;;
D;118;2847040;6;20050117 11:09;P;;;;;;
D;118;2847040;6;20050117 11:09;V;;;;;;
B;118;2943545;7;20050117 11:09;SUNNYBROOK;;127;MYERS LANE;FOREST REEFS;2798;32.05;H;20041029;20041029;180000;R;R;RESIDENCE;;HE;;50;AB193454;
C;118;2943545;7;20050117 11:09;4/1045777;
D;118;2943545;7;20050117 11:09;P;;;;;;
D;118;2943545;7;20050117 11:09;P;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
D;118;2943545;7;20050117 11:09;V;;;;;;
B;118;3146800;8;20050117 11:09;PT MILNER ROYD;;;MID WESTERN HWY;BLAYNEY;2799;100.81;H;20041109;20041221;350000;;V;VACANT LAND;;;;0;AB197277;
C;118;3146800;8;20050117 11:09;1, 2, 4/131707 93, 94, 120, 121/750380;
D;118;3146800;8;20050117 11:09;P;;;;;;
D;118;3146800;8;20050117 11:09;V;;;;;;
D;118;3146800;8;20050117 11:09;V;;;;;;
Z;47;8;8;29;
