A;538;20050316 11:19;PBARBER;
B;538;2690604;1;20050316 11:19;;;83;BRIDGES ST;TEMORA;2666;727.2;M;20041223;20050120;200000;A;R;RESIDENCE;;AB;;0;AB300452;
C;538;2690604;1;20050316 11:19;B/358711;
D;538;2690604;1;20050316 11:19;P;;;;;;
D;538;2690604;1;20050316 11:19;P;;;;;;
D;538;2690604;1;20050316 11:19;V;;;;;;
D;538;2690604;1;20050316 11:19;V;;;;;;
D;538;2690604;1;20050316 11:19;V;;;;;;
B;538;2690818;2;20050316 11:19;;;8;COOTAMUNDRA RD;TEMORA;2666;657.6;M;20050114;20050225;100000;A;R;RESIDENCE;;AB;;0;AB324173;
C;538;2690818;2;20050316 11:19;4/13981;
D;538;2690818;2;20050316 11:19;P;;;;;;
D;538;2690818;2;20050316 11:19;P;;;;;;
D;538;2690818;2;20050316 11:19;V;;;;;;
D;538;2690818;2;20050316 11:19;V;;;;;;
B;538;2691097;3;20050316 11:19;;;38;DEUTCHER ST;TEMORA;2666;1425;M;20050201;20050301;285000;A;R;RESIDENCE;;AB;;0;AB327958;
C;538;2691097;3;20050316 11:19;5/811995;
D;538;2691097;3;20050316 11:19;P;;;;;;
D;538;2691097;3;20050316 11:19;P;;;;;;
D;538;2691097;3;20050316 11:19;V;;;;;;
D;538;2691097;3;20050316 11:19;V;;;;;;
B;538;2691649;4;20050316 11:19;;;122;KITCHENER RD;TEMORA;2666;619.7;M;20041218;20050106;155000;A;R;RESIDENCE;;AB;;0;AB329972;
C;538;2691649;4;20050316 11:19;1/218100;
D;538;2691649;4;20050316 11:19;P;;;;;;
D;538;2691649;4;20050316 11:19;P;;;;;;
D;538;2691649;4;20050316 11:19;V;;;;;;
B;538;2691799;5;20050316 11:19;;;8;MALLEE ST;TEMORA;2666;4048;M;20041224;20050204;56000;I;V;VACANT LAND;;JA;;0;AB300759;
C;538;2691799;5;20050316 11:19;17/879040;
D;538;2691799;5;20050316 11:19;P;;;;;;
D;538;2691799;5;20050316 11:19;V;;;;;;
B;538;2692141;6;20050316 11:19;;;175;TWYNAM ST;TEMORA;2666;1012;M;20041223;20050204;83000;A;R;RESIDENCE;;AC;;0;AB305788;
C;538;2692141;6;20050316 11:19;8/25/758957;
D;538;2692141;6;20050316 11:19;P;;;;;;
D;538;2692141;6;20050316 11:19;P;;;;;;
D;538;2692141;6;20050316 11:19;V;;;;;;
B;538;2692240;7;20050316 11:19;;;136;VESPER ST;TEMORA;2666;1012;M;20050114;20050211;97000;A;R;RESIDENCE;;AC;;0;AB301469;
