A;117;20050316 11:11;PBARBER;
B;117;1245744;1;20050316 11:11;BURRAWANG;;;YARRABANDAI WARROO RD YARRABANDAI;FORBES;2871;1005;H;20041014;20041126;1075000;R;3;FARM;;RM;;0;AB319095;
C;117;1245744;1;20050316 11:11;592/588132;
D;117;1245744;1;20050316 11:11;P;;;;;;
D;117;1245744;1;20050316 11:11;P;;;;;;
D;117;1245744;1;20050316 11:11;V;;;;;;
B;117;1246600;2;20050316 11:11;;;31;BATHURST ST;FORBES;2871;758.6;M;20041127;20050125;250000;A;3;FLATS;;AP;;0;AB299528;
C;117;1246600;2;20050316 11:11;23/804797;
D;117;1246600;2;20050316 11:11;P;;;;;;
D;117;1246600;2;20050316 11:11;V;;;;;;
B;117;1247225;3;20050316 11:11;;;42;CLEMENT ST;FORBES;2871;619.7;M;20040913;20041105;205000;A;R;RESIDENCE;;AB;;0;AB310023;
C;117;1247225;3;20050316 11:11;A/391568;
D;117;1247225;3;20050316 11:11;P;;;;;;
D;117;1247225;3;20050316 11:11;V;;;;;;
D;117;1247225;3;20050316 11:11;V;;;;;;
B;117;1247663;4;20050316 11:11;;;97;FARNELL ST;FORBES;2871;1015;M;19990224;19990224;40000;A;R;RESIDENCE;;AA;;0;AB320601;
C;117;1247663;4;20050316 11:11;42/792641;
D;117;1247663;4;20050316 11:11;P;;;;;;
D;117;1247663;4;20050316 11:11;V;;;;;;
D;117;1247663;4;20050316 11:11;V;;;;;;
D;117;1247663;4;20050316 11:11;V;;;;;;
D;117;1247663;4;20050316 11:11;V;;;;;;
B;117;1247908;5;20050316 11:11;;;76;FERRY ST;FORBES;2871;841;M;20041215;20050204;128000;A;R;RESIDENCE;;AE;;0;AB298067;
C;117;1247908;5;20050316 11:11;31/1067400;
D;117;1247908;5;20050316 11:11;P;;;;;;
D;117;1247908;5;20050316 11:11;V;;;;;;
D;117;1247908;5;20050316 11:11;V;;;;;;
B;117;1249153;6;20050316 11:11;;;2;RENFREE ST;FORBES;2871;506;M;20041223;20050211;130000;A;R;RESIDENCE;;AE;;0;AB310591;
C;117;1249153;6;20050316 11:11;1/319955;
D;117;1249153;6;20050316 11:11;P;;;;;;
D;117;1249153;6;20050316 11:11;V;;;;;;
B;117;1249767;7;20050316 11:11;;;46;WILLIAM ST;FORBES;2871;1012;M;20041213;20050207;93000;A;R;RESIDENCE;;AB;;0;AB307132;
C;117;1249767;7;20050316 11:11;4/21/758418;
D;117;1249767;7;20050316 11:11;P;;;;;;
D;117;1249767;7;20050316 11:11;P;;;;;;
D;117;1249767;7;20050316 11:11;V;;;;;;
B;117;1249878;8;20050316 11:11;;;79;YORK ST;FORBES;2871;958;M;20041222;20050204;52500;A;R;RESIDENCE;;AA;;0;AB292034;
C;117;1249878;8;20050316 11:11;32/863141;
D;117;1249878;8;20050316 11:11;P;;;;;;
D;117;1249878;8;20050316 11:11;P;;;;;;
D;117;1249878;8;20050316 11:11;V;;;;;;
D;117;1249878;8;20050316 11:11;V;;;;;;
B;117;2933599;9;20050316 11:11;;;;ATTLEE ST;FORBES;2871;3439;M;20041214;20050211;10000;A;V;VACANT LAND;;AC;;0;AB291677;
C;117;2933599;9;20050316 11:11;25/1044585;
D;117;2933599;9;20050316 11:11;P;;;;;;
D;117;2933599;9;20050316 11:11;P;;;;;;
D;117;2933599;9;20050316 11:11;V;;;;;;
D;117;2933599;9;20050316 11:11;V;;;;;;
B;117;3143851;10;20050316 11:11;;;23;KENT ST;FORBES;2871;1442;M;20041109;20050127;75000;A;V;VACANT LAND;;AC;;0;AB300335;
C;117;3143851;10;20050316 11:11;156/1077406;
D;117;3143851;10;20050316 11:11;P;;;;;;
D;117;3143851;10;20050316 11:11;P;;;;;;
D;117;3143851;10;20050316 11:11;V;;;;;;
D;117;3143851;10;20050316 11:11;V;;;;;;
B;117;3158078;11;20050316 11:11;;;LOT98;ROSELYN;FORBES;2871;423.39;H;20040922;20050201;470778;;R;RESIDENCE;;;;0;AB281458;
C;117;3158078;11;20050316 11:11;98/753077;
D;117;3158078;11;20050316 11:11;P;;;;;;
D;117;3158078;11;20050316 11:11;P;;;;;;
D;117;3158078;11;20050316 11:11;V;;;;;;
Z;60;11;11;36;
