A;013;20050117 11:03;PBARBER;
B;013;305540;1;20050117 11:03;;;29;PRINCE ST;BULAHDELAH;2423;1733;M;20041026;20041217;45000;Z;R;RESIDENCE;;YW;;0;AB191645;
C;013;305540;1;20050117 11:03;11/9/758177;
D;013;305540;1;20050117 11:03;P;;;;;;
D;013;305540;1;20050117 11:03;P;;;;;;
D;013;305540;1;20050117 11:03;V;;;;;;
D;013;305540;1;20050117 11:03;V;;;;;;
D;013;305540;1;20050117 11:03;V;;;;;;
B;013;306813;2;20050117 11:03;;;4;BURRAWAN ST;FORSTER;2428;550.1;M;20041217;20041222;357500;A;R;RESIDENCE;;AD;;0;AB204954;
C;013;306813;2;20050117 11:03;120/224909;
D;013;306813;2;20050117 11:03;P;;;;;;
D;013;306813;2;20050117 11:03;V;;;;;;
B;013;308072;3;20050117 11:03;;23;12;GOLDENS RD;FORSTER;2428;;;20041221;20041221;82500;;R;RESIDENCE;23;;;50;AB188751;
C;013;308072;3;20050117 11:03;23/SP35245;
D;013;308072;3;20050117 11:03;P;;;;;;
D;013;308072;3;20050117 11:03;P;;;;;;
D;013;308072;3;20050117 11:03;V;;;;;;
D;013;308072;3;20050117 11:03;V;;;;;;
D;013;308072;3;20050117 11:03;V;;;;;;
B;013;308359;4;20050117 11:03;;3;35;HEAD ST;FORSTER;2428;;;20041208;20041220;250000;;R;RESIDENCE;3;;;0;AB187361;
C;013;308359;4;20050117 11:03;3/SP18288;
D;013;308359;4;20050117 11:03;P;;;;;;
D;013;308359;4;20050117 11:03;P;;;;;;
D;013;308359;4;20050117 11:03;V;;;;;;
B;013;308433;5;20050117 11:03;;2;88;HEAD ST;FORSTER;2428;;;20041201;20041209;449000;;R;RESIDENCE;12;;;0;AB182182;
C;013;308433;5;20050117 11:03;12/SP57769;
D;013;308433;5;20050117 11:03;P;;;;;;
D;013;308433;5;20050117 11:03;P;;;;;;
D;013;308433;5;20050117 11:03;V;;;;;;
B;013;308789;6;20050117 11:03;;;15;JAMES ST;FORSTER;2428;556.4;M;20030808;20031029;315000;A;R;RESIDENCE;;AG;;0;AB198314;
C;013;308789;6;20050117 11:03;8/21847;
D;013;308789;6;20050117 11:03;P;;;;;;
D;013;308789;6;20050117 11:03;P;;;;;;
D;013;308789;6;20050117 11:03;V;;;;;;
B;013;309041;7;20050117 11:03;;;79;KING GEORGE PDE;FORSTER;2428;505.9;M;20041108;20041220;312500;A;R;RESIDENCE;;DL;;0;AB201253;
C;013;309041;7;20050117 11:03;21/1/22958;
D;013;309041;7;20050117 11:03;P;;;;;;
D;013;309041;7;20050117 11:03;P;;;;;;
D;013;309041;7;20050117 11:03;V;;;;;;
D;013;309041;7;20050117 11:03;V;;;;;;
B;013;309588;8;20050117 11:03;;2;11;LINCOLN ST;FORSTER;2428;;;20041109;20041208;210000;;R;RESIDENCE;2;;;0;AB201239;
C;013;309588;8;20050117 11:03;2/SP13920;
D;013;309588;8;20050117 11:03;P;;;;;;
D;013;309588;8;20050117 11:03;V;;;;;;
B;013;311489;9;20050117 11:03;;;36;STRAND ST;FORSTER;2428;728.4;M;20041201;20041209;5000;A;3;ROAD(1/1064704);;AH;;0;AB170022;
C;013;311489;9;20050117 11:03;21/21216 1/1064704;
D;013;311489;9;20050117 11:03;P;;;;;;
D;013;311489;9;20050117 11:03;P;;;;;;
D;013;311489;9;20050117 11:03;V;;;;;;
D;013;311489;9;20050117 11:03;V;;;;;;
D;013;311489;9;20050117 11:03;V;;;;;;
B;013;311931;10;20050117 11:03;;;198;THE LAKES WAY;FORSTER;2428;664;M;20040927;20041220;270000;A;R;RESIDENCE;;DP;;0;AB202996;
C;013;311931;10;20050117 11:03;50/650433;
D;013;311931;10;20050117 11:03;P;;;;;;
D;013;311931;10;20050117 11:03;V;;;;;;
B;013;312151;11;20050117 11:03;;;16;UNDERWOOD RD;FORSTER;2428;556.4;M;20040920;20041217;535000;A;R;RESIDENCE;;ER;;0;AB196959;
C;013;312151;11;20050117 11:03;8/1/21515;
D;013;312151;11;20050117 11:03;P;;;;;;
D;013;312151;11;20050117 11:03;P;;;;;;
D;013;312151;11;20050117 11:04;V;;;;;;
D;013;312151;11;20050117 11:04;V;;;;;;
B;013;314220;12;20050117 11:04;;7;;LACHLAN AVE;TUNCURRY;2428;;;20041118;20041210;260000;;R;RESIDENCE;7;;;0;AB189131;
C;013;314220;12;20050117 11:04;7/SP39399;
D;013;314220;12;20050117 11:04;P;;;;;;
D;013;314220;12;20050117 11:04;V;;;;;;
B;013;314365;13;20050117 11:04;;15;60;MANNING ST;TUNCURRY;2428;;;20041206;20041213;100000;;3;OFFICE;15;;;0;AB199462;
C;013;314365;13;20050117 11:04;15/SP22565;
D;013;314365;13;20050117 11:04;P;;;;;;
D;013;314365;13;20050117 11:04;P;;;;;;
D;013;314365;13;20050117 11:04;V;;;;;;
B;013;315756;14;20050117 11:04;;;124;SOUTH ST;TUNCURRY;2428;576;M;20041105;20041203;365000;A;R;RESIDENCE;;AA;;0;AB188612;
C;013;315756;14;20050117 11:04;18/729767;
D;013;315756;14;20050117 11:04;P;;;;;;
D;013;315756;14;20050117 11:04;P;;;;;;
D;013;315756;14;20050117 11:04;V;;;;;;
B;013;315902;15;20050117 11:04;;1;49;TAREE ST;TUNCURRY;2428;;;20040527;20041209;250000;;3;UNIT.;1;;;0;AB180857;
C;013;315902;15;20050117 11:04;1/SP20589;
D;013;315902;15;20050117 11:04;P;;;;;;
D;013;315902;15;20050117 11:04;P;;;;;;
D;013;315902;15;20050117 11:04;V;;;;;;
D;013;315902;15;20050117 11:04;V;;;;;;
B;013;316520;16;20050117 11:04;;;2;WILSON ST;TUNCURRY;2428;670.3;M;20041112;20041217;310000;A;R;RESIDENCE;;AA;;0;AB186949;
C;013;316520;16;20050117 11:04;2/21562;
D;013;316520;16;20050117 11:04;P;;;;;;
D;013;316520;16;20050117 11:04;P;;;;;;
D;013;316520;16;20050117 11:04;V;;;;;;
B;013;316622;17;20050117 11:04;;26;13;BANKSIA ST;BOOMERANG BEACH;2428;;;20041110;20041220;365000;;R;RESIDENCE;27;;;0;AB188340;
C;013;316622;17;20050117 11:04;27/SP13916;
D;013;316622;17;20050117 11:04;P;;;;;;
D;013;316622;17;20050117 11:04;P;;;;;;
D;013;316622;17;20050117 11:04;V;;;;;;
B;013;317268;18;20050117 11:04;;;208;CHARLOTTE BAY ST;PACIFIC PALMS;2428;777.8;M;20041108;20041220;400000;Z;R;RESIDENCE;;AL;;0;AB192379;
C;013;317268;18;20050117 11:04;15/23181;
D;013;317268;18;20050117 11:04;P;;;;;;
D;013;317268;18;20050117 11:04;V;;;;;;
B;013;317300;19;20050117 11:04;;;55;HILLSIDE PDE;ELIZABETH BEACH;2428;980.1;M;20041001;20041210;335000;Z;V;VACANT LAND;;EJ;;0;AB198883;
C;013;317300;19;20050117 11:04;249/22434;
D;013;317300;19;20050117 11:04;P;;;;;;
D;013;317300;19;20050117 11:04;V;;;;;;
D;013;317300;19;20050117 11:04;V;;;;;;
B;013;317570;20;20050117 11:04;;;45;COOMBA RD;COOMBA;2428;;;20041112;20041220;170000;Z;3;;;DB;;0;AB178584;
C;013;317570;20;20050117 11:04;48/216499;
D;013;317570;20;20050117 11:04;P;;;;;;
D;013;317570;20;20050117 11:04;P;;;;;;
