A;620;20050316 11:20;PBARBER;
B;620;1253818;1;20050316 11:20;;;63;CHURCH ST;MUDGEE;2850;1202;M;20041211;20050221;593000;B;R;RESIDENCE;;BC;;0;AB309515;
C;620;1253818;1;20050316 11:20;2/830698;
D;620;1253818;1;20050316 11:20;P;;;;;;
D;620;1253818;1;20050316 11:20;P;;;;;;
D;620;1253818;1;20050316 11:20;V;;;;;;
B;620;1253825;2;20050316 11:20;ROZANNA'S PHARMACY;;79;CHURCH ST;MUDGEE;2850;1264.6;M;20041016;20041129;820000;B;3;SHOPS;;BC;;0;AB147865;
C;620;1253825;2;20050316 11:20;1, 2/519212;
D;620;1253825;2;20050316 11:20;P;;;;;;
D;620;1253825;2;20050316 11:20;V;;;;;;
D;620;1253825;2;20050316 11:20;V;;;;;;
B;620;1253908;3;20050316 11:20;;;270 A;CHURCH ST;MUDGEE;2850;1531;M;20041112;20050114;397000;A;R;RESIDENCE;;AC;;0;AB313627;
C;620;1253908;3;20050316 11:20;41/858110;
D;620;1253908;3;20050316 11:20;P;;;;;;
D;620;1253908;3;20050316 11:20;P;;;;;;
D;620;1253908;3;20050316 11:20;V;;;;;;
D;620;1253908;3;20050316 11:20;V;;;;;;
B;620;1254393;4;20050316 11:20;;;111;DENISON ST;MUDGEE;2850;645;M;20050204;20050225;200000;A;R;RESIDENCE;;AD;;0;AB327252;
C;620;1254393;4;20050316 11:20;C/39181;
D;620;1254393;4;20050316 11:20;P;;;;;;
D;620;1254393;4;20050316 11:20;P;;;;;;
D;620;1254393;4;20050316 11:20;V;;;;;;
D;620;1254393;4;20050316 11:20;V;;;;;;
B;620;1255915;5;20050316 11:20;FOUNTAINS GARAGE;;47;MARKET ST;MUDGEE;2850;2479;M;20040723;20040902;2280000;B;3;RETAIL;;BC;;0;AB47713;
C;620;1255915;5;20050316 11:20;1, 2, 3, 4, 5/196561 1/560303;
D;620;1255915;5;20050316 11:20;P;;;;;;
D;620;1255915;5;20050316 11:20;V;;;;;;
B;620;1256322;6;20050316 11:20;;;8;MULGOA WAY;MUDGEE;2850;874.4;M;20050124;20050218;290000;A;R;RESIDENCE;;AC;;0;AB309533;
C;620;1256322;6;20050316 11:20;4/255141;
D;620;1256322;6;20050316 11:20;P;;;;;;
D;620;1256322;6;20050316 11:20;P;;;;;;
D;620;1256322;6;20050316 11:20;P;;;;;;
D;620;1256322;6;20050316 11:20;V;;;;;;
D;620;1256322;6;20050316 11:20;V;;;;;;
B;620;1256719;7;20050316 11:20;;;178;ROBERTSON ST;MUDGEE;2850;6070;M;20040902;20041014;558500;R;R;RESIDENCE;;RC;;0;AB314108;
C;620;1256719;7;20050316 11:20;2/342784;
D;620;1256719;7;20050316 11:20;P;;;;;;
D;620;1256719;7;20050316 11:20;V;;;;;;
D;620;1256719;7;20050316 11:20;V;;;;;;
B;620;1256783;8;20050316 11:20;;;9;ROTH CT;MUDGEE;2850;615;M;20050208;20050218;237000;A;R;RESIDENCE;;AF;;0;AB318646;
C;620;1256783;8;20050316 11:20;111/876596;
D;620;1256783;8;20050316 11:20;P;;;;;;
D;620;1256783;8;20050316 11:20;V;;;;;;
B;620;1257235;9;20050316 11:20;PYANGLE COTTAGE;;;BAYLY ST;LUE;2850;6070.5;M;20041012;20041123;270000;Z;R;RESIDENCE;;VE;;0;AB120389;
C;620;1257235;9;20050316 11:20;6, 7, 8/12/758627;
D;620;1257235;9;20050316 11:20;P;;;;;;
D;620;1257235;9;20050316 11:20;P;;;;;;
D;620;1257235;9;20050316 11:20;V;;;;;;
D;620;1257235;9;20050316 11:20;V;;;;;;
B;620;1258172;10;20050316 11:20;;;28;ULAN-WOLLAR RD;WILPINJONG;2850;27.95;H;20041125;20041125;412500;R;3;FARM;;FF;;0;AB220352;
C;620;1258172;10;20050316 11:20;41/583255 195/755425;
D;620;1258172;10;20050316 11:20;P;;;;;;
D;620;1258172;10;20050316 11:20;V;;;;;;
B;620;1258327;11;20050316 11:20;OLD COLLINGWOOD CHURCH GROUND;;953;HILL END RD;COLLINGWOOD;2850;5310;M;20041019;20041119;347000;R;R;RESIDENCE;;TL;;0;AB132748;
C;620;1258327;11;20050316 11:20;1, 2/34918;
D;620;1258327;11;20050316 11:20;P;;;;;;
D;620;1258327;11;20050316 11:20;P;;;;;;
D;620;1258327;11;20050316 11:20;V;;;;;;
D;620;1258327;11;20050316 11:20;V;;;;;;
B;620;1258426;12;20050316 11:20;WILLOWBROOK;;173;LOWES PEAK RD;ST FILLANS;2850;12.73;H;20041223;20050211;391000;R;R;RESIDENCE;;TL;;0;AB291307;
C;620;1258426;12;20050316 11:20;56/248340;
D;620;1258426;12;20050316 11:20;P;;;;;;
D;620;1258426;12;20050316 11:20;P;;;;;;
D;620;1258426;12;20050316 11:20;V;;;;;;
D;620;1258426;12;20050316 11:20;V;;;;;;
B;620;1259438;13;20050316 11:20;;;97;HERBERT ST;GULGONG;2852;1834;M;20041222;20050124;1060000;B;3;HOTEL;;BE;;0;AB296933;
C;620;1259438;13;20050316 11:20;1, 2, 3/27/758482;
D;620;1259438;13;20050316 11:20;P;;;;;;
D;620;1259438;13;20050316 11:20;P;;;;;;
D;620;1259438;13;20050316 11:20;V;;;;;;
D;620;1259438;13;20050316 11:20;V;;;;;;
B;620;1260008;14;20050316 11:20;;;64;WYNELLA ST;GULGONG;2852;1020;M;20050121;20050218;267500;A;R;RESIDENCE;;AN;;0;AB314270;
C;620;1260008;14;20050316 11:20;2112/881567;
D;620;1260008;14;20050316 11:20;P;;;;;;
D;620;1260008;14;20050316 11:20;P;;;;;;
D;620;1260008;14;20050316 11:20;V;;;;;;
B;620;1260745;15;20050316 11:20;;;1412;SPRING CREEK RD;YARRAWONGA;2850;10.12;H;20041015;20041126;150000;R;R;RESIDENCE;;TN;;0;AB130830;
C;620;1260745;15;20050316 11:20;29/252737;
D;620;1260745;15;20050316 11:20;P;;;;;;
D;620;1260745;15;20050316 11:20;V;;;;;;
B;620;1260798;16;20050316 11:20;;;1536;SPRING CREEK RD;YARRAWONGA;2850;10.12;H;20041015;20041126;265000;R;R;RESIDENCE;;TN;;0;AB132636;
C;620;1260798;16;20050316 11:20;83/252737;
D;620;1260798;16;20050316 11:20;P;;;;;;
D;620;1260798;16;20050316 11:20;P;;;;;;
D;620;1260798;16;20050316 11:20;V;;;;;;
B;620;1261510;17;20050316 11:20;OREGON;;3083;CASTLEREAGH HWY;BIRRIWA;2844;526.44;H;20040726;20041210;1100;R;V;VACANT LAND;;ME;;0;AB163936;
C;620;1261510;17;20050316 11:20;1, 51, 56, 57, 69, PT 89, 91, 129, 130/750764 1, 2/1067219;
D;620;1261510;17;20050316 11:20;P;;;;;;
D;620;1261510;17;20050316 11:20;P;;;;;;
D;620;1261510;17;20050316 11:20;V;;;;;;
B;620;1262588;18;20050316 11:20;;;692;CYPRESS DR;YARRAWONGA;2850;10.12;H;20041223;20050203;250000;R;R;RESIDENCE;;TN;;0;AB296232;
C;620;1262588;18;20050316 11:20;41/253696;
D;620;1262588;18;20050316 11:20;P;;;;;;
D;620;1262588;18;20050316 11:20;P;;;;;;
D;620;1262588;18;20050316 11:20;V;;;;;;
B;620;1280733;19;20050316 11:20;;;7745;BYLONG VALLEY WAY;BYLONG;2849;314.2;H;20040521;20040930;2400000;R;3;FARM;;MA;;0;4440117;
C;620;1280733;19;20050316 11:20;2/204084 1/213812 PT 2/755420 160, 175, 306/755421 1/803563 1/900917;
D;620;1280733;19;20050316 11:20;P;;;;;;
D;620;1280733;19;20050316 11:20;V;;;;;;
B;620;1280745;20;20050316 11:20;ROSEMONT FARM;;;UPPER BYLONG;BYLONG;2849;100.6;H;20040920;20041102;220000;R;3;FARM;;HL;;0;AB81469;
C;620;1280745;20;20050316 11:20;59, 60, 73, 74/755420;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;P;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
D;620;1280745;20;20050316 11:20;V;;;;;;
B;620;1280745;21;20050316 11:20;ROSEMONT FARM;;;UPPER BYLONG;BYLONG;2849;100.6;H;20040920;20041102;72500;R;V;VACANT LAND;;HL;;0;AB81379;
C;620;1280745;21;20050316 11:20;59, 60, 73, 74/755420;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;P;;;;;;
D;620;1280745;21;20050316 11:20;V;;;;;;
D;620;1280745;21;20050316 11:20;V;;;;;;
D;620;1280745;21;20050316 11:20;V;;;;;;
D;620;1280745;21;20050316 11:20;V;;;;;;
