A;216;20050117 11:14;PBARBER;
B;216;2243959;1;20050117 11:14;;;39;EVANS LOOKOUT RD;BLACKHEATH;2785;;;20041021;20041202;280000;A;R;RESIDENCE;;BA;;0;AB195891;
C;216;2243959;1;20050117 11:14;140/7312;
D;216;2243959;1;20050117 11:14;P;;;;;;
D;216;2243959;1;20050117 11:14;V;;;;;;
D;216;2243959;1;20050117 11:14;V;;;;;;
B;216;2244127;2;20050117 11:14;;;84;GODSON AVE;BLACKHEATH;2785;;;20041129;20041220;190000;A;R;RESIDENCE;;BA;;0;AB196345;
C;216;2244127;2;20050117 11:14;147/16449;
D;216;2244127;2;20050117 11:14;P;;;;;;
D;216;2244127;2;20050117 11:14;P;;;;;;
D;216;2244127;2;20050117 11:14;V;;;;;;
B;216;2244238;3;20050117 11:14;;;107;GOVETTS LEAP RD;BLACKHEATH;2785;1100;M;20041013;20041117;310000;A;R;RESIDENCE;;BA;;0;AB183642;
C;216;2244238;3;20050117 11:14;B/110650;
D;216;2244238;3;20050117 11:14;P;;;;;;
D;216;2244238;3;20050117 11:14;P;;;;;;
D;216;2244238;3;20050117 11:14;V;;;;;;
B;216;2244578;4;20050117 11:14;;;22;HARRISON ST;BLACKHEATH;2785;701.9;M;20041110;20041215;380000;A;R;RESIDENCE;;BA;;0;AB195919;
C;216;2244578;4;20050117 11:14;32/11669;
D;216;2244578;4;20050117 11:14;P;;;;;;
D;216;2244578;4;20050117 11:14;V;;;;;;
B;216;2244586;5;20050117 11:14;;;21;HARRISON ST;BLACKHEATH;2785;;;20041105;20041217;265000;A;R;RESIDENCE;;BA;;0;AB189900;
C;216;2244586;5;20050117 11:14;20/11669;
D;216;2244586;5;20050117 11:14;P;;;;;;
D;216;2244586;5;20050117 11:14;V;;;;;;
B;216;2245165;6;20050117 11:14;;;6;MCCALL AVE;BLACKHEATH;2785;2144;M;20041115;20041217;475000;A;R;RESIDENCE;;BA;;0;AB183066;
C;216;2245165;6;20050117 11:14;21/856898;
D;216;2245165;6;20050117 11:14;P;;;;;;
D;216;2245165;6;20050117 11:14;P;;;;;;
D;216;2245165;6;20050117 11:14;V;;;;;;
D;216;2245165;6;20050117 11:14;V;;;;;;
B;216;2245291;7;20050117 11:14;;;12;NEATE AVE;BLACKHEATH;2785;;;20041109;20041221;355000;A;R;RESIDENCE;;BA;;0;AB204289;
C;216;2245291;7;20050117 11:14;26/13056;
D;216;2245291;7;20050117 11:14;P;;;;;;
D;216;2245291;7;20050117 11:14;V;;;;;;
B;216;2245461;8;20050117 11:14;;;11;RODRIGUEZ AVE;BLACKHEATH;2785;;;20041213;20041231;270000;A;R;RESIDENCE;;BC;;0;AB195047;
C;216;2245461;8;20050117 11:14;53/13917;
D;216;2245461;8;20050117 11:14;P;;;;;;
D;216;2245461;8;20050117 11:14;P;;;;;;
D;216;2245461;8;20050117 11:14;V;;;;;;
D;216;2245461;8;20050117 11:14;V;;;;;;
B;216;2246636;9;20050117 11:14;;;9;BRIDGE RD;BLAXLAND;2774;;;20041029;20041203;570000;A;R;RESIDENCE;;BB;;0;AB182667;
C;216;2246636;9;20050117 11:14;1/814745;
D;216;2246636;9;20050117 11:14;P;;;;;;
D;216;2246636;9;20050117 11:14;P;;;;;;
D;216;2246636;9;20050117 11:14;V;;;;;;
B;216;2247516;10;20050117 11:14;;;20;JOALAH AVE;BLAXLAND;2774;848.2;M;20041124;20041217;515000;A;R;RESIDENCE;;BR;;0;AB193027;
C;216;2247516;10;20050117 11:14;82/243965;
D;216;2247516;10;20050117 11:14;P;;;;;;
D;216;2247516;10;20050117 11:14;V;;;;;;
D;216;2247516;10;20050117 11:14;V;;;;;;
B;216;2247917;11;20050117 11:14;;;17;MURPHY ST;BLAXLAND;2774;505.9;M;20041105;20041217;281000;A;R;RESIDENCE;;BB;;10;AB191506;
