A;140;20050117 11:10;PBARBER;
B;140;1458888;1;20050117 11:10;;7;83;ARCADIA ST;PENSHURST;2222;;;20041027;20041223;452000;;R;RESIDENCE;7;;;0;AB205899;
C;140;1458888;1;20050117 11:10;7/SP31825;
D;140;1458888;1;20050117 11:10;P;;;;;;
D;140;1458888;1;20050117 11:10;P;;;;;;
D;140;1458888;1;20050117 11:10;V;;;;;;
B;140;1460328;2;20050117 11:10;;;23;BEACONSFIELD RD;MORTDALE;2223;;;20041109;20041207;565000;A;R;RESIDENCE;;XJ;;0;AB199995;
C;140;1460328;2;20050117 11:10;166/13827;
D;140;1460328;2;20050117 11:10;P;;;;;;
D;140;1460328;2;20050117 11:10;P;;;;;;
D;140;1460328;2;20050117 11:10;V;;;;;;
D;140;1460328;2;20050117 11:10;V;;;;;;
B;140;1461283;3;20050117 11:10;;15;2;BOND ST;HURSTVILLE;2220;;;20041112;20041217;370000;;R;RESIDENCE;15;;;0;AB203178;
C;140;1461283;3;20050117 11:10;15/SP50920;
D;140;1461283;3;20050117 11:10;P;;;;;;
D;140;1461283;3;20050117 11:10;V;;;;;;
D;140;1461283;3;20050117 11:10;V;;;;;;
B;140;1461728;4;20050117 11:10;;;28;BOUNDARY RD;MORTDALE;2223;;;20041009;20041215;520000;A;R;RESIDENCE;;MR;;0;AB191270;
C;140;1461728;4;20050117 11:10;78, 79/4/3181;
D;140;1461728;4;20050117 11:10;P;;;;;;
D;140;1461728;4;20050117 11:10;P;;;;;;
D;140;1461728;4;20050117 11:10;V;;;;;;
D;140;1461728;4;20050117 11:10;V;;;;;;
B;140;1462130;5;20050117 11:10;;;67;BRISTOL RD;HURSTVILLE;2220;297.2;M;20041125;20041222;488000;A;R;RESIDENCE;;XC;;0;AB201566;
C;140;1462130;5;20050117 11:10;2/509143;
D;140;1462130;5;20050117 11:10;P;;;;;;
D;140;1462130;5;20050117 11:10;V;;;;;;
B;140;1463850;6;20050117 11:10;;;150;CARRINGTON AVE;HURSTVILLE;2220;;;20041209;20041221;575000;A;R;RESIDENCE;;XD;;0;AB181027;
C;140;1463850;6;20050117 11:10;20/8011;
D;140;1463850;6;20050117 11:10;P;;;;;;
D;140;1463850;6;20050117 11:10;P;;;;;;
D;140;1463850;6;20050117 11:10;V;;;;;;
D;140;1463850;6;20050117 11:10;V;;;;;;
B;140;1464491;7;20050117 11:10;;;33;CLEVEDON RD;HURSTVILLE;2220;537.4;M;20040929;20041209;1000000;A;R;RESIDENCE;;XC;;0;AB173626;
C;140;1464491;7;20050117 11:10;268/320438;
D;140;1464491;7;20050117 11:10;P;;;;;;
D;140;1464491;7;20050117 11:10;P;;;;;;
D;140;1464491;7;20050117 11:10;V;;;;;;
B;140;1464879;8;20050117 11:10;;;21;COOLOONGATTA RD;BEVERLY HILLS;2209;771.4;M;20041104;20041221;660000;A;R;RESIDENCE;;XA;;0;AB191831;
