A;068;20050316 11:08;PBARBER;
B;068;544066;1;20050316 11:08;;;;VILLAGE WOMBOOTA;WOMBOOTA;2731;6070;M;20041130;20041222;81500;Z;R;RESIDENCE;;VB;;0;AB297265;
C;068;544066;1;20050316 11:08;4, 5, 6/5/759106;
D;068;544066;1;20050316 11:08;P;;;;;;
D;068;544066;1;20050316 11:08;V;;;;;;
B;068;544239;2;20050316 11:08;;;4;DOLAN CT;MATHOURA;2710;1283;M;20050120;20050218;20500;Z;V;VACANT LAND;;ZF;;0;AB309977;
C;068;544239;2;20050316 11:08;18/793035;
D;068;544239;2;20050316 11:08;P;;;;;;
D;068;544239;2;20050316 11:08;P;;;;;;
D;068;544239;2;20050316 11:08;V;;;;;;
D;068;544239;2;20050316 11:08;V;;;;;;
B;068;544306;3;20050316 11:08;;;3 A;LIVINGSTONE ST;MATHOURA;2710;1075;M;20050107;20050207;65000;Z;V;VACANT LAND;;ZF;;0;AB296248;
C;068;544306;3;20050316 11:08;4/96/758656;
D;068;544306;3;20050316 11:08;P;;;;;;
D;068;544306;3;20050316 11:08;V;;;;;;
D;068;544306;3;20050316 11:08;V;;;;;;
B;068;544969;4;20050316 11:08;;;2;DORWARD PL;MOAMA;2731;1286;M;20050129;20050225;383000;Z;R;RESIDENCE;;ZB;;0;AB322534;
C;068;544969;4;20050316 11:08;6, 7/248198;
D;068;544969;4;20050316 11:08;P;;;;;;
D;068;544969;4;20050316 11:08;V;;;;;;
D;068;544969;4;20050316 11:08;V;;;;;;
B;068;545069;5;20050316 11:08;;5;57;FRANCIS ST;MOAMA;2731;;;20041206;20050211;172500;;R;RESIDENCE;5;;;0;AB302684;
C;068;545069;5;20050316 11:08;5/SP49526;
D;068;545069;5;20050316 11:08;P;;;;;;
D;068;545069;5;20050316 11:08;P;;;;;;
D;068;545069;5;20050316 11:08;V;;;;;;
B;068;545189;6;20050316 11:08;;;15;HARRIS CT;MOAMA;2731;730;M;20050120;20050223;244500;Z;R;RESIDENCE;;ZC;;0;AB327098;
C;068;545189;6;20050316 11:08;22/1009556;
D;068;545189;6;20050316 11:08;P;;;;;;
D;068;545189;6;20050316 11:08;P;;;;;;
D;068;545189;6;20050316 11:08;V;;;;;;
D;068;545189;6;20050316 11:08;V;;;;;;
B;068;545257;7;20050316 11:08;;;7;ILUKA AVE;MOAMA;2731;659.7;M;20050107;20050207;220000;Z;R;RESIDENCE;;ZC;;0;AB311989;
C;068;545257;7;20050316 11:08;25/708269;
D;068;545257;7;20050316 11:08;P;;;;;;
D;068;545257;7;20050316 11:08;V;;;;;;
