A;164;20050316 11:14;PBARBER;
B;164;1792395;1;20050316 11:14;;;698;CONGARINNI RD S;CONGARINNI;2447;40.13;H;20041223;20050218;380000;R;R;RESIDENCE;;SL;;0;AB324465;
C;164;1792395;1;20050316 11:14;1/884351;
D;164;1792395;1;20050316 11:14;P;;;;;;
D;164;1792395;1;20050316 11:14;P;;;;;;
D;164;1792395;1;20050316 11:14;V;;;;;;
B;164;1792715;2;20050316 11:14;;;15;ADAM LANE;BOWRAVILLE;2449;1012;M;20041222;20050204;25000;Z;V;VACANT LAND;;AG;;0;AB274105;
C;164;1792715;2;20050316 11:14;4/900933;
D;164;1792715;2;20050316 11:14;P;;;;;;
D;164;1792715;2;20050316 11:14;V;;;;;;
B;164;1793378;3;20050316 11:14;;;12;BARNETTS RD;GUMMA;2447;1.003;H;20041223;20050218;432000;R;R;RESIDENCE;;SF;;0;AB306506;
C;164;1793378;3;20050316 11:14;4/819662;
D;164;1793378;3;20050316 11:14;P;;;;;;
D;164;1793378;3;20050316 11:14;P;;;;;;
D;164;1793378;3;20050316 11:14;V;;;;;;
B;164;1793379;4;20050316 11:14;;;24;BARNETTS RD;GUMMA;2447;9.977;H;20050117;20050209;461000;R;R;RESIDENCE;;SF;;0;AB310839;
C;164;1793379;4;20050316 11:14;33/826571;
D;164;1793379;4;20050316 11:14;P;;;;;;
D;164;1793379;4;20050316 11:14;P;;;;;;
D;164;1793379;4;20050316 11:14;V;;;;;;
D;164;1793379;4;20050316 11:14;V;;;;;;
B;164;1793414;5;20050316 11:14;;;236;UPPER WARRELL CREEK RD;CONGARINNI;2447;2.001;H;20041221;20050221;320000;R;R;RESIDENCE;;SJ;;0;AB316501;
C;164;1793414;5;20050316 11:14;783/700585;
D;164;1793414;5;20050316 11:14;P;;;;;;
D;164;1793414;5;20050316 11:14;P;;;;;;
D;164;1793414;5;20050316 11:14;V;;;;;;
B;164;1794202;6;20050316 11:14;;;;PARK ST;MACKSVILLE;2447;4674;M;20040803;20040820;130000;A;V;VACANT LAND;;AE;;0;AB293416;
C;164;1794202;6;20050316 11:14;256/806619;
D;164;1794202;6;20050316 11:14;P;;;;;;
D;164;1794202;6;20050316 11:14;V;;;;;;
B;164;1794959;7;20050316 11:14;;;101;TAYLORS ARM RD;BURRAPINE;2447;202.9;H;20041214;20050203;275000;R;V;VACANT LAND;;RB;;0;AB312008;
C;164;1794959;7;20050316 11:14;90, 98, 99, 100, 101/755547;
D;164;1794959;7;20050316 11:14;P;;;;;;
D;164;1794959;7;20050316 11:14;V;;;;;;
B;164;1795695;8;20050316 11:14;;;18;GLENMORE CRES;MACKSVILLE;2447;824.3;M;20041221;20050215;284000;A;R;RESIDENCE;;AF;;0;AB298141;
C;164;1795695;8;20050316 11:14;56/259460;
D;164;1795695;8;20050316 11:14;P;;;;;;
D;164;1795695;8;20050316 11:14;V;;;;;;
D;164;1795695;8;20050316 11:14;V;;;;;;
B;164;1795917;9;20050316 11:14;;;20;BANKSIA CRES;NAMBUCCA HEADS;2448;603.5;M;20041224;20050204;305000;A;R;RESIDENCE;;AA;;0;AB324177;
C;164;1795917;9;20050316 11:14;41/260426;
D;164;1795917;9;20050316 11:14;P;;;;;;
D;164;1795917;9;20050316 11:14;P;;;;;;
D;164;1795917;9;20050316 11:14;V;;;;;;
B;164;1796154;10;20050316 11:14;;;14;BENT ST;NAMBUCCA HEADS;2448;754;M;20050110;20050221;255000;A;R;RESIDENCE;;AA;;0;AB323204;
C;164;1796154;10;20050316 11:14;91/262590;
D;164;1796154;10;20050316 11:14;P;;;;;;
D;164;1796154;10;20050316 11:14;V;;;;;;
D;164;1796154;10;20050316 11:14;V;;;;;;
B;164;1796760;11;20050316 11:14;;4;5;KEN HOWARD CRES;NAMBUCCA HEADS;2448;;;20040727;20050218;82500;;3;FACTORY;4;;;0;AB315256;
C;164;1796760;11;20050316 11:14;4/SP21250;
D;164;1796760;11;20050316 11:14;P;;;;;;
D;164;1796760;11;20050316 11:14;V;;;;;;
D;164;1796760;11;20050316 11:14;V;;;;;;
B;164;1798253;12;20050316 11:14;;;25;SEAVIEW ST;NAMBUCCA HEADS;2448;694.7;M;20041222;20050128;365000;A;R;RESIDENCE;;AA;;0;AB302065;
C;164;1798253;12;20050316 11:14;53/609523;
D;164;1798253;12;20050316 11:14;P;;;;;;
D;164;1798253;12;20050316 11:14;P;;;;;;
D;164;1798253;12;20050316 11:14;V;;;;;;
D;164;1798253;12;20050316 11:14;V;;;;;;
B;164;1799396;13;20050316 11:14;;;416;SULLIVANS RD;VALLA;2448;4047;M;20041223;20050120;399000;R;R;RESIDENCE;;SY;;0;AB315484;
C;164;1799396;13;20050316 11:14;23/251285;
D;164;1799396;13;20050316 11:14;P;;;;;;
D;164;1799396;13;20050316 11:14;P;;;;;;
D;164;1799396;13;20050316 11:14;V;;;;;;
D;164;1799396;13;20050316 11:14;V;;;;;;
B;164;1799677;14;20050316 11:14;;;22;HIBISCUS DR;VALLA BEACH;2448;585.2;M;20050125;20050222;310000;A;R;RESIDENCE;;AL;;0;AB326846;
C;164;1799677;14;20050316 11:14;40/255481;
D;164;1799677;14;20050316 11:14;P;;;;;;
D;164;1799677;14;20050316 11:14;V;;;;;;
B;164;1799878;15;20050316 11:14;;;7;WENTWORTH-SMITH ST;VALLA BEACH;2448;629.9;M;20050113;20050224;335000;A;R;RESIDENCE;;AL;;0;AB319703;
C;164;1799878;15;20050316 11:14;33/43807;
D;164;1799878;15;20050316 11:14;P;;;;;;
D;164;1799878;15;20050316 11:14;P;;;;;;
D;164;1799878;15;20050316 11:14;V;;;;;;
B;164;1800710;16;20050316 11:14;;;13;PAWSEYS RD;SOUTH ARM;2449;2;H;20050125;20050224;250000;R;R;RESIDENCE;;SV;;0;AB316740;
C;164;1800710;16;20050316 11:14;10/625160;
D;164;1800710;16;20050316 11:14;P;;;;;;
D;164;1800710;16;20050316 11:14;P;;;;;;
D;164;1800710;16;20050316 11:14;V;;;;;;
D;164;1800710;16;20050316 11:14;V;;;;;;
B;164;3115490;17;20050316 11:14;;;;MONRO ST;NAMBUCCA HEADS;2448;1805;M;20050106;20050211;143000;I;V;VACANT LAND;;FA;;0;AB303271;
C;164;3115490;17;20050316 11:14;141/1072154;
D;164;3115490;17;20050316 11:14;P;;;;;;
D;164;3115490;17;20050316 11:14;P;;;;;;
D;164;3115490;17;20050316 11:14;V;;;;;;
D;164;3115490;17;20050316 11:14;V;;;;;;
B;164;3141268;18;20050316 11:14;;;18;LANGSFORD WAY;VALLA BEACH;2448;949;M;20050110;20050223;197000;A;V;VACANT LAND;;AL;;0;AB316745;
C;164;3141268;18;20050316 11:14;9/1076134;
D;164;3141268;18;20050316 11:14;P;;;;;;
D;164;3141268;18;20050316 11:14;P;;;;;;
D;164;3141268;18;20050316 11:14;V;;;;;;
Z;93;18;18;55;
