A;043;20050117 11:04;PBARBER;
B;043;477757;1;20050117 11:04;;;;YOUNG RD;GRENFELL;2810;171.3;H;20040813;20040813;645000;R;3;FARM;;RE;;0;AB180232;
C;043;477757;1;20050117 11:04;14/112947 A, B, C/420350 149, 196, 197, 198, 199/754583;
D;043;477757;1;20050117 11:04;P;;;;;;
D;043;477757;1;20050117 11:04;V;;;;;;
B;043;477792;2;20050117 11:04;BRINDABELLA;;;ADAMS LANE;GREENETHORPE;2809;93.15;H;20040520;20040702;445000;R;3;FARM;;RE;;0;AA808260;
C;043;477792;2;20050117 11:04;13, 14/111761 42, 60/754587;
D;043;477792;2;20050117 11:04;P;;;;;;
D;043;477792;2;20050117 11:04;P;;;;;;
D;043;477792;2;20050117 11:04;V;;;;;;
D;043;477792;2;20050117 11:04;V;;;;;;
D;043;477792;2;20050117 11:04;V;;;;;;
D;043;477792;2;20050117 11:04;V;;;;;;
B;043;478095;3;20050117 11:04;;;;SECOND ST;QUANDIALLA;2721;1100;M;20041215;20041223;95000;A;R;RESIDENCE;;AQ;;0;AB195114;
C;043;478095;3;20050117 11:04;5/2/7763;
D;043;478095;3;20050117 11:04;P;;;;;;
D;043;478095;3;20050117 11:04;P;;;;;;
D;043;478095;3;20050117 11:04;V;;;;;;
B;043;478105;4;20050117 11:04;;;18;TALBOT ST;QUANDIALLA;2721;1012;M;20041124;20041214;27000;A;R;RESIDENCE;;AQ;;0;AB188800;
C;043;478105;4;20050117 11:04;8/5/7763;
D;043;478105;4;20050117 11:04;P;;;;;;
D;043;478105;4;20050117 11:04;V;;;;;;
B;043;478985;5;20050117 11:04;;;10;EAST ST;GRENFELL;2810;1012;M;20041108;20041216;35000;A;R;RESIDENCE;;AE;;0;AB204977;
C;043;478985;5;20050117 11:04;5/21/758473;
D;043;478985;5;20050117 11:04;P;;;;;;
D;043;478985;5;20050117 11:04;P;;;;;;
D;043;478985;5;20050117 11:04;V;;;;;;
B;043;479267;6;20050117 11:04;;;39;MAIN ST;GRENFELL;2810;303.5;M;20041126;20041217;20000;A;3;SHOP;;BA;;0;AB184979;
C;043;479267;6;20050117 11:04;6/662576;
D;043;479267;6;20050117 11:04;P;;;;;;
D;043;479267;6;20050117 11:04;V;;;;;;
B;043;479806;7;20050117 11:04;;;45;WOOD ST;GRENFELL;2810;4048;M;20041111;20041210;45000;A;V;VACANT LAND;;AE;;0;AB193356;
C;043;479806;7;20050117 11:04;5, 6/37/758473;
D;043;479806;7;20050117 11:04;P;;;;;;
D;043;479806;7;20050117 11:04;V;;;;;;
D;043;479806;7;20050117 11:04;V;;;;;;
Z;37;7;7;21;
