A;171;20050516 14:27;PDANN;
B;171;1803467;1;20050516 14:27;;13;7;ADVOCATE PL;BANORA POINT;2486;;;20050315;20050414;232000;;R;RESIDENCE;11;;;0;AB457074;
C;171;1803467;1;20050516 14:27;11/SP48027;
D;171;1803467;1;20050516 14:27;P;;;;;;
D;171;1803467;1;20050516 14:27;V;;;;;;
B;171;1803515;2;20050516 14:27;;3;3;ADVOCATE PL;BANORA POINT;2486;;;20050308;20050411;255000;;R;RESIDENCE;3;;;0;AB434129;
C;171;1803515;2;20050516 14:27;3/SP49178;
D;171;1803515;2;20050516 14:27;P;;;;;;
D;171;1803515;2;20050516 14:27;P;;;;;;
D;171;1803515;2;20050516 14:27;V;;;;;;
D;171;1803515;2;20050516 14:27;V;;;;;;
B;171;1804301;3;20050516 14:27;;;66;ASH DR;BANORA POINT;2486;973.7;M;20050302;20050415;405000;A;R;RESIDENCE;;HQ;;0;AB444099;
C;171;1804301;3;20050516 14:27;243/787100;
D;171;1804301;3;20050516 14:27;P;;;;;;
D;171;1804301;3;20050516 14:27;P;;;;;;
D;171;1804301;3;20050516 14:27;V;;;;;;
D;171;1804301;3;20050516 14:27;V;;;;;;
B;171;1804367;4;20050516 14:27;;;5;ASPEN PL;BILAMBIL HEIGHTS;2486;717.7;M;20040816;20040831;400000;A;R;RESIDENCE;;NG;AC;0;AA948455;
C;171;1804367;4;20050516 14:27;236/867487;
D;171;1804367;4;20050516 14:27;P;;;;;;
D;171;1804367;4;20050516 14:27;V;;;;;;
B;171;1804705;5;20050516 14:27;;;9;BALLYMORE CT;BANORA POINT;2486;1349.7;M;20050307;20050414;520000;A;3;HOUSE;;NL;;0;AB431763;
C;171;1804705;5;20050516 14:27;23/881261;
D;171;1804705;5;20050516 14:27;P;;;;;;
D;171;1804705;5;20050516 14:27;P;;;;;;
D;171;1804705;5;20050516 14:27;V;;;;;;
D;171;1804705;5;20050516 14:27;V;;;;;;
B;171;1805045;6;20050516 14:27;;;43;BANORA BVD;BANORA POINT;2486;670.3;M;20050222;20050324;355000;A;R;RESIDENCE;;HM;;0;AB445933;
C;171;1805045;6;20050516 14:27;50/238995;
D;171;1805045;6;20050516 14:27;P;;;;;;
D;171;1805045;6;20050516 14:27;V;;;;;;
B;171;1806222;7;20050516 14:27;;;;CRABBES CREEK RD;CRABBES CREEK;2483;2.009;H;20050225;20050329;515000;R;R;RESIDENCE;;RB;;0;AB428174;
C;171;1806222;7;20050516 14:27;7/855550;
D;171;1806222;7;20050516 14:27;P;;;;;;
D;171;1806222;7;20050516 14:27;P;;;;;;
D;171;1806222;7;20050516 14:27;V;;;;;;
D;171;1806222;7;20050516 14:27;V;;;;;;
B;171;1806245;8;20050516 14:27;;;14;BLUE JAY CCT;KINGSCLIFF;2487;553.5;M;20050321;20050420;465000;A;R;RESIDENCE;;JA;;0;AB447226;
C;171;1806245;8;20050516 14:27;39/839005;
D;171;1806245;8;20050516 14:27;P;;;;;;
D;171;1806245;8;20050516 14:27;P;;;;;;
D;171;1806245;8;20050516 14:27;V;;;;;;
B;171;1806334;9;20050516 14:27;;;13;BLUE WATERS CRES;TWEED HEADS WEST;2485;619.7;M;20050310;20050408;278000;A;R;RESIDENCE;;NJ;;0;AB431087;
C;171;1806334;9;20050516 14:27;16/238224;
D;171;1806334;9;20050516 14:27;P;;;;;;
D;171;1806334;9;20050516 14:27;V;;;;;;
D;171;1806334;9;20050516 14:27;V;;;;;;
B;171;1806778;10;20050516 14:27;;;69;BOTANICAL CCT;BANORA POINT;2486;706.6;M;20050210;20050411;442000;A;R;RESIDENCE;;NL;;0;AB425348;
C;171;1806778;10;20050516 14:27;162/1011335;
D;171;1806778;10;20050516 14:27;P;;;;;;
D;171;1806778;10;20050516 14:27;P;;;;;;
D;171;1806778;10;20050516 14:27;V;;;;;;
B;171;1807712;11;20050516 14:27;;;12;BUCKINGHAM DR;POTTSVILLE;2489;800;M;20050329;20050418;340000;A;R;RESIDENCE;;JK;;0;AB433781;
C;171;1807712;11;20050516 14:27;216/806528;
D;171;1807712;11;20050516 14:27;P;;;;;;
D;171;1807712;11;20050516 14:27;P;;;;;;
D;171;1807712;11;20050516 14:27;V;;;;;;
D;171;1807712;11;20050516 14:27;V;;;;;;
B;171;1808120;12;20050516 14:27;;;462;BYRRILL CREEK RD;BYRRILL CREEK;2484;44.02;H;20041015;20050405;408000;R;R;RESIDENCE;;TJ;;0;AB427352;
C;171;1808120;12;20050516 14:27;1/47019 5/631997;
D;171;1808120;12;20050516 14:27;P;;;;;;
D;171;1808120;12;20050516 14:27;P;;;;;;
D;171;1808120;12;20050516 14:27;V;;;;;;
B;171;1808195;13;20050516 14:27;;;44;CABARITA RD;BOGANGAR;2488;814.3;M;20050315;20050426;615000;A;R;RESIDENCE;;JF;;0;AB455819;
C;171;1808195;13;20050516 14:27;29/827285;
D;171;1808195;13;20050516 14:27;P;;;;;;
D;171;1808195;13;20050516 14:27;V;;;;;;
B;171;1808707;14;20050516 14:27;;32;;CARRAMAR DR;TWEED HEADS;2485;;;20050307;20050324;242000;;R;RESIDENCE;32;;;0;AB438113;
C;171;1808707;14;20050516 14:27;32/SP32820;
D;171;1808707;14;20050516 14:27;P;;;;;;
D;171;1808707;14;20050516 14:27;V;;;;;;
B;171;1808878;15;20050516 14:27;;;19;CASSIA CRES;BANORA POINT;2486;741;M;20050309;20050407;360000;A;R;RESIDENCE;;HR;;0;AB438881;
C;171;1808878;15;20050516 14:27;11/816363;
D;171;1808878;15;20050516 14:27;P;;;;;;
D;171;1808878;15;20050516 14:27;V;;;;;;
B;171;1809416;16;20050516 14:27;;;22;CHEVELL PL;SMITHS CREEK;2460;4566;M;20050131;20050401;371000;R;R;RESIDENCE;;RE;;0;AB459957;
C;171;1809416;16;20050516 14:27;8/703443;
D;171;1809416;16;20050516 14:27;P;;;;;;
D;171;1809416;16;20050516 14:27;P;;;;;;
D;171;1809416;16;20050516 14:27;V;;;;;;
D;171;1809416;16;20050516 14:27;V;;;;;;
B;171;1809420;17;20050516 14:27;;;34;CHEVELL PL;SMITHS CREEK;2460;1.153;H;20041221;20050223;310000;R;R;RESIDENCE;;RE;;0;AB452407;
C;171;1809420;17;20050516 14:27;12/263961;
D;171;1809420;17;20050516 14:27;P;;;;;;
D;171;1809420;17;20050516 14:27;P;;;;;;
D;171;1809420;17;20050516 14:27;V;;;;;;
D;171;1809420;17;20050516 14:27;V;;;;;;
B;171;1809708;18;20050516 14:27;;;3;CLONAKILTY CL;BANORA POINT;2486;709.5;M;20050208;20050401;350000;A;R;RESIDENCE;;HQ;;0;AB429718;
