A;199;20050616 08:47;PDANN;
B;199;1880003;1;20050616 08:47;MITCHBROOK;;555;HAWTHORNE DR;ARDING;2358;40.449;H;20050226;20050505;600000;R;3;FARM;;RB;;0;AB514447;
C;199;1880003;1;20050616 08:47;1/171031 2/526103 376/755807;
D;199;1880003;1;20050616 08:47;P;;;;;;
D;199;1880003;1;20050616 08:47;V;;;;;;
D;199;1880003;1;20050616 08:47;V;;;;;;
B;199;1880086;2;20050616 08:47;;;LOTS113,16;MAITLAND POINT RD;ROCKY RIVER;2358;10.89;H;20050304;20050505;103000;R;V;VACANT LAND;;RA;;0;AB493614;
C;199;1880086;2;20050616 08:47;113, 169, 210/755807;
D;199;1880086;2;20050616 08:47;P;;;;;;
D;199;1880086;2;20050616 08:47;P;;;;;;
D;199;1880086;2;20050616 08:47;V;;;;;;
B;199;1880351;3;20050616 08:47;;;7;CLERK ST;BUNDARRA;2359;1871;M;20030820;20050516;7950;Z;V;VACANT LAND;;VB;;0;AB519794;
C;199;1880351;3;20050616 08:47;3/55/758181;
D;199;1880351;3;20050616 08:47;P;;;;;;
D;199;1880351;3;20050616 08:47;P;;;;;;
D;199;1880351;3;20050616 08:47;V;;;;;;
B;199;1880745;4;20050616 08:47;;;208;MUNDAYS LANE;SAUMAREZ PONDS;2350;40.47;H;20050421;20050429;450000;R;R;RESIDENCE;;RB;;0;AB499516;
C;199;1880745;4;20050616 08:47;35/755821;
D;199;1880745;4;20050616 08:47;P;;;;;;
D;199;1880745;4;20050616 08:47;P;;;;;;
D;199;1880745;4;20050616 08:47;P;;;;;;
D;199;1880745;4;20050616 08:47;V;;;;;;
B;199;1880779;5;20050616 08:47;WARILEI;;46;INVERGOWRIE RD;INVERGOWRIE;2358;4.856;H;20050420;20050513;280000;R;R;RESIDENCE;;RC;;0;AB507882;
C;199;1880779;5;20050616 08:47;15/241422;
D;199;1880779;5;20050616 08:47;P;;;;;;
D;199;1880779;5;20050616 08:47;P;;;;;;
D;199;1880779;5;20050616 08:47;V;;;;;;
B;199;1880990;6;20050616 08:47;;;79;BILGA RD;INVERGOWRIE;2358;2;H;20050413;20050513;242500;R;R;RESIDENCE;;RC;;0;AB527228;
C;199;1880990;6;20050616 08:47;94/249072;
D;199;1880990;6;20050616 08:47;P;;;;;;
D;199;1880990;6;20050616 08:47;P;;;;;;
D;199;1880990;6;20050616 08:47;V;;;;;;
D;199;1880990;6;20050616 08:47;V;;;;;;
B;199;1881346;7;20050616 08:47;CAMARIA;;645;THE GAP RD;SALISBURY PLAINS;2358;5;H;20050421;20050519;192000;R;R;RESIDENCE;;RD;;0;AB511577;
C;199;1881346;7;20050616 08:47;1/1018290;
D;199;1881346;7;20050616 08:47;P;;;;;;
D;199;1881346;7;20050616 08:47;P;;;;;;
D;199;1881346;7;20050616 08:47;V;;;;;;
B;199;1881572;8;20050616 08:47;URALLA METALS;;48;DUKE ST;URALLA;2358;3683;M;20050418;20050428;150000;I;3;INDUSTRIAL SH;;LN;;0;AB497466;
C;199;1881572;8;20050616 08:47;2/844141;
D;199;1881572;8;20050616 08:47;P;;;;;;
D;199;1881572;8;20050616 08:47;V;;;;;;
D;199;1881572;8;20050616 08:47;V;;;;;;
B;199;1881720;9;20050616 08:47;WALSH'S BUTCHERY;;56;BRIDGE ST;URALLA;2358;205;M;20050412;20050510;120000;B;3;SHOP;;BD;;0;AB510056;
C;199;1881720;9;20050616 08:47;51/857002;
D;199;1881720;9;20050616 08:47;P;;;;;;
