A;219;20050316 11:17;PBARBER;
B;219;2348052;1;20050316 11:17;;;62;ARTHUR PHILLIP DR;NORTH RICHMOND;2754;992.7;M;20050118;20050225;580000;A;R;RESIDENCE;;AL;;0;AB319191;
C;219;2348052;1;20050316 11:17;29/794424;
D;219;2348052;1;20050316 11:17;P;;;;;;
D;219;2348052;1;20050316 11:17;P;;;;;;
D;219;2348052;1;20050316 11:17;V;;;;;;
D;219;2348052;1;20050316 11:17;V;;;;;;
B;219;2348879;2;20050316 11:17;;;46;BELLS RD;GROSE VALE;2753;1454;M;20040827;20050228;616000;R;R;RESIDENCE;;GS;;0;AB323533;
C;219;2348879;2;20050316 11:17;2/222150;
D;219;2348879;2;20050316 11:17;P;;;;;;
D;219;2348879;2;20050316 11:17;V;;;;;;
B;219;2349070;3;20050316 11:17;;;1880;BELLS LINE OF RD;KURRAJONG HEIGHTS;2758;32.27;H;20050113;20050218;1850000;P;3;FARMACCOMODAT;;PJ;;0;AB302294;
C;219;2349070;3;20050316 11:17;35/657692 Enclosure Permit: 60004;
D;219;2349070;3;20050316 11:17;P;;;;;;
D;219;2349070;3;20050316 11:17;V;;;;;;
B;219;2349254;4;20050316 11:17;;;2137;BELLS LINE OF RD;KURRAJONG HEIGHTS;2758;10.19;H;20040907;20041109;692500;P;R;RESIDENCE;;PJ;;0;AB306891;
C;219;2349254;4;20050316 11:17;51/789345;
D;219;2349254;4;20050316 11:17;P;;;;;;
D;219;2349254;4;20050316 11:17;V;;;;;;
B;219;2351736;5;20050316 11:17;;;169;CHURCH ST;SOUTH WINDSOR;2756;714.5;M;20041127;20041222;222500;A;R;RESIDENCE;;AU;;0;AB307943;
C;219;2351736;5;20050316 11:17;41/32289;
D;219;2351736;5;20050316 11:17;P;;;;;;
D;219;2351736;5;20050316 11:17;V;;;;;;
B;219;2352030;6;20050316 11:17;;;6;COLEY PL;BLIGH PARK;2756;574.6;M;20050211;20050211;102500;A;R;RESIDENCE;;AY;;25;AB317092;
C;219;2352030;6;20050316 11:17;1621/807770;
D;219;2352030;6;20050316 11:17;P;;;;;;
D;219;2352030;6;20050316 11:17;V;;;;;;
D;219;2352030;6;20050316 11:17;V;;;;;;
D;219;2352030;6;20050316 11:17;V;;;;;;
D;219;2352030;6;20050316 11:17;V;;;;;;
B;219;2352506;7;20050316 11:17;;;8;CONLAN ST;BLIGH PARK;2756;529;M;20041205;20050210;368000;A;R;RESIDENCE;;AY;;0;AB304451;
C;219;2352506;7;20050316 11:17;9014/844502;
D;219;2352506;7;20050316 11:17;P;;;;;;
D;219;2352506;7;20050316 11:17;P;;;;;;
D;219;2352506;7;20050316 11:17;V;;;;;;
D;219;2352506;7;20050316 11:17;V;;;;;;
B;219;2353511;8;20050316 11:17;;;14;DOROTHY ST;FREEMANS REACH;2756;;;20050116;20050208;285000;R;R;RESIDENCE;;GS;;0;AB330306;
C;219;2353511;8;20050316 11:17;58/221673;
D;219;2353511;8;20050316 11:17;P;;;;;;
D;219;2353511;8;20050316 11:17;P;;;;;;
D;219;2353511;8;20050316 11:17;V;;;;;;
D;219;2353511;8;20050316 11:17;V;;;;;;
B;219;2353767;9;20050316 11:17;;;33;DUKE RD;WILBERFORCE;2756;1012;M;20050119;20050228;380000;A;R;RESIDENCE;;BC;;0;AB323454;
C;219;2353767;9;20050316 11:17;10/249176;
D;219;2353767;9;20050316 11:17;P;;;;;;
D;219;2353767;9;20050316 11:17;V;;;;;;
D;219;2353767;9;20050316 11:17;V;;;;;;
B;219;2353951;10;20050316 11:17;;;1229;EAST KURRAJONG RD;EAST KURRAJONG;2758;2.028;H;20041223;20050218;365000;R;V;VACANT LAND;;GP;;0;AB319310;
C;219;2353951;10;20050316 11:17;4/207527;
D;219;2353951;10;20050316 11:17;P;;;;;;
D;219;2353951;10;20050316 11:17;P;;;;;;
D;219;2353951;10;20050316 11:17;V;;;;;;
B;219;2355290;11;20050316 11:17;;;179;GEAKES RD;GLOSSODIA;2756;2.814;H;20040823;20050223;790000;R;R;RESIDENCE;;GP;;0;AB328676;
C;219;2355290;11;20050316 11:17;2/629400;
D;219;2355290;11;20050316 11:17;P;;;;;;
D;219;2355290;11;20050316 11:17;P;;;;;;
D;219;2355290;11;20050316 11:17;V;;;;;;
D;219;2355290;11;20050316 11:17;V;;;;;;
B;219;2355559;12;20050316 11:17;;;601;GEORGE ST;SOUTH WINDSOR;2756;752.5;M;20040720;20040907;335000;A;R;RESIDENCE;;AU;;0;AB327245;
C;219;2355559;12;20050316 11:17;17/23924;
D;219;2355559;12;20050316 11:17;P;;;;;;
D;219;2355559;12;20050316 11:17;P;;;;;;
D;219;2355559;12;20050316 11:17;V;;;;;;
D;219;2355559;12;20050316 11:17;V;;;;;;
B;219;2357124;13;20050316 11:17;;;34;GROVES AVE;MULGRAVE;2756;2959;M;20041120;20050131;1510000;I;V;VACANT LAND;;FG;;0;AB302643;
C;219;2357124;13;20050316 11:17;14/717896;
D;219;2357124;13;20050316 11:17;P;;;;;;
D;219;2357124;13;20050316 11:17;V;;;;;;
