A;014;20050117 11:04;PBARBER;
B;014;332083;1;20050117 11:04;;;97;ANITA AVE;LAKE MUNMORAH;2259;279.9;M;20040217;20040407;532000;B;3;SHOP;;GC;;0;AB192771;
C;014;332083;1;20050117 11:04;1081/836321;
D;014;332083;1;20050117 11:04;P;;;;;;
D;014;332083;1;20050117 11:04;P;;;;;;
D;014;332083;1;20050117 11:04;V;;;;;;
B;014;332328;2;20050117 11:04;;;49;ANZAC RD;LONG JETTY;2261;600.7;M;20041220;20041220;150000;A;V;VACANT LAND;;CC;;0;AB192585;
C;014;332328;2;20050117 11:04;A/365532;
D;014;332328;2;20050117 11:04;P;;;;;;
D;014;332328;2;20050117 11:04;P;;;;;;
D;014;332328;2;20050117 11:04;V;;;;;;
B;014;333615;3;20050117 11:04;;;9;BANKS CL;BATEAU BAY;2261;640.4;M;20041101;20041213;385000;A;R;RESIDENCE;;DS;;0;AB181415;
C;014;333615;3;20050117 11:04;99/262204;
D;014;333615;3;20050117 11:04;P;;;;;;
D;014;333615;3;20050117 11:04;P;;;;;;
D;014;333615;3;20050117 11:04;P;;;;;;
D;014;333615;3;20050117 11:04;V;;;;;;
B;014;334538;4;20050117 11:04;;2;154;BAY RD;TOOWOON BAY;2261;134;M;20041030;20041213;375000;;R;RESIDENCE;2;;;0;AB194389;
C;014;334538;4;20050117 11:04;2/SP12768;
D;014;334538;4;20050117 11:04;P;;;;;;
D;014;334538;4;20050117 11:04;V;;;;;;
B;014;334781;5;20050117 11:04;;;3;BEACHCOMBER PDE;TOUKLEY;2263;543.8;M;20041115;20041220;305000;A;R;RESIDENCE;;MD;;0;AB199303;
C;014;334781;5;20050117 11:04;69/31091;
D;014;334781;5;20050117 11:04;P;;;;;;
D;014;334781;5;20050117 11:04;V;;;;;;
B;014;335459;6;20050117 11:04;;;8;BERNE ST;BATEAU BAY;2261;556.4;M;20041116;20041221;330000;A;R;RESIDENCE;;DS;;0;AB204706;
C;014;335459;6;20050117 11:04;52/202920;
D;014;335459;6;20050117 11:04;P;;;;;;
D;014;335459;6;20050117 11:04;V;;;;;;
B;014;336617;7;20050117 11:04;;;13;BON-MACE CL;BERKELEY VALE;2261;2107;M;20041110;20041222;297000;I;V;VACANT LAND;;JF;;0;AB201634;
C;014;336617;7;20050117 11:04;122/732600;
D;014;336617;7;20050117 11:04;P;;;;;;
D;014;336617;7;20050117 11:04;P;;;;;;
D;014;336617;7;20050117 11:04;V;;;;;;
B;014;336869;8;20050117 11:04;;;65;BOONDILLA RD;BLUE BAY;2261;461.6;M;20041109;20041222;510000;A;R;RESIDENCE;;CY;;0;AB186210;
C;014;336869;8;20050117 11:04;C/396598;
D;014;336869;8;20050117 11:04;P;;;;;;
D;014;336869;8;20050117 11:04;P;;;;;;
D;014;336869;8;20050117 11:04;V;;;;;;
B;014;336908;9;20050117 11:04;;2;27;BOONDILLA RD;THE ENTRANCE;2261;;;20041115;20041213;365000;;R;RESIDENCE;2;;;0;AB191566;
C;014;336908;9;20050117 11:04;2/SP63600;
D;014;336908;9;20050117 11:04;P;;;;;;
D;014;336908;9;20050117 11:04;P;;;;;;
D;014;336908;9;20050117 11:04;V;;;;;;
B;014;337133;10;20050117 11:04;;;78;BOTTLEBRUSH DR;GLENNING VALLEY;2261;595;M;20041116;20041217;360000;A;R;RESIDENCE;;DZ;;0;AB188079;
C;014;337133;10;20050117 11:04;505/846121;
D;014;337133;10;20050117 11:04;P;;;;;;
D;014;337133;10;20050117 11:04;P;;;;;;
D;014;337133;10;20050117 11:04;V;;;;;;
D;014;337133;10;20050117 11:04;V;;;;;;
B;014;337176;11;20050117 11:04;;;3;BOXWOOD CL;OURIMBAH;2258;7221;M;20041118;20041217;680000;P;R;RESIDENCE;;PB;;0;AB199341;
C;014;337176;11;20050117 11:04;2/656506;
D;014;337176;11;20050117 11:04;P;;;;;;
D;014;337176;11;20050117 11:04;P;;;;;;
D;014;337176;11;20050117 11:04;V;;;;;;
D;014;337176;11;20050117 11:04;V;;;;;;
B;014;338439;12;20050117 11:04;;;21;BUDGEWOI RD;NORAVILLE;2263;815.7;M;20041112;20041222;372000;A;R;RESIDENCE;;CT;;0;AB193984;
C;014;338439;12;20050117 11:04;20/26104;
D;014;338439;12;20050117 11:04;P;;;;;;
D;014;338439;12;20050117 11:04;P;;;;;;
D;014;338439;12;20050117 11:04;V;;;;;;
B;014;340004;13;20050117 11:04;;;146;CAMS BVD;SUMMERLAND POINT;2259;518.5;M;20040618;20041217;295000;A;R;RESIDENCE;;DJ;;0;AB195698;
C;014;340004;13;20050117 11:04;6/35/210015;
D;014;340004;13;20050117 11:04;P;;;;;;
D;014;340004;13;20050117 11:04;P;;;;;;
D;014;340004;13;20050117 11:04;V;;;;;;
B;014;340160;14;20050117 11:04;;;11;CAPTAIN COOK CRES;LONG JETTY;2261;505.9;M;20041123;20041221;385000;A;R;RESIDENCE;;CW;;0;AB196078;
C;014;340160;14;20050117 11:04;80/239509;
D;014;340160;14;20050117 11:04;P;;;;;;
D;014;340160;14;20050117 11:04;P;;;;;;
D;014;340160;14;20050117 11:04;V;;;;;;
B;014;340520;15;20050117 11:04;;;2;CASSIA CL;WATANOBBI;2259;402.5;M;20041110;20041130;2750;A;R;RESIDENCE;;DG;;0;AB149441;
