A;081;20050316 11:08;PBARBER;
B;081;573911;1;20050316 11:08;;;96;ADELPHI ST;ROUSE HILL;2155;623.6;M;20041220;20050214;601000;A;R;RESIDENCE;;AT;;0;AB319469;
C;081;573911;1;20050316 11:08;428/880508;
D;081;573911;1;20050316 11:08;P;;;;;;
D;081;573911;1;20050316 11:08;P;;;;;;
D;081;573911;1;20050316 11:08;V;;;;;;
D;081;573911;1;20050316 11:08;V;;;;;;
B;081;574193;2;20050316 11:08;;;21;ALANA DR;WEST PENNANT HILLS;2125;1008;M;20041113;20050114;680500;A;V;VACANT LAND;;AD;;0;AB229983;
C;081;574193;2;20050316 11:08;105/773005;
D;081;574193;2;20050316 11:08;P;;;;;;
D;081;574193;2;20050316 11:08;P;;;;;;
D;081;574193;2;20050316 11:08;V;;;;;;
B;081;574422;3;20050316 11:08;;;4;ALLANDALE DR;BAULKHAM HILLS;2153;789.5;M;20041204;20050228;621000;A;V;VACANT LAND;;AQ;;0;AB317901;
C;081;574422;3;20050316 11:08;112/263700;
D;081;574422;3;20050316 11:08;P;;;;;;
D;081;574422;3;20050316 11:08;P;;;;;;
D;081;574422;3;20050316 11:08;V;;;;;;
D;081;574422;3;20050316 11:08;V;;;;;;
B;081;574910;4;20050316 11:08;;;32;ANDREW PL;NORTH ROCKS;2151;902.5;M;20041129;20050121;690000;A;R;RESIDENCE;;AA;;0;AB274176;
C;081;574910;4;20050316 11:08;40/258592;
D;081;574910;4;20050316 11:08;P;;;;;;
D;081;574910;4;20050316 11:08;P;;;;;;
D;081;574910;4;20050316 11:08;V;;;;;;
B;081;575287;5;20050316 11:08;;;222;ANNANGROVE RD;ANNANGROVE;2156;2.388;H;20041126;20050131;1200000;R;R;RESIDENCE;;RD;;0;AB275490;
C;081;575287;5;20050316 11:08;4/414974;
D;081;575287;5;20050316 11:08;P;;;;;;
D;081;575287;5;20050316 11:08;V;;;;;;
B;081;575890;6;20050316 11:08;;;43;ARNDILL AVE;BAULKHAM HILLS;2153;695.6;M;20041218;20050131;560000;A;R;RESIDENCE;;AJ;;0;AB293524;
C;081;575890;6;20050316 11:08;60/242275;
D;081;575890;6;20050316 11:08;P;;;;;;
D;081;575890;6;20050316 11:08;P;;;;;;
D;081;575890;6;20050316 11:08;V;;;;;;
D;081;575890;6;20050316 11:08;V;;;;;;
B;081;576387;7;20050316 11:08;;;16;BADENOCH AVE;GLENHAVEN;2156;1000;M;20041208;20050215;770000;A;R;RESIDENCE;;AE;;0;AB322054;
C;081;576387;7;20050316 11:08;3033/801119;
D;081;576387;7;20050316 11:08;P;;;;;;
D;081;576387;7;20050316 11:08;V;;;;;;
B;081;576711;8;20050316 11:08;;;117;BALAKA DR;CARLINGFORD;2118;749.4;M;20050128;20050228;605000;A;R;RESIDENCE;;AA;;0;AB323159;
C;081;576711;8;20050316 11:08;1/259763;
D;081;576711;8;20050316 11:08;P;;;;;;
D;081;576711;8;20050316 11:08;P;;;;;;
D;081;576711;8;20050316 11:08;V;;;;;;
D;081;576711;8;20050316 11:08;V;;;;;;
B;081;576762;9;20050316 11:08;;;42;BALINTORE DR;CASTLE HILL;2154;920.7;M;20041026;20050222;1500000;A;R;RESIDENCE;;AE;;0;AB312212;
C;081;576762;9;20050316 11:08;9320/884465;
D;081;576762;9;20050316 11:08;P;;;;;;
D;081;576762;9;20050316 11:08;P;;;;;;
D;081;576762;9;20050316 11:08;V;;;;;;
D;081;576762;9;20050316 11:08;V;;;;;;
B;081;576823;10;20050316 11:08;;;1;BALLYMENA WAY;KELLYVILLE;2155;644.7;M;20050127;20050218;636000;A;R;RESIDENCE;;AT;;0;AB304165;
C;081;576823;10;20050316 11:08;39/1007352;
D;081;576823;10;20050316 11:08;P;;;;;;
D;081;576823;10;20050316 11:08;P;;;;;;
D;081;576823;10;20050316 11:08;V;;;;;;
D;081;576823;10;20050316 11:08;V;;;;;;
B;081;576997;11;20050316 11:08;;;5;BARCHAM CT;WEST PENNANT HILLS;2125;1509;M;20041215;20050209;1340000;A;R;RESIDENCE;;AD;;0;AB326249;
C;081;576997;11;20050316 11:08;321/788350;
D;081;576997;11;20050316 11:08;P;;;;;;
D;081;576997;11;20050316 11:08;P;;;;;;
D;081;576997;11;20050316 11:08;V;;;;;;
D;081;576997;11;20050316 11:08;V;;;;;;
B;081;577093;12;20050316 11:08;;;13;BARDSLEY CCT;ROUSE HILL;2155;449.9;M;20050113;20050209;530000;A;R;RESIDENCE;;AT;;0;AB292780;
C;081;577093;12;20050316 11:08;411/876730;
D;081;577093;12;20050316 11:08;P;;;;;;
D;081;577093;12;20050316 11:08;P;;;;;;
D;081;577093;12;20050316 11:08;V;;;;;;
D;081;577093;12;20050316 11:08;V;;;;;;
B;081;577432;13;20050316 11:08;;;29;BATTLEMENT CRES;CASTLE HILL;2154;693;M;20041126;20041220;525000;A;R;RESIDENCE;;AE;;0;AB223038;
C;081;577432;13;20050316 11:08;6045/709541;
D;081;577432;13;20050316 11:08;P;;;;;;
D;081;577432;13;20050316 11:08;P;;;;;;
D;081;577432;13;20050316 11:08;V;;;;;;
B;081;577790;14;20050316 11:08;;;26;BECKY AVE;NORTH ROCKS;2151;701.9;M;20041101;20050107;715000;A;R;RESIDENCE;;AA;;0;AB227314;
C;081;577790;14;20050316 11:08;226/231722;
D;081;577790;14;20050316 11:08;P;;;;;;
D;081;577790;14;20050316 11:08;P;;;;;;
D;081;577790;14;20050316 11:08;V;;;;;;
B;081;579538;15;20050316 11:08;;;357;BOUNDARY RD;MARAYLYA;2765;10.39;H;20041220;20050301;1550000;R;R;RESIDENCE;;RA;;0;AB324978;
C;081;579538;15;20050316 11:08;4/580445;
D;081;579538;15;20050316 11:08;P;;;;;;
D;081;579538;15;20050316 11:08;P;;;;;;
D;081;579538;15;20050316 11:08;V;;;;;;
B;081;579812;16;20050316 11:08;;1;1;BRAEFIELD PL;CASTLE HILL;2154;;;20050201;20050221;450000;;R;RESIDENCE;1;;;0;AB318930;
C;081;579812;16;20050316 11:08;1/SP53230;
D;081;579812;16;20050316 11:08;P;;;;;;
D;081;579812;16;20050316 11:08;P;;;;;;
D;081;579812;16;20050316 11:08;V;;;;;;
B;081;582649;17;20050316 11:08;;;18;CASABLANCA AVE;BEAUMONT HILLS;2155;728.4;M;20050211;20050211;285000;A;R;RESIDENCE;;AT;;0;AB291582;
C;081;582649;17;20050316 11:08;45/883152;
D;081;582649;17;20050316 11:08;P;;;;;;
D;081;582649;17;20050316 11:08;P;;;;;;
D;081;582649;17;20050316 11:08;V;;;;;;
B;081;582672;18;20050316 11:08;;3;1;CASTLE ST;CASTLE HILL;2154;;;20050125;20050224;850000;;R;RESIDENCE;2;;;0;AB324230;
C;081;582672;18;20050316 11:08;2/SP51836;
D;081;582672;18;20050316 11:08;P;;;;;;
D;081;582672;18;20050316 11:08;V;;;;;;
