A;171;20050316 11:14;PBARBER;
B;171;1803467;1;20050316 11:14;;7;7;ADVOCATE PL;BANORA POINT;2486;;;20050201;20050217;297000;;R;RESIDENCE;9;;;0;AB308873;
C;171;1803467;1;20050316 11:14;9/SP48027;
D;171;1803467;1;20050316 11:14;P;;;;;;
D;171;1803467;1;20050316 11:14;P;;;;;;
D;171;1803467;1;20050316 11:14;V;;;;;;
B;171;1803994;2;20050316 11:14;;;14;THE ANCHORAGE;TWEED HEADS;2485;809.3;M;20040406;20040506;566000;A;R;RESIDENCE;;LC;;0;AB311434;
C;171;1803994;2;20050316 11:14;226/253826;
D;171;1803994;2;20050316 11:14;P;;;;;;
D;171;1803994;2;20050316 11:14;P;;;;;;
D;171;1803994;2;20050316 11:14;V;;;;;;
B;171;1804708;3;20050316 11:14;;;11;BALLYMORE CT;BANORA POINT;2486;651.9;M;20050217;20050217;450000;A;R;RESIDENCE;;NL;;0;AB316192;
C;171;1804708;3;20050316 11:14;25/881261;
D;171;1804708;3;20050316 11:14;P;;;;;;
D;171;1804708;3;20050316 11:14;P;;;;;;
D;171;1804708;3;20050316 11:14;V;;;;;;
D;171;1804708;3;20050316 11:14;V;;;;;;
B;171;1805135;4;20050316 11:14;;;30;BARNBY ST;MURWILLUMBAH;2484;531.1;M;20041201;20050120;250000;A;R;RESIDENCE;;JM;;0;AB315587;
C;171;1805135;4;20050316 11:14;33/25665;
D;171;1805135;4;20050316 11:14;P;;;;;;
D;171;1805135;4;20050316 11:14;V;;;;;;
B;171;1805185;5;20050316 11:14;;12;2;BARRETT ST;TWEED HEADS WEST;2485;;;20050104;20050120;252500;;R;RESIDENCE;12;;;0;AB311862;
C;171;1805185;5;20050316 11:14;12/SP42431;
D;171;1805185;5;20050316 11:14;P;;;;;;
D;171;1805185;5;20050316 11:14;V;;;;;;
B;171;1805235;6;20050316 11:14;;3;3;BARRETT ST;TWEED HEADS WEST;2485;;;20041115;20041217;195000;;R;RESIDENCE;3;;;0;AB296838;
C;171;1805235;6;20050316 11:14;3/SP51184;
D;171;1805235;6;20050316 11:14;P;;;;;;
D;171;1805235;6;20050316 11:14;V;;;;;;
B;171;1805297;7;20050316 11:14;;;59;BAWDEN ST;TUMBULGUM;2490;505.9;M;20041109;20050203;430000;A;R;RESIDENCE;;MA;;0;AB313624;
C;171;1805297;7;20050316 11:14;24/2/1223;
D;171;1805297;7;20050316 11:14;P;;;;;;
D;171;1805297;7;20050316 11:14;P;;;;;;
D;171;1805297;7;20050316 11:14;V;;;;;;
D;171;1805297;7;20050316 11:14;V;;;;;;
B;171;1805336;8;20050316 11:14;SEASCAPE;701;53;BAY ST;TWEED HEADS;2485;;;20050124;20050223;915000;;R;RESIDENCE;25;;;0;AB325983;
C;171;1805336;8;20050316 11:14;25/SP20856;
D;171;1805336;8;20050316 11:14;P;;;;;;
D;171;1805336;8;20050316 11:14;V;;;;;;
D;171;1805336;8;20050316 11:14;V;;;;;;
B;171;1805580;9;20050316 11:14;;;39;BEACH ST;KINGSCLIFF;2487;779.1;M;20050202;20050225;517000;A;R;RESIDENCE;;JA;;0;AB320082;
C;171;1805580;9;20050316 11:14;20/793925;
D;171;1805580;9;20050316 11:14;P;;;;;;
D;171;1805580;9;20050316 11:14;V;;;;;;
D;171;1805580;9;20050316 11:14;V;;;;;;
B;171;1805585;10;20050316 11:14;;;36;BEACH ST;KINGSCLIFF;2487;632;M;20050131;20050221;490000;A;R;RESIDENCE;;JA;;0;AB326511;
C;171;1805585;10;20050316 11:14;25/793925;
D;171;1805585;10;20050316 11:14;P;;;;;;
D;171;1805585;10;20050316 11:14;P;;;;;;
D;171;1805585;10;20050316 11:14;V;;;;;;
D;171;1805585;10;20050316 11:14;V;;;;;;
B;171;1805627;11;20050316 11:14;;;2;BEATRICE CT;POTTSVILLE;2489;731.8;M;20050124;20050225;380000;A;R;RESIDENCE;;JK;;0;AB317126;
C;171;1805627;11;20050316 11:14;21/786188;
D;171;1805627;11;20050316 11:14;P;;;;;;
D;171;1805627;11;20050316 11:14;P;;;;;;
D;171;1805627;11;20050316 11:14;V;;;;;;
D;171;1805627;11;20050316 11:14;V;;;;;;
B;171;1806521;12;20050316 11:14;;;125;BONNYDOON RD;UKI;2484;5.187;H;20050121;20050221;330000;R;R;RESIDENCE;;RN;;0;AB312131;
C;171;1806521;12;20050316 11:14;76/843738;
D;171;1806521;12;20050316 11:14;P;;;;;;
D;171;1806521;12;20050316 11:14;V;;;;;;
D;171;1806521;12;20050316 11:14;V;;;;;;
B;171;1807673;13;20050316 11:14;;4;14;BUCHAN AVE;TWEED HEADS;2485;;;20050203;20050218;219000;;R;RESIDENCE;4;;;0;AB324947;
C;171;1807673;13;20050316 11:14;4/SP21024;
D;171;1807673;13;20050316 11:14;P;;;;;;
D;171;1807673;13;20050316 11:14;V;;;;;;
B;171;1807750;14;20050316 11:14;;;23;BUCKINGHAM DR;POTTSVILLE;2489;1015;M;20041125;20041220;401000;A;R;RESIDENCE;;JK;;0;AB319433;
C;171;1807750;14;20050316 11:14;35/877230;
D;171;1807750;14;20050316 11:14;P;;;;;;
D;171;1807750;14;20050316 11:14;P;;;;;;
D;171;1807750;14;20050316 11:14;V;;;;;;
D;171;1807750;14;20050316 11:14;V;;;;;;
B;171;1809146;15;20050316 11:14;;;37;CHAMPAGNE DR;TWEED HEADS SOUTH;2486;721;M;20041208;20050207;390000;A;R;RESIDENCE;;NC;;0;AB306985;
C;171;1809146;15;20050316 11:14;314/844423;
D;171;1809146;15;20050316 11:14;P;;;;;;
D;171;1809146;15;20050316 11:14;P;;;;;;
D;171;1809146;15;20050316 11:14;V;;;;;;
D;171;1809146;15;20050316 11:14;V;;;;;;
B;171;1809374;16;20050316 11:14;;;6;CHERRY CT;BANORA POINT;2486;780.2;M;20041118;20050211;565000;A;R;RESIDENCE;;HQ;;0;AB315949;
C;171;1809374;16;20050316 11:14;924/800084;
D;171;1809374;16;20050316 11:14;P;;;;;;
D;171;1809374;16;20050316 11:14;P;;;;;;
D;171;1809374;16;20050316 11:14;V;;;;;;
D;171;1809374;16;20050316 11:14;V;;;;;;
B;171;1809761;17;20050316 11:14;;;609;CLOTHIERS CREEK RD;CLOTHIERS CREEK;2484;2.904;H;20041125;20050211;670000;R;R;RESIDENCE;;RB;;0;AB298175;
C;171;1809761;17;20050316 11:14;8/773969;
D;171;1809761;17;20050316 11:14;P;;;;;;
D;171;1809761;17;20050316 11:14;P;;;;;;
D;171;1809761;17;20050316 11:14;V;;;;;;
D;171;1809761;17;20050316 11:14;V;;;;;;
B;171;1810206;18;20050316 11:14;;9;61;TWEED COAST RD;BOGANGAR;2488;;;20041214;20050202;315000;;R;RESIDENCE;9;;;0;AB291784;
C;171;1810206;18;20050316 11:14;9/SP48181;
D;171;1810206;18;20050316 11:14;P;;;;;;
D;171;1810206;18;20050316 11:14;V;;;;;;
D;171;1810206;18;20050316 11:14;V;;;;;;
B;171;1810223;19;20050316 11:14;;;47 A;TWEED COAST RD;BOGANGAR;2488;682;M;20040526;20041217;545000;B;V;VACANT LAND;;CC;;0;AB291841;
C;171;1810223;19;20050316 11:14;1/831562;
D;171;1810223;19;20050316 11:14;P;;;;;;
D;171;1810223;19;20050316 11:14;P;;;;;;
D;171;1810223;19;20050316 11:14;P;;;;;;
D;171;1810223;19;20050316 11:14;P;;;;;;
D;171;1810223;19;20050316 11:14;V;;;;;;
B;171;1810477;20;20050316 11:14;;;81;COMMERCIAL RD;MURWILLUMBAH;2484;;;20050117;20050223;266000;A;R;RESIDENCE;;JR;;0;AB318652;
C;171;1810477;20;20050316 11:14;21/33/9772;
D;171;1810477;20;20050316 11:14;P;;;;;;
D;171;1810477;20;20050316 11:14;P;;;;;;
D;171;1810477;20;20050316 11:14;V;;;;;;
D;171;1810477;20;20050316 11:14;V;;;;;;
B;171;1810588;21;20050316 11:14;;1;88;COMPANION WAY;TWEED HEADS;2485;;;20041207;20041222;347500;;R;RESIDENCE;1;;;0;AB305413;
C;171;1810588;21;20050316 11:14;1/SP16147;
D;171;1810588;21;20050316 11:14;P;;;;;;
D;171;1810588;21;20050316 11:14;V;;;;;;
B;171;1810728;22;20050316 11:14;;;17;COOLABAH CT;BANORA POINT;2486;922.9;M;20041222;20050211;567000;A;R;RESIDENCE;;HQ;;0;AB325443;
C;171;1810728;22;20050316 11:14;37/701141;
D;171;1810728;22;20050316 11:14;P;;;;;;
D;171;1810728;22;20050316 11:14;V;;;;;;
B;171;1811033;23;20050316 11:14;;1;4;COVENT GARDENS WAY;BANORA POINT;2486;;;20041123;20050119;279900;;R;RESIDENCE;1;;;0;AB301368;
C;171;1811033;23;20050316 11:14;1/SP47881;
D;171;1811033;23;20050316 11:14;P;;;;;;
D;171;1811033;23;20050316 11:14;V;;;;;;
D;171;1811033;23;20050316 11:14;V;;;;;;
B;171;1811436;24;20050316 11:14;;;9;CROOKES VALLEY RD;CRYSTAL CREEK;2484;3.518;H;20041217;20050207;450000;R;R;RESIDENCE;;RE;;0;AB291422;
C;171;1811436;24;20050316 11:14;4/881229;
D;171;1811436;24;20050316 11:14;P;;;;;;
D;171;1811436;24;20050316 11:14;P;;;;;;
D;171;1811436;24;20050316 11:14;P;;;;;;
D;171;1811436;24;20050316 11:14;V;;;;;;
D;171;1811436;24;20050316 11:14;V;;;;;;
B;171;1811472;25;20050316 11:14;;;13;CRYSTAL WATERS DR;TWEED HEADS;2485;862.4;M;20050127;20050228;545000;A;V;VACANT LAND;;LB;;0;AB325817;
C;171;1811472;25;20050316 11:14;61/260472;
D;171;1811472;25;20050316 11:14;P;;;;;;
D;171;1811472;25;20050316 11:14;V;;;;;;
D;171;1811472;25;20050316 11:14;V;;;;;;
B;171;1812005;26;20050316 11:14;;;154;DARLINGTON DR;BANORA POINT;2486;716.5;M;20050128;20050211;359000;A;R;RESIDENCE;;HQ;;0;AB299384;
C;171;1812005;26;20050316 11:14;332/710434;
D;171;1812005;26;20050316 11:14;P;;;;;;
D;171;1812005;26;20050316 11:14;V;;;;;;
D;171;1812005;26;20050316 11:14;V;;;;;;
B;171;1812127;27;20050316 11:14;;1;323;DARLINGTON DR;BANORA POINT;2486;;;20050124;20050210;260000;;R;RESIDENCE;1;;;0;AB312814;
C;171;1812127;27;20050316 11:14;1/SP48064;
D;171;1812127;27;20050316 11:14;P;;;;;;
D;171;1812127;27;20050316 11:14;P;;;;;;
D;171;1812127;27;20050316 11:14;V;;;;;;
B;171;1812127;28;20050316 11:14;;2;323;DARLINGTON DR;BANORA POINT;2486;;;20041013;20041121;262500;;R;RESIDENCE;2;;;0;AB324657;
C;171;1812127;28;20050316 11:14;2/SP48064;
D;171;1812127;28;20050316 11:14;P;;;;;;
D;171;1812127;28;20050316 11:14;V;;;;;;
B;171;1812261;29;20050316 11:14;;5;73;DARLINGTON DR;BANORA POINT;2486;;;20040526;20040928;215000;;R;RESIDENCE;5;;;0;AB301755;
C;171;1812261;29;20050316 11:14;5/SP53361;
D;171;1812261;29;20050316 11:14;P;;;;;;
D;171;1812261;29;20050316 11:14;P;;;;;;
D;171;1812261;29;20050316 11:14;V;;;;;;
B;171;1812876;30;20050316 11:14;;4;2;DUCAT ST;TWEED HEADS;2485;;;20050207;20050218;210000;;R;RESIDENCE;4;;;0;AB309969;
C;171;1812876;30;20050316 11:14;4/SP20005;
D;171;1812876;30;20050316 11:14;P;;;;;;
D;171;1812876;30;20050316 11:14;V;;;;;;
D;171;1812876;30;20050316 11:14;V;;;;;;
B;171;1812890;31;20050316 11:14;;5;6;DUCAT ST;TWEED HEADS;2485;;;20041026;20041115;214000;;R;RESIDENCE;5;;;0;AB318021;
C;171;1812890;31;20050316 11:14;5/SP12774;
D;171;1812890;31;20050316 11:14;P;;;;;;
D;171;1812890;31;20050316 11:14;V;;;;;;
D;171;1812890;31;20050316 11:14;V;;;;;;
B;171;1813312;32;20050316 11:14;;;25;EDINBURGH CT;POTTSVILLE;2489;963;M;20050111;20050223;680000;A;R;RESIDENCE;;LG;;0;AB315759;
C;171;1813312;32;20050316 11:14;117/802841;
D;171;1813312;32;20050316 11:14;P;;;;;;
D;171;1813312;32;20050316 11:14;V;;;;;;
B;171;1814058;33;20050316 11:14;;2;48;ENID ST;TWEED HEADS;2485;;;20050124;20050204;255000;;R;RESIDENCE;2;;;0;AB291042;
C;171;1814058;33;20050316 11:14;2/SP32245;
D;171;1814058;33;20050316 11:14;P;;;;;;
D;171;1814058;33;20050316 11:14;V;;;;;;
B;171;1814084;34;20050316 11:14;;;14;ENID ST;TWEED HEADS;2485;594.4;M;20041213;20050209;650000;B;R;RESIDENCE;;AB;;0;AB313729;
C;171;1814084;34;20050316 11:14;19/2/4043;
D;171;1814084;34;20050316 11:14;P;;;;;;
D;171;1814084;34;20050316 11:14;P;;;;;;
D;171;1814084;34;20050316 11:14;V;;;;;;
D;171;1814084;34;20050316 11:14;V;;;;;;
B;171;1814262;35;20050316 11:14;;;47;EWING ST;MURWILLUMBAH;2484;676.6;M;20050111;20050210;340000;A;R;RESIDENCE;;JM;;0;AB301099;
C;171;1814262;35;20050316 11:14;A/338542;
D;171;1814262;35;20050316 11:14;P;;;;;;
D;171;1814262;35;20050316 11:14;P;;;;;;
D;171;1814262;35;20050316 11:14;V;;;;;;
D;171;1814262;35;20050316 11:14;V;;;;;;
D;171;1814262;35;20050316 11:14;V;;;;;;
B;171;1814292;36;20050316 11:14;;;18;EWING ST;MURWILLUMBAH;2484;878.9;M;20041207;20050131;205000;A;R;RESIDENCE;;JM;;0;AB328999;
C;171;1814292;36;20050316 11:14;1/772520;
D;171;1814292;36;20050316 11:14;P;;;;;;
D;171;1814292;36;20050316 11:14;V;;;;;;
B;171;1814574;37;20050316 11:14;;;33;FINGAL RD;FINGAL HEAD;2487;980;M;20050202;20050224;690000;A;3;;;JG;;0;AB321740;
C;171;1814574;37;20050316 11:14;466/755740;
D;171;1814574;37;20050316 11:14;P;;;;;;
D;171;1814574;37;20050316 11:14;V;;;;;;
B;171;1814791;38;20050316 11:14;;;4;FLORAL AVE;TWEED HEADS SOUTH;2486;670.3;M;20050110;20050221;330000;A;R;RESIDENCE;;NK;;0;AB316385;
C;171;1814791;38;20050316 11:14;33/26713;
D;171;1814791;38;20050316 11:14;P;;;;;;
D;171;1814791;38;20050316 11:14;P;;;;;;
D;171;1814791;38;20050316 11:14;V;;;;;;
B;171;1815679;39;20050316 11:14;'SEAGULLS SHORES';4;83;GOLLAN DR;TWEED HEADS WEST;2485;;;20050101;20050207;336000;;R;RESIDENCE;4;;;0;AB292770;
C;171;1815679;39;20050316 11:14;4/SP63869;
D;171;1815679;39;20050316 11:14;P;;;;;;
D;171;1815679;39;20050316 11:14;V;;;;;;
