A;226;20050117 11:16;PBARBER;
B;226;2590476;1;20050117 11:16;;;44;APPIN RD;APPIN;2560;2023;M;20041109;20041217;465000;A;R;RESIDENCE;;AA;;0;AB193444;
C;226;2590476;1;20050117 11:16;1/783229;
D;226;2590476;1;20050117 11:16;P;;;;;;
D;226;2590476;1;20050117 11:16;P;;;;;;
D;226;2590476;1;20050117 11:16;V;;;;;;
D;226;2590476;1;20050117 11:16;V;;;;;;
B;226;2591561;2;20050117 11:16;;;12;BINGARRA PL;BARGO;2574;1096;M;20041130;20041224;375000;A;R;RESIDENCE;;AD;;0;AB203348;
C;226;2591561;2;20050117 11:16;9/249947;
D;226;2591561;2;20050117 11:16;P;;;;;;
D;226;2591561;2;20050117 11:16;P;;;;;;
D;226;2591561;2;20050117 11:16;V;;;;;;
D;226;2591561;2;20050117 11:16;V;;;;;;
B;226;2596152;3;20050117 11:16;;;74;KADER ST;BARGO;2574;976.7;M;20041130;20041220;295000;A;R;RESIDENCE;;AD;;0;AB197067;
C;226;2596152;3;20050117 11:16;4/571172;
D;226;2596152;3;20050117 11:16;P;;;;;;
D;226;2596152;3;20050117 11:16;V;;;;;;
B;226;2597827;4;20050117 11:16;;;145;MENANGLE ST;PICTON;2571;1532;M;20041126;20041222;755000;A;3;CHILD CARE CE;;AU;;0;AB186223;
C;226;2597827;4;20050117 11:16;101/845235;
D;226;2597827;4;20050117 11:16;P;;;;;;
D;226;2597827;4;20050117 11:16;P;;;;;;
D;226;2597827;4;20050117 11:16;V;;;;;;
D;226;2597827;4;20050117 11:16;V;;;;;;
B;226;2598243;5;20050117 11:16;;;185;MONKS LANE;MOUNT HUNTER;2570;74;H;20040824;20041220;1250000;R;R;RESIDENCE;;FP;;0;AB182181;
C;226;2598243;5;20050117 11:16;52/867818;
D;226;2598243;5;20050117 11:16;P;;;;;;
D;226;2598243;5;20050117 11:16;P;;;;;;
D;226;2598243;5;20050117 11:16;V;;;;;;
D;226;2598243;5;20050117 11:16;V;;;;;;
D;226;2598243;5;20050117 11:16;V;;;;;;
D;226;2598243;5;20050117 11:16;V;;;;;;
D;226;2598243;5;20050117 11:16;V;;;;;;
B;226;2599816;6;20050117 11:16;;;93;RADNOR RD;BARGO;2574;3563;M;20041112;20041217;240000;A;R;RESIDENCE;;AD;;0;AB200917;
C;226;2599816;6;20050117 11:16;2/837001;
D;226;2599816;6;20050117 11:16;P;;;;;;
D;226;2599816;6;20050117 11:16;P;;;;;;
D;226;2599816;6;20050117 11:16;V;;;;;;
