A;207;20050316 11:15;PBARBER;
B;207;1972253;1;20050316 11:15;;9;20;ABBOTT ST;COOGEE;2034;;;20050215;20050215;24000;;R;RESIDENCE;9;;;0;AB301927;
C;207;1972253;1;20050316 11:15;9/SP4551;
D;207;1972253;1;20050316 11:15;P;;;;;;
D;207;1972253;1;20050316 11:15;P;;;;;;
D;207;1972253;1;20050316 11:15;V;;;;;;
D;207;1972253;1;20050316 11:15;V;;;;;;
D;207;1972253;1;20050316 11:15;V;;;;;;
D;207;1972253;1;20050316 11:15;V;;;;;;
D;207;1972253;1;20050316 11:15;V;;;;;;
B;207;1972270;2;20050316 11:15;;6;22;ABBOTT ST;COOGEE;2034;;;20041210;20050128;565000;;R;RESIDENCE;6;;;0;AB313265;
C;207;1972270;2;20050316 11:15;6/SP15610;
D;207;1972270;2;20050316 11:15;P;;;;;;
D;207;1972270;2;20050316 11:15;P;;;;;;
D;207;1972270;2;20050316 11:15;V;;;;;;
D;207;1972270;2;20050316 11:15;V;;;;;;
B;207;1973337;3;20050316 11:15;;193;256;ALISON RD;RANDWICK;2031;;;20050117;20050225;350000;;R;RESIDENCE;193;;;0;AB324491;
C;207;1973337;3;20050316 11:15;193/SP11378;
D;207;1973337;3;20050316 11:15;P;;;;;;
D;207;1973337;3;20050316 11:15;P;;;;;;
D;207;1973337;3;20050316 11:15;V;;;;;;
B;207;1973337;4;20050316 11:15;;249;256;ALISON RD;RANDWICK;2031;;;20050117;20050225;350000;;R;RESIDENCE;249;;;0;AB324491;
C;207;1973337;4;20050316 11:15;249/SP11378;
D;207;1973337;4;20050316 11:15;P;;;;;;
D;207;1973337;4;20050316 11:15;P;;;;;;
D;207;1973337;4;20050316 11:15;V;;;;;;
B;207;1974293;5;20050316 11:15;;;124;ALMA RD;MAROUBRA;2035;;;20050217;20050217;220000;A;R;RESIDENCE;;AH;;25;AB299874;
C;207;1974293;5;20050316 11:15;K/13890;
D;207;1974293;5;20050316 11:15;P;;;;;;
D;207;1974293;5;20050316 11:15;P;;;;;;
D;207;1974293;5;20050316 11:15;P;;;;;;
D;207;1974293;5;20050316 11:15;V;;;;;;
D;207;1974293;5;20050316 11:15;V;;;;;;
D;207;1974293;5;20050316 11:15;V;;;;;;
D;207;1974293;5;20050316 11:15;V;;;;;;
B;207;1974608;6;20050316 11:15;STRATUM;41;832;ANZAC PDE;MAROUBRA;2035;;;20041201;20050201;320000;;R;RESIDENCE;41;;XA;0;AB293906;
C;207;1974608;6;20050316 11:15;41/SP62597;
D;207;1974608;6;20050316 11:15;P;;;;;;
D;207;1974608;6;20050316 11:15;P;;;;;;
D;207;1974608;6;20050316 11:15;V;;;;;;
D;207;1974608;6;20050316 11:15;V;;;;;;
B;207;1974791;7;20050316 11:15;;;718;ANZAC PDE;KINGSFORD;2032;265.6;M;20041224;20050204;590000;A;R;RESIDENCE;;AH;AC;0;AB292767;
C;207;1974791;7;20050316 11:15;1/214019;
D;207;1974791;7;20050316 11:15;P;;;;;;
D;207;1974791;7;20050316 11:15;P;;;;;;
