A;152;20050316 11:14;PBARBER;
B;152;1689038;1;20050316 11:14;;;2;ANNANDALE CT;BOAMBEE EAST;2452;385.4;M;20050202;20050218;270000;A;R;RESIDENCE;;AP;;0;AB308490;
C;152;1689038;1;20050316 11:14;291/846459;
D;152;1689038;1;20050316 11:14;P;;;;;;
D;152;1689038;1;20050316 11:14;P;;;;;;
D;152;1689038;1;20050316 11:14;V;;;;;;
D;152;1689038;1;20050316 11:14;V;;;;;;
B;152;1689049;2;20050316 11:14;;;9;SKYE CL;BOAMBEE;2450;1.019;H;20050110;20050204;51000;R;R;RESIDENCE;;RV;;0;AB298754;
C;152;1689049;2;20050316 11:14;30/786812;
D;152;1689049;2;20050316 11:14;P;;;;;;
D;152;1689049;2;20050316 11:14;P;;;;;;
D;152;1689049;2;20050316 11:14;V;;;;;;
B;152;1689904;3;20050316 11:14;;;11 A;BRONZEWING PL;BOAMBEE EAST;2452;368.2;M;20041217;20050215;248000;A;R;RESIDENCE;;AP;;0;AB309031;
C;152;1689904;3;20050316 11:14;45/843755;
D;152;1689904;3;20050316 11:14;P;;;;;;
D;152;1689904;3;20050316 11:14;V;;;;;;
B;152;1690023;4;20050316 11:14;;;36;CANALE DR;BOAMBEE;2450;6050;M;20050120;20050221;598000;R;R;RESIDENCE;;RV;;0;AB309271;
C;152;1690023;4;20050316 11:14;16/788375;
D;152;1690023;4;20050316 11:14;P;;;;;;
D;152;1690023;4;20050316 11:14;P;;;;;;
D;152;1690023;4;20050316 11:14;V;;;;;;
D;152;1690023;4;20050316 11:14;V;;;;;;
B;152;1690330;5;20050316 11:14;;;5;COORABIN CRES;TOORMINA;2452;916.9;M;20050104;20050201;273000;A;R;RESIDENCE;;AV;;0;AB305403;
C;152;1690330;5;20050316 11:14;36/242844;
D;152;1690330;5;20050316 11:14;P;;;;;;
D;152;1690330;5;20050316 11:14;P;;;;;;
D;152;1690330;5;20050316 11:14;V;;;;;;
D;152;1690330;5;20050316 11:14;V;;;;;;
B;152;1691593;6;20050316 11:14;;;11;FOREST CL;BOAMBEE;2450;3001;M;20050121;20050221;540000;R;R;RESIDENCE;;RV;;0;AB305602;
C;152;1691593;6;20050316 11:14;90/838024;
D;152;1691593;6;20050316 11:14;P;;;;;;
D;152;1691593;6;20050316 11:14;P;;;;;;
D;152;1691593;6;20050316 11:14;V;;;;;;
B;152;1691675;7;20050316 11:14;;;18;FRASER DR;COFFS HARBOUR;2450;2074;M;20050119;20050223;425000;I;3;INDUSTRIAL BU;;SK;;0;AB315070;
C;152;1691675;7;20050316 11:14;49/260817;
D;152;1691675;7;20050316 11:14;P;;;;;;
D;152;1691675;7;20050316 11:14;V;;;;;;
D;152;1691675;7;20050316 11:14;V;;;;;;
B;152;1692212;8;20050316 11:14;;19;25;HURLEY DR;COFFS HARBOUR;2450;;;20050117;20050218;60000;;3;FACTORY;6;;;0;AB311856;
C;152;1692212;8;20050316 11:14;6/SP54097;
D;152;1692212;8;20050316 11:14;P;;;;;;
D;152;1692212;8;20050316 11:14;V;;;;;;
B;152;1692870;9;20050316 11:14;;;42;LAMBERTS RD;BOAMBEE EAST;2452;815;M;20050120;20050204;395000;A;R;RESIDENCE;;AP;;0;AB300671;
C;152;1692870;9;20050316 11:14;126/840425;
D;152;1692870;9;20050316 11:14;P;;;;;;
D;152;1692870;9;20050316 11:14;V;;;;;;
B;152;1693026;10;20050316 11:14;;;67;LINDEN AVE;BOAMBEE EAST;2452;700;M;20041221;20050222;290000;A;3;FLATS;;AP;;0;AB318132;
C;152;1693026;10;20050316 11:14;101/785297;
D;152;1693026;10;20050316 11:14;P;;;;;;
D;152;1693026;10;20050316 11:14;P;;;;;;
D;152;1693026;10;20050316 11:14;V;;;;;;
B;152;1693185;11;20050316 11:14;;;156;LINDSAYS RD;BOAMBEE;2450;3000;M;20040911;20041011;290000;R;R;RESIDENCE;;RV;;0;AB322355;
C;152;1693185;11;20050316 11:14;4/1000054;
D;152;1693185;11;20050316 11:14;P;;;;;;
D;152;1693185;11;20050316 11:14;P;;;;;;
D;152;1693185;11;20050316 11:14;V;;;;;;
D;152;1693185;11;20050316 11:14;V;;;;;;
