A;252;20050216 14:11;PDANN;
B;252;2677225;1;20050216 14:11;;;25 E;FITZROY ST;WALCHA;2354;498.3;M;20041208;20041223;100000;Z;3;SHOP;;BB;;0;AB257332;
C;252;2677225;1;20050216 14:11;1/783610;
D;252;2677225;1;20050216 14:11;P;;;;;;
D;252;2677225;1;20050216 14:11;P;;;;;;
D;252;2677225;1;20050216 14:11;V;;;;;;
B;252;2677310;2;20050216 14:11;;;66 E;FITZROY ST;WALCHA;2354;527.3;M;20041202;20050113;70000;Z;R;RESIDENCE;;BB;;0;AB244994;
C;252;2677310;2;20050216 14:11;1/716977;
D;252;2677310;2;20050216 14:11;P;;;;;;
D;252;2677310;2;20050216 14:11;P;;;;;;
D;252;2677310;2;20050216 14:11;V;;;;;;
B;252;2677721;3;20050216 14:11;;;108 N;SOUTH ST;WALCHA;2354;2017;M;20040816;20040908;85000;Z;R;RESIDENCE;;AA;;0;AB253084;
C;252;2677721;3;20050216 14:11;3/22761;
D;252;2677721;3;20050216 14:11;P;;;;;;
D;252;2677721;3;20050216 14:11;V;;;;;;
B;252;3152920;4;20050216 14:11;;;123 S;DERBY ST;WALCHA;2354;1.474;H;20040827;20041217;30000;;V;VACANT LAND;;;;0;4447262;
C;252;3152920;4;20050216 14:11;1/1047299 39/1078168;
D;252;3152920;4;20050216 14:11;P;;;;;;
D;252;3152920;4;20050216 14:11;P;;;;;;
D;252;3152920;4;20050216 14:11;V;;;;;;
D;252;3152920;4;20050216 14:11;V;;;;;;
D;252;3152920;4;20050216 14:11;V;;;;;;
Z;23;4;4;13;
