A;143;20050117 11:10;PBARBER;
B;143;1548447;1;20050117 11:10;;;15;ABBOTSFORD RD;HOMEBUSH;2140;904.2;M;20041030;20041209;810000;A;R;RESIDENCE;;EC;;0;AB182147;
C;143;1548447;1;20050117 11:10;A/411971;
D;143;1548447;1;20050117 11:10;P;;;;;;
D;143;1548447;1;20050117 11:10;P;;;;;;
D;143;1548447;1;20050117 11:10;P;;;;;;
D;143;1548447;1;20050117 11:10;V;;;;;;
B;143;1549281;2;20050117 11:10;;7;84;ALBERT RD;STRATHFIELD;2135;;;20041029;20041210;315000;;R;RESIDENCE;7;;;0;AB194429;
C;143;1549281;2;20050117 11:10;7/SP4744;
D;143;1549281;2;20050117 11:10;P;;;;;;
D;143;1549281;2;20050117 11:10;V;;;;;;
B;143;1549705;3;20050117 11:10;;;20;ARTHUR ST;STRATHFIELD;2135;733.5;M;20041120;20041217;841000;A;R;RESIDENCE;;EA;;0;AB184762;
C;143;1549705;3;20050117 11:10;3/17446;
D;143;1549705;3;20050117 11:10;P;;;;;;
D;143;1549705;3;20050117 11:10;V;;;;;;
D;143;1549705;3;20050117 11:10;V;;;;;;
B;143;1549996;4;20050117 11:10;;;116;BARKER RD;STRATHFIELD;2135;;;20040918;20041029;1335000;A;R;RESIDENCE;;EN;;0;AB193367;
C;143;1549996;4;20050117 11:10;3/16130;
D;143;1549996;4;20050117 11:10;P;;;;;;
D;143;1549996;4;20050117 11:10;P;;;;;;
D;143;1549996;4;20050117 11:10;V;;;;;;
D;143;1549996;4;20050117 11:10;V;;;;;;
D;143;1549996;4;20050117 11:10;V;;;;;;
B;143;1551927;5;20050117 11:10;;;34;COTSWOLD RD;STRATHFIELD;2135;;;20040707;20040910;1500000;A;R;RESIDENCE;;EW;;0;AB181923;
C;143;1551927;5;20050117 11:10;24/9590;
D;143;1551927;5;20050117 11:10;P;;;;;;
D;143;1551927;5;20050117 11:10;V;;;;;;
B;143;1552319;6;20050117 11:10;;;6;DICKSON ST;STRATHFIELD;2135;828.3;M;20041102;20041207;1330000;A;R;RESIDENCE;;EA;;0;AB185531;
C;143;1552319;6;20050117 11:10;A/356937;
D;143;1552319;6;20050117 11:10;P;;;;;;
D;143;1552319;6;20050117 11:10;V;;;;;;
B;143;1553017;7;20050117 11:10;;;27;GREGORY ST;STRATHFIELD SOUTH;2136;562.8;M;20041030;20041210;600000;A;R;RESIDENCE;;ER;;0;AB189022;
C;143;1553017;7;20050117 11:10;3/158500;
D;143;1553017;7;20050117 11:10;P;;;;;;
D;143;1553017;7;20050117 11:10;P;;;;;;
D;143;1553017;7;20050117 11:10;V;;;;;;
D;143;1553017;7;20050117 11:10;V;;;;;;
D;143;1553017;7;20050117 11:10;V;;;;;;
D;143;1553017;7;20050117 11:10;V;;;;;;
B;143;1553274;8;20050117 11:10;;1;25;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20041101;20041206;232000;;R;RESIDENCE;1;;;0;AB201420;
C;143;1553274;8;20050117 11:10;1/SP4818;
D;143;1553274;8;20050117 11:10;P;;;;;;
D;143;1553274;8;20050117 11:10;V;;;;;;
B;143;1553274;9;20050117 11:10;;1;25;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20041101;20041206;232000;;R;RESIDENCE;23;;;0;AB201420;
C;143;1553274;9;20050117 11:10;23/SP4818;
