A;187;20050316 11:14;PBARBER;
B;187;1849027;1;20050316 11:14;;;48;BEULAH ST;GUNNEDAH;2380;809.4;M;20050205;20050216;137500;A;R;RESIDENCE;;AA;;0;AB320226;
C;187;1849027;1;20050316 11:14;3/244807;
D;187;1849027;1;20050316 11:14;P;;;;;;
D;187;1849027;1;20050316 11:14;P;;;;;;
D;187;1849027;1;20050316 11:14;V;;;;;;
B;187;1849401;2;20050316 11:14;;;42;CARROLL ST;GUNNEDAH;2380;781.6;M;20041220;20050207;150000;A;R;RESIDENCE;;AF;;0;AB301016;
C;187;1849401;2;20050316 11:14;B/361382;
D;187;1849401;2;20050316 11:14;P;;;;;;
D;187;1849401;2;20050316 11:14;V;;;;;;
B;187;1849578;3;20050316 11:14;;;38;CONADILLY ST;GUNNEDAH;2380;2024;M;20041006;20041117;650000;B;3;MOTEL;;BF;;0;AB133373;
C;187;1849578;3;20050316 11:14;1, 2/100854;
D;187;1849578;3;20050316 11:14;P;;;;;;
D;187;1849578;3;20050316 11:14;V;;;;;;
B;187;1849802;4;20050316 11:14;;;97;EDWARD ST;GUNNEDAH;2380;1093;M;20050122;20050218;105000;A;R;RESIDENCE;;AR;;0;AB317562;
C;187;1849802;4;20050316 11:14;18/24704;
D;187;1849802;4;20050316 11:14;P;;;;;;
D;187;1849802;4;20050316 11:14;V;;;;;;
B;187;1850026;5;20050316 11:14;;;166;GEORGE ST;GUNNEDAH;2380;2269;M;20041115;20041217;205000;A;R;RESIDENCE;;AS;;0;AB322073;
C;187;1850026;5;20050316 11:14;12/879501;
D;187;1850026;5;20050316 11:14;P;;;;;;
D;187;1850026;5;20050316 11:14;P;;;;;;
D;187;1850026;5;20050316 11:14;V;;;;;;
B;187;1850269;6;20050316 11:14;;;26;HERBERT ST;GUNNEDAH;2380;693.2;M;20041222;20050202;125000;A;R;RESIDENCE;;AA;;0;AB302313;
C;187;1850269;6;20050316 11:14;103/258187;
D;187;1850269;6;20050316 11:14;P;;;;;;
D;187;1850269;6;20050316 11:14;V;;;;;;
B;187;1851023;7;20050316 11:14;;;163;LITTLE BARBER ST;GUNNEDAH;2380;1163;M;20050113;20050204;72000;A;R;RESIDENCE;;AR;;0;AB305698;
C;187;1851023;7;20050316 11:14;O/356018;
D;187;1851023;7;20050316 11:14;P;;;;;;
D;187;1851023;7;20050316 11:14;V;;;;;;
B;187;1851047;8;20050316 11:14;;;144;LITTLE BLOOMFIELD ST;GUNNEDAH;2380;948.4;M;20050215;20050224;85000;A;R;RESIDENCE;;AR;;0;AB312216;
C;187;1851047;8;20050316 11:14;1/227508;
D;187;1851047;8;20050316 11:14;P;;;;;;
D;187;1851047;8;20050316 11:14;P;;;;;;
D;187;1851047;8;20050316 11:14;V;;;;;;
B;187;1851198;9;20050316 11:14;;;30;MARION ST;GUNNEDAH;2380;809.4;M;20050104;20050128;123000;A;R;RESIDENCE;;AR;;0;AB313252;
C;187;1851198;9;20050316 11:14;28/202804;
D;187;1851198;9;20050316 11:14;P;;;;;;
D;187;1851198;9;20050316 11:14;P;;;;;;
D;187;1851198;9;20050316 11:14;V;;;;;;
D;187;1851198;9;20050316 11:14;V;;;;;;
B;187;1851269;10;20050316 11:14;;;93;BLOOMFIELD ST;GUNNEDAH;2380;;;20040922;20050104;750000;B;3;RSL CLUB;;BJ;;0;4448034;
C;187;1851269;10;20050316 11:14;1/449157 1/1078717 1, 2, 3, 4, 5/1079628;
D;187;1851269;10;20050316 11:14;P;;;;;;
D;187;1851269;10;20050316 11:14;V;;;;;;
B;187;1851408;11;20050316 11:14;;;20;OSRIC ST;GUNNEDAH;2380;735.8;M;20041007;20041104;100000;A;R;RESIDENCE;;AR;;0;AB316211;
C;187;1851408;11;20050316 11:14;2/317758;
D;187;1851408;11;20050316 11:14;P;;;;;;
D;187;1851408;11;20050316 11:14;P;;;;;;
D;187;1851408;11;20050316 11:14;V;;;;;;
B;187;1852677;12;20050316 11:14;;;LOTA;'BOONDAH';BREEZA;2381;432.3;H;20020405;20041223;376000;R;3;FARMING LAND;;GB;;0;AB235048;
C;187;1852677;12;20050316 11:14;A/381597 P/381598 O/381599 1, 2/390664 1/390666 1, 2/1008653;
D;187;1852677;12;20050316 11:14;P;;;;;;
