A;004;20050316 11:05;PBARBER;
B;004;96205;1;20050316 11:05;;;84;GLADE ST;ARCADIA VALE;2283;524.8;M;20050119;20050223;260000;A;R;RESIDENCE;;ME;;0;AB319717;
C;004;96205;1;20050316 11:05;484/13129;
D;004;96205;1;20050316 11:05;P;;;;;;
D;004;96205;1;20050316 11:05;V;;;;;;
B;004;97064;2;20050316 11:05;;;83;AVONDALE RD;COORANBONG;2265;562.8;M;20050117;20050207;292500;A;R;RESIDENCE;;NJ;;0;AB323867;
C;004;97064;2;20050316 11:05;2/22774;
D;004;97064;2;20050316 11:05;P;;;;;;
D;004;97064;2;20050316 11:05;P;;;;;;
D;004;97064;2;20050316 11:05;V;;;;;;
D;004;97064;2;20050316 11:05;V;;;;;;
B;004;98482;3;20050316 11:05;;;9;BELLEVUE RD;BELMONT;2280;;;20050109;20050222;340000;A;R;RESIDENCE;;JC;;0;AB318582;
C;004;98482;3;20050316 11:05;B/416352;
D;004;98482;3;20050316 11:05;P;;;;;;
D;004;98482;3;20050316 11:05;V;;;;;;
D;004;98482;3;20050316 11:05;V;;;;;;
B;004;98657;4;20050316 11:05;;;82;BUTTABA AVE;BELMONT NORTH;2280;809.4;M;20041222;20050216;252000;A;R;RESIDENCE;;JE;;0;AB312798;
C;004;98657;4;20050316 11:05;8/M/16392;
D;004;98657;4;20050316 11:05;P;;;;;;
D;004;98657;4;20050316 11:05;P;;;;;;
D;004;98657;4;20050316 11:05;V;;;;;;
D;004;98657;4;20050316 11:05;V;;;;;;
B;004;99487;5;20050316 11:05;;;50;ERNEST ST;BELMONT;2280;663.9;M;20041214;20050121;282500;B;R;RESIDENCE;;TA;;0;AB322640;
C;004;99487;5;20050316 11:05;12/J/9457;
D;004;99487;5;20050316 11:05;P;;;;;;
D;004;99487;5;20050316 11:05;V;;;;;;
B;004;100037;6;20050316 11:05;;;23;GILSMERE ST;JEWELLS;2280;;;20050120;20050216;525000;A;R;RESIDENCE;;JF;;0;AB318659;
C;004;100037;6;20050316 11:05;118/248136;
D;004;100037;6;20050316 11:05;P;;;;;;
D;004;100037;6;20050316 11:05;P;;;;;;
D;004;100037;6;20050316 11:05;V;;;;;;
D;004;100037;6;20050316 11:05;V;;;;;;
B;004;100071;7;20050316 11:05;;;26;GILSMERE ST;JEWELLS;2280;653.7;M;20040924;20041029;355000;A;R;RESIDENCE;;JF;;0;AB327196;
C;004;100071;7;20050316 11:05;49/708070;
D;004;100071;7;20050316 11:05;P;;;;;;
D;004;100071;7;20050316 11:05;V;;;;;;
D;004;100071;7;20050316 11:05;V;;;;;;
B;004;100197;8;20050316 11:05;;;36;GRADBURN PDE;JEWELLS;2280;604.4;M;20041026;20041130;320000;A;R;RESIDENCE;;JF;;0;AB308313;
C;004;100197;8;20050316 11:05;162/255591;
D;004;100197;8;20050316 11:05;P;;;;;;
D;004;100197;8;20050316 11:05;P;;;;;;
D;004;100197;8;20050316 11:05;V;;;;;;
B;004;102663;9;20050316 11:05;;3;608;PACIFIC HWY;BELMONT;2280;;;20050114;20050218;115000;;R;RESIDENCE;3;;;0;AB309619;
C;004;102663;9;20050316 11:05;3/SP63892;
D;004;102663;9;20050316 11:05;P;;;;;;
D;004;102663;9;20050316 11:05;V;;;;;;
D;004;102663;9;20050316 11:05;V;;;;;;
B;004;102663;10;20050316 11:05;;4;608;PACIFIC HWY;BELMONT;2280;;;20050114;20050218;115000;;3;;4;;;0;AB301937;
C;004;102663;10;20050316 11:05;4/SP63892;
D;004;102663;10;20050316 11:05;P;;;;;;
D;004;102663;10;20050316 11:05;V;;;;;;
D;004;102663;10;20050316 11:05;V;;;;;;
B;004;103285;11;20050316 11:05;;;11;SAMPSON AVE;BELMONT NORTH;2280;588.1;M;20041220;20050214;262000;A;R;RESIDENCE;;JE;;0;AB305328;
C;004;103285;11;20050316 11:05;41/24507;
D;004;103285;11;20050316 11:05;P;;;;;;
D;004;103285;11;20050316 11:05;V;;;;;;
D;004;103285;11;20050316 11:05;V;;;;;;
B;004;103973;12;20050316 11:05;;26;41;WALTER ST;BELMONT;2280;;;20050203;20050225;703000;;R;RESIDENCE;26;;;0;AB320996;
C;004;103973;12;20050316 11:05;26/SP61569;
D;004;103973;12;20050316 11:05;P;;;;;;
D;004;103973;12;20050316 11:05;V;;;;;;
B;004;105289;13;20050316 11:05;;;39;RUPERT ST;BLACKALLS PARK;2283;;;20050128;20050225;237000;A;R;RESIDENCE;;FT;;0;AB324348;
C;004;105289;13;20050316 11:05;211/602014;
D;004;105289;13;20050316 11:05;P;;;;;;
D;004;105289;13;20050316 11:05;V;;;;;;
B;004;105319;14;20050316 11:05;;;27;TODD ST;BLACKALLS PARK;2283;2188;M;20050124;20050228;372000;A;R;RESIDENCE;;FJ;;0;AB325317;
C;004;105319;14;20050316 11:05;167/7661;
D;004;105319;14;20050316 11:05;P;;;;;;
D;004;105319;14;20050316 11:05;V;;;;;;
D;004;105319;14;20050316 11:05;V;;;;;;
B;004;105698;15;20050316 11:05;;;13;GOMMERA ST;BLACKSMITHS;2281;733.5;M;20050202;20050223;407000;A;R;RESIDENCE;;JN;;0;AB315164;
C;004;105698;15;20050316 11:05;778/755233;
D;004;105698;15;20050316 11:05;P;;;;;;
D;004;105698;15;20050316 11:05;V;;;;;;
B;004;105803;16;20050316 11:05;;;38;KOLANG ST;BLACKSMITHS;2281;720.8;M;20050117;20050301;398000;A;R;RESIDENCE;;JN;;0;AB324678;
C;004;105803;16;20050316 11:05;1009/755233;
D;004;105803;16;20050316 11:05;P;;;;;;
D;004;105803;16;20050316 11:05;P;;;;;;
D;004;105803;16;20050316 11:05;V;;;;;;
B;004;106844;17;20050316 11:05;;;13;MACQUARIE ST;BOLTON POINT;2283;885.2;M;20041224;20050210;395000;A;R;RESIDENCE;;FG;;0;AB310598;
C;004;106844;17;20050316 11:05;76/29592;
D;004;106844;17;20050316 11:05;P;;;;;;
D;004;106844;17;20050316 11:05;V;;;;;;
D;004;106844;17;20050316 11:05;V;;;;;;
B;004;107249;18;20050316 11:05;;;18;WATTLE ST;BOLTON POINT;2283;1688;M;20040706;20041130;1250000;A;R;RESIDENCE;;FF;;0;AB311618;
C;004;107249;18;20050316 11:05;4/58/9840;
D;004;107249;18;20050316 11:05;P;;;;;;
D;004;107249;18;20050316 11:05;P;;;;;;
D;004;107249;18;20050316 11:05;V;;;;;;
