A;159;20050316 11:14;PBARBER;
B;159;1744148;1;20050316 11:14;;;6;ALLEN ST;GIRARDS HILL;2480;518.5;M;20041209;20041209;32000;A;R;RESIDENCE;;AD;;0;AB301492;
C;159;1744148;1;20050316 11:14;2/32824;
D;159;1744148;1;20050316 11:14;P;;;;;;
D;159;1744148;1;20050316 11:14;V;;;;;;
D;159;1744148;1;20050316 11:14;V;;;;;;
D;159;1744148;1;20050316 11:14;V;;;;;;
D;159;1744148;1;20050316 11:14;V;;;;;;
B;159;1744187;2;20050316 11:14;;;2;AMY CT;GOONELLABAH;2480;1217;M;20041203;20050204;285000;A;R;RESIDENCE;;AL;;0;AB303797;
C;159;1744187;2;20050316 11:14;205/837933;
D;159;1744187;2;20050316 11:14;P;;;;;;
D;159;1744187;2;20050316 11:14;V;;;;;;
D;159;1744187;2;20050316 11:14;V;;;;;;
B;159;1744258;3;20050316 11:14;;;248;ARTHUR RD;CORNDALE;2480;4.926;H;20041116;20050121;630000;R;R;RESIDENCE;;RG;;0;AB329273;
C;159;1744258;3;20050316 11:14;5/856235;
D;159;1744258;3;20050316 11:14;P;;;;;;
D;159;1744258;3;20050316 11:14;P;;;;;;
D;159;1744258;3;20050316 11:14;V;;;;;;
D;159;1744258;3;20050316 11:14;V;;;;;;
B;159;1744445;4;20050316 11:14;;;26;BALLINA RD;GOONELLABAH;2480;;;20041231;20050128;193000;A;R;RESIDENCE;;AQ;;0;AB297845;
C;159;1744445;4;20050316 11:14;2/505467;
D;159;1744445;4;20050316 11:14;P;;;;;;
D;159;1744445;4;20050316 11:14;P;;;;;;
D;159;1744445;4;20050316 11:14;V;;;;;;
B;159;1744712;5;20050316 11:14;;;43;BALLINA RD;GOONELLABAH;2480;834.7;M;20041125;20041216;226000;A;R;RESIDENCE;;AQ;;0;AB327156;
C;159;1744712;5;20050316 11:14;1/18796;
D;159;1744712;5;20050316 11:14;P;;;;;;
D;159;1744712;5;20050316 11:14;P;;;;;;
D;159;1744712;5;20050316 11:14;V;;;;;;
D;159;1744712;5;20050316 11:14;V;;;;;;
B;159;1744806;6;20050316 11:14;;;183;BALLINA ST;EAST LISMORE;2480;;;20050113;20050203;160000;A;R;RESIDENCE;;AE;;0;AB293743;
C;159;1744806;6;20050316 11:14;40/12620;
D;159;1744806;6;20050316 11:14;P;;;;;;
D;159;1744806;6;20050316 11:14;P;;;;;;
D;159;1744806;6;20050316 11:14;V;;;;;;
B;159;1745422;7;20050316 11:14;;;86;BRIGHT ST;EAST LISMORE;2480;;;20040902;20041014;245000;A;R;RESIDENCE;;AE;;0;AB310556;
C;159;1745422;7;20050316 11:14;19/1/18106;
D;159;1745422;7;20050316 11:14;P;;;;;;
D;159;1745422;7;20050316 11:14;V;;;;;;
D;159;1745422;7;20050316 11:14;V;;;;;;
B;159;1745939;8;20050316 11:14;;;13;CARLTON AVE;GOONELLABAH;2480;519.9;M;20050120;20050217;137500;A;R;RESIDENCE;;AJ;;0;AB309795;
C;159;1745939;8;20050316 11:14;71/811708;
D;159;1745939;8;20050316 11:14;P;;;;;;
D;159;1745939;8;20050316 11:14;V;;;;;;
B;159;1746006;9;20050316 11:14;;;61;CARRINGTON ST;LISMORE;2480;682.2;M;20041111;20041216;130000;B;V;VACANT LAND;;CD;;0;AB301582;
C;159;1746006;9;20050316 11:14;2/826949;
D;159;1746006;9;20050316 11:14;P;;;;;;
D;159;1746006;9;20050316 11:14;V;;;;;;
B;159;1746662;10;20050316 11:14;;2;10;CONIFER ST;GOONELLABAH;2480;;;20050127;20050224;175000;;R;RESIDENCE;2;;;0;AB329285;
C;159;1746662;10;20050316 11:14;2/SP40643;
D;159;1746662;10;20050316 11:14;P;;;;;;
D;159;1746662;10;20050316 11:14;P;;;;;;
D;159;1746662;10;20050316 11:14;V;;;;;;
B;159;1746791;11;20050316 11:14;;;7;COOMERA PL;GOONELLABAH;2480;1346;M;20041221;20050121;302000;A;R;RESIDENCE;;AK;;0;AB316562;
C;159;1746791;11;20050316 11:14;25/263497;
