A;058;20050117 11:05;PBARBER;
B;058;525315;1;20050117 11:05;;;130;HANLEY ST;GUNDAGAI;2722;626;M;20041201;20041217;105000;Z;R;RESIDENCE;;AR;;0;AB204069;
C;058;525315;1;20050117 11:05;1/358029;
D;058;525315;1;20050117 11:05;P;;;;;;
D;058;525315;1;20050117 11:05;V;;;;;;
B;058;525678;2;20050117 11:05;;;95;PUNCH ST;GUNDAGAI;2722;2023;M;20041209;20041220;162500;Z;R;RESIDENCE;;AR;;0;AB197288;
C;058;525678;2;20050117 11:05;5/52/758785;
D;058;525678;2;20050117 11:05;P;;;;;;
D;058;525678;2;20050117 11:05;V;;;;;;
D;058;525678;2;20050117 11:05;V;;;;;;
B;058;526088;3;20050117 11:05;;;111;WILLIAM ST;GUNDAGAI;2722;1054;M;20040927;20041015;172500;Z;R;RESIDENCE;;AR;;0;AB176898;
C;058;526088;3;20050117 11:05;6/263420;
D;058;526088;3;20050117 11:05;P;;;;;;
D;058;526088;3;20050117 11:05;P;;;;;;
D;058;526088;3;20050117 11:05;V;;;;;;
B;058;526140;4;20050117 11:05;;;1497;ADJUNGBILLY RD;ADJUNGBILLY;2727;15;H;20041102;20041214;25132;Z;3;FARM;;FA;;0;AB176993;
C;058;526140;4;20050117 11:05;1/771733;
D;058;526140;4;20050117 11:05;P;;;;;;
D;058;526140;4;20050117 11:05;V;;;;;;
D;058;526140;4;20050117 11:05;V;;;;;;
B;058;526145;5;20050117 11:05;;;1509;ADJUNGBILLY RD;ADJUNGBILLY;2727;22.07;H;20041103;20041215;38084;Z;3;FARM;;FA;;0;AB176890;
C;058;526145;5;20050117 11:05;7/771733;
D;058;526145;5;20050117 11:05;P;;;;;;
D;058;526145;5;20050117 11:05;V;;;;;;
B;058;526286;6;20050117 11:05;;;1573;ADJUNGBILLY RD;ADJUNGBILLY;2727;121.5;H;20041105;20041217;205029;Z;3;FARM;;FA;;0;AB186360;
C;058;526286;6;20050117 11:05;11, 15, 23/771733;
D;058;526286;6;20050117 11:05;P;;;;;;
D;058;526286;6;20050117 11:05;V;;;;;;
B;058;526296;7;20050117 11:05;;;1541;ADJUNGBILLY RD;ADJUNGBILLY;2727;61.05;H;20041104;20041216;93323;Z;3;FARM;;FA;;0;AB176413;
C;058;526296;7;20050117 11:05;25/771733;
D;058;526296;7;20050117 11:05;P;;;;;;
D;058;526296;7;20050117 11:05;V;;;;;;
B;058;526297;8;20050117 11:05;;;1569;ADJUNGBILLY RD;ADJUNGBILLY;2727;23.02;H;20041103;20041215;40071;Z;3;FARM;;FA;;0;AB176994;
C;058;526297;8;20050117 11:05;26/771733;
D;058;526297;8;20050117 11:05;P;;;;;;
D;058;526297;8;20050117 11:05;V;;;;;;
B;058;526513;9;20050117 11:05;;;1553;ADJUNGBILLY RD;ADJUNGBILLY;2727;31;H;20041103;20041215;51846;Z;3;FARM;;FA;;0;AB176998;
C;058;526513;9;20050117 11:05;17/771733;
D;058;526513;9;20050117 11:05;P;;;;;;
D;058;526513;9;20050117 11:05;V;;;;;;
B;058;527109;10;20050117 11:05;;;210;BRUNGLE RD;GUNDAGAI;2722;10.44;H;20041123;20041216;293000;Z;R;RESIDENCE;;HB;;0;AB184045;
C;058;527109;10;20050117 11:05;6/864886;
D;058;527109;10;20050117 11:05;P;;;;;;
D;058;527109;10;20050117 11:05;P;;;;;;
D;058;527109;10;20050117 11:05;V;;;;;;
Z;46;10;10;24;
