A;054;20050418 10:26;PDANN;
B;054;512215;1;20050418 10:26;;;;BOURKE ST;MATONG;2652;4907;M;20050221;20050314;5000;R;V;VACANT LAND;;HG;;0;AB358274;
C;054;512215;1;20050418 10:26;6, 7, 8/15/758657 Enclosure Permit 056845;
D;054;512215;1;20050418 10:26;P;;;;;;
D;054;512215;1;20050418 10:26;V;;;;;;
B;054;512980;2;20050418 10:26;;;3;WARATAH CRES;COOLAMON;2701;998.6;M;20050218;20050318;190000;Z;R;RESIDENCE;;VB;;0;AB377652;
C;054;512980;2;20050418 10:26;30/249468;
D;054;512980;2;20050418 10:26;P;;;;;;
D;054;512980;2;20050418 10:26;P;;;;;;
D;054;512980;2;20050418 10:26;V;;;;;;
D;054;512980;2;20050418 10:26;V;;;;;;
B;054;513133;3;20050418 10:26;;;;YORK ST;MARRAR;2652;3035;M;20040802;20041011;345000;Z;3;HOTEL;;VF;;0;AB371069;
C;054;513133;3;20050418 10:26;1/112691 1/186712;
D;054;513133;3;20050418 10:26;P;;;;;;
D;054;513133;3;20050418 10:26;P;;;;;;
D;054;513133;3;20050418 10:26;V;;;;;;
D;054;513133;3;20050418 10:26;V;;;;;;
B;054;513629;4;20050418 10:26;;;9;BYGOO ST;ARDLETHAN;2665;1012;M;20050202;20050314;41000;Z;R;RESIDENCE;;VA;;0;AB365657;
C;054;513629;4;20050418 10:26;13/9/758028;
D;054;513629;4;20050418 10:26;P;;;;;;
D;054;513629;4;20050418 10:26;P;;;;;;
D;054;513629;4;20050418 10:26;V;;;;;;
Z;23;4;4;13;
