A;251;20050316 11:18;PBARBER;
B;251;2672746;1;20050316 11:18;;;LOT6;BUDDAH LAKE ROAD;TRANGIE;2823;1164;H;20040629;20041007;11577500;R;3;FARM;;RL;;0;AB300656;
C;251;2672746;1;20050316 11:18;66/43534 2, 3/721781 3, 4, 5/727180 50/755108 1/820724 . . WA 010538 W;
C;251;2672746;1;20050316 11:18;B PT970411;
D;251;2672746;1;20050316 11:18;P;;;;;;
D;251;2672746;1;20050316 11:18;V;;;;;;
B;251;2673277;2;20050316 11:18;;;LOT39;'HORRINGAN PARK';TRANGIE;2823;285;H;20050125;20050218;450000;R;3;FARM;;RA;;0;AB301393;
C;251;2673277;2;20050316 11:18;39/42208;
D;251;2673277;2;20050316 11:18;P;;;;;;
D;251;2673277;2;20050316 11:18;P;;;;;;
D;251;2673277;2;20050316 11:18;V;;;;;;
D;251;2673277;2;20050316 11:18;V;;;;;;
D;251;2673277;2;20050316 11:18;V;;;;;;
D;251;2673277;2;20050316 11:18;V;;;;;;
B;251;2673278;3;20050316 11:18;;;LOT39;'HORRINGAN PARK';TRANGIE;2823;285;H;20050125;20050218;450000;R;3;FARM;;RA;;0;AB301393;
C;251;2673278;3;20050316 11:18;40/42208;
D;251;2673278;3;20050316 11:18;P;;;;;;
D;251;2673278;3;20050316 11:18;P;;;;;;
D;251;2673278;3;20050316 11:18;V;;;;;;
D;251;2673278;3;20050316 11:18;V;;;;;;
D;251;2673278;3;20050316 11:18;V;;;;;;
D;251;2673278;3;20050316 11:18;V;;;;;;
B;251;2673934;4;20050316 11:18;;;10;MULLAH ST;TRANGIE;2823;1649;M;20041222;20050216;850000;Z;R;RESIDENCE;;AF;;0;AB320432;
C;251;2673934;4;20050316 11:18;141/605713;
D;251;2673934;4;20050316 11:18;P;;;;;;
D;251;2673934;4;20050316 11:18;P;;;;;;
D;251;2673934;4;20050316 11:18;V;;;;;;
D;251;2673934;4;20050316 11:18;V;;;;;;
B;251;2673935;5;20050316 11:18;;;20;MULLAH ST;TRANGIE;2823;1011;M;20050110;20050211;40000;Z;R;RESIDENCE;;AF;;0;AB318343;
C;251;2673935;5;20050316 11:18;71/709265;
D;251;2673935;5;20050316 11:18;P;;;;;;
D;251;2673935;5;20050316 11:18;P;;;;;;
D;251;2673935;5;20050316 11:18;V;;;;;;
B;251;2674182;6;20050316 11:18;;;132;WEBBS SIDING RD;NARROMINE;2821;3.435;H;20050225;20050301;190000;R;V;VACANT LAND;;RH;;0;AB326828;
C;251;2674182;6;20050316 11:18;139/755131;
D;251;2674182;6;20050316 11:18;P;;;;;;
D;251;2674182;6;20050316 11:18;P;;;;;;
D;251;2674182;6;20050316 11:18;V;;;;;;
B;251;2674245;7;20050316 11:18;;;;WEBBS SIDING RD;NARROMINE;2821;1.6;H;20040216;20040315;48000;R;V;VACANT LAND;;RH;;0;AB321774;
C;251;2674245;7;20050316 11:18;4/833091;
D;251;2674245;7;20050316 11:18;P;;;;;;
D;251;2674245;7;20050316 11:18;V;;;;;;
B;251;2674335;8;20050316 11:18;;;167;A'BECKETT ST;NARROMINE;2821;805;M;20050107;20050204;242000;Z;R;RESIDENCE;;AB;;0;AB298079;
C;251;2674335;8;20050316 11:18;22/262623;
D;251;2674335;8;20050316 11:18;P;;;;;;
D;251;2674335;8;20050316 11:18;P;;;;;;
D;251;2674335;8;20050316 11:18;V;;;;;;
D;251;2674335;8;20050316 11:18;V;;;;;;
B;251;2674550;9;20050316 11:18;;;63;BURRAWAY ST;NARROMINE;2821;1453;M;20050105;20050204;60000;Z;V;VACANT LAND;;BA;;0;AB299288;
C;251;2674550;9;20050316 11:18;13/249367;
D;251;2674550;9;20050316 11:18;P;;;;;;
D;251;2674550;9;20050316 11:18;P;;;;;;
D;251;2674550;9;20050316 11:18;V;;;;;;
D;251;2674550;9;20050316 11:18;V;;;;;;
D;251;2674550;9;20050316 11:18;V;;;;;;
B;251;2674626;10;20050316 11:18;;;104;COMMODORE CRES;NARROMINE;2821;800.1;M;20041119;20041217;245000;Z;R;RESIDENCE;;AA;;0;AB314027;
C;251;2674626;10;20050316 11:18;7/261995;
D;251;2674626;10;20050316 11:18;P;;;;;;
D;251;2674626;10;20050316 11:18;P;;;;;;
D;251;2674626;10;20050316 11:18;V;;;;;;
D;251;2674626;10;20050316 11:18;V;;;;;;
B;251;2675377;11;20050316 11:18;;;136;MINORE ST;NARROMINE;2821;670.3;M;20040707;20041122;97000;Z;R;RESIDENCE;;AA;;0;AB314019;
C;251;2675377;11;20050316 11:18;121/544544;
